,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,121658,115880,"[121668, 4928976, 2123422]",121597,"[121672, 121664, 2805962]"
1,142906,15870533,"[142940, 471755, 9867541, 471705, 4928976]",142896,"[142944, 142936, 142920, 142912, 142928]"
2,143543,15870533,"[20180938, 143553, 143561, 143623, 4928976, 143569]",143539,"[143549, 143557, 143565, 143627, 18343713, 143573]"
3,157334,11023891,"[157336, 157352, 157368, 788359, 4928976]",157318,"[157340, 157356, 157372, 157364, 157348]"
4,159919,159280,"[7195651, 4928976, 15287264, 3034133, 4163234, 2743423, 471755]",159917,"[160244, 159925, 159941, 159949, 4203590, 9735445, 12415634]"
5,160506,159280,"[4928976, 7823087, 471755, 1113488, 3034133, 471755]",160502,"[160513, 158133, 161666, 1121659, 14992798, 160521]"
6,172650,162293,"[4928976, 3034133]",172632,"[172664, 172656]"
7,172702,162293,"[10804041, 471755, 4928976, 3034133]",171743,"[172716, 172724, 172708, 172732]"
8,172754,162293,"[10804041, 2743423, 7606082, 4913256, 4928976, 10804041, 471755]",172746,"[172776, 172768, 172784, 172760, 5788653, 9736182, 9736174]"
9,197577,4928976,"[196616, 197588, 197596, 197604, 800715]",197574,"[197506, 197592, 197600, 197608, 197584]"
10,198273,4928976,"[198275, 196616]",198270,"[198279, 198219]"
11,214173,17200057,"[207983, 214180, 214214, 214222, 214248, 4928976]",214170,"[214080, 214184, 214218, 214226, 214252, 214238]"
12,265044,4928976,"[264047, 800715, 2788567]",298034,"[264993, 265050, 2788736]"
13,265080,4928976,"[264047, 822744, 16192311, 2875949]",265077,"[265011, 265087, 17847632, 2684049]"
14,298037,4928976,"[800715, 309956]",298034,"[298045, 297746]"
15,306503,4928976,"[306505, 306513, 306522, 306530, 309781]",306500,"[306509, 306517, 306526, 306534, 306459]"
16,308453,4928976,"[308455, 308465, 308474, 308482, 308490, 309781]",308450,"[308459, 308469, 308478, 308486, 308494, 308441]"
17,310516,4928976,"[309974, 309781]",310513,"[310212, 308128]"
18,310762,4928976,"[310764, 309974, 310783, 309781, 16192587, 20442228]",310757,"[310768, 310695, 310787, 306204, 17848310, 310777]"
19,750929,753051,"[4928976, 689215, 7699877]",750927,"[750943, 705214, 750935]"
20,751174,17294442,"[4928976, 7823087, 751176, 689215, 753051]",751171,"[751201, 751189, 751180, 705502, 751151]"
21,805742,4928976,"[800715, 805753, 3281178, 7782600]",805739,"[805731, 805757, 805748, 805765]"
22,1053823,1047461,"[1053827, 1053857, 4928976, 1053877, 1053885, 1053895, 1053915, 7747969, 16916273, 8048307]",1053646,"[1053831, 1053861, 1053871, 1053881, 1053889, 1053899, 1053922, 7917070, 20195263, 21218503]"
23,1458651,1452290,"[1458653, 1458661, 4928976]",1458621,"[1458657, 1458665, 18344991]"
24,1485323,4928976,"[1485333, 1485341, 514841, 3281178, 1950272, 587083, 1652277, 20072902]",1485320,"[1485337, 1485345, 515942, 1485362, 1485329, 1652266, 1652281, 1485353]"
25,1486048,4928976,"[17200057, 196616]",1486045,"[1486065, 1486039]"
26,1936132,4942150,"[1936134, 1936148, 4928976]",1936131,"[1936138, 1936152, 1936145]"
27,1936162,4942150,"[1936174, 1936181, 1936191, 1936205, 1936215, 4928976]",1936161,"[1936178, 1936185, 1936195, 1936209, 1936219, 1936202]"
28,1936237,4942150,"[7699877, 16395089, 16395094, 4928976, 15870246]",1936236,"[1936243, 18345061, 18345062, 18345040, 18345057]"
29,1937956,4942150,"[1937958, 1937972, 1937986, 10763004, 4928976, 4163234]",1937955,"[1937962, 1937976, 1937990, 1937969, 1937983, 4180628]"
30,1938061,4942150,"[1938063, 4928976]",1938060,"[1938067, 1938074]"
31,1954183,19944825,"[1950272, 1954192, 4928976, 1436292]",23305858,"[1951482, 1954196, 1954203, 1954189]"
32,2825959,6276557,"[2784471, 4928976, 2825982, 7823087, 3282869]",2825965,"[2825625, 2825979, 2825986, 2825972, 6276388]"
33,2826706,7476448,"[2784471, 2826718, 9867541, 7476755, 4928976]",2826715,"[2826705, 2826722, 2826733, 7476759, 7476746]"
34,2988704,8045800,"[4928976, 4321712, 2975521, 3241605, 7657358]",5098923,"[2988717, 2988710, 2988667, 5098913, 5098931]"
35,3265516,6446394,"[3091943, 4928976, 4394777, 3180525, 8510253]",3265522,"[3092471, 3265553, 3265530, 3265545, 3265538]"
36,4061403,7599503,"[471705, 7581474, 9354613, 4928976]",4061409,"[4061416, 4061431, 4061402, 4061423]"
37,4177659,20201620,"[4163234, 4177668, 4177675, 4177682, 4177703, 4928976, 4890222, 20224182]",4177665,"[4177641, 4177672, 4177679, 4177686, 4177707, 4177700, 4177693, 61320583]"
38,4297086,6263055,"[4928976, 16208588, 8577316, 6246099]",4297092,"[4297121, 4265390, 4297108, 4297100]"
39,4297185,3040481,"[4995321, 7699877, 4928976, 16208588]",3529991,"[4297245, 4297238, 4297231, 4265265]"
40,4415764,8614658,"[7599503, 4824878, 4928976, 7557881, 2762464]",4415770,"[4415737, 4415784, 4415777, 4415802, 18348847]"
41,4415921,7694722,"[4824878, 3863488, 7606126, 7599503, 16589933, 7599503, 4928976]",4415929,"[4415985, 4415952, 4415936, 4415959, 4415970, 4415540, 4415999]"
42,4420767,7746883,"[2762464, 9772513, 4928976, 8614658, 7599503, 20438424]",4420773,"[4420801, 4420794, 4420808, 4420780, 4420764, 4420787]"
43,4471435,20200348,"[4468632, 4471459, 4471466, 4928976, 4890222]",4471441,"[4471432, 4471463, 4471470, 4471448, 4471455]"
44,4890336,4890339,"[4890346, 4928976]",4890343,"[4890350, 4890328]"
45,4890455,4890222,"[4890464, 4890471, 4928976]",4928562,"[4890468, 4890475, 4890454]"
46,4928718,2985992,"[4928723, 4928731, 4928976, 4890222, 255168]",2985996,"[4928727, 4928735, 4890561, 4928714, 11992706]"
47,4997185,7694722,"[20361774, 746001, 4928976, 4995321, 20438424, 7599503, 4824878]",4997191,"[4997219, 4997198, 4997212, 4997181, 7586105, 4997205, 20885707]"
48,5005460,7195651,"[7712252, 5001606, 3241605, 2832320, 7712252, 7612054, 8614658, 7582571, 4928976]",5005466,"[5005498, 5005447, 5005477, 5005491, 7204440, 7204447, 12522787, 5005484, 7204454]"
49,5048129,8614658,"[4928976, 7612054, 2762464, 477202, 3241605, 471705]",5048135,"[5048142, 5048149, 5048163, 5048156, 5048128, 477186]"
50,5075988,9867541,"[4928976, 2762464, 3241605]",5075994,"[5076001, 5076008, 5075985]"
51,5788710,4928976,"[2743423, 4913256, 17274396]",5788704,"[5788726, 5788717, 5788735]"
52,5789063,7763691,"[8614658, 7699877, 4928976, 7823087, 16208588]",5789071,"[5789087, 5789048, 5788421, 7782649, 4265396]"
53,6238120,7790597,"[6246099, 5997132, 7599503, 10179501, 4928976]",6238126,"[6238140, 6238133, 7815606, 6238116, 7815613]"
54,6257567,7796832,"[6246099, 6257579, 6238171, 4928976, 5997132, 16916273, 7808500, 7808507, 7808521, 6260963, 6207232, 7699877, 17147854, 5997132, 10179501]",6257575,"[6257547, 6257583, 6257606, 6257599, 6257591, 7808490, 7808504, 7808511, 7808525, 7808534, 7808497, 7808483, 9854389, 7808518, 15710648]"
55,6265022,7763691,"[6246099, 4928976, 477729, 7599503, 7823087, 6263055, 471720, 2975298, 8577316, 20306340, 16916273]",6265028,"[6265002, 6265050, 6265043, 6265057, 6265036, 6265094, 7581883, 7822079, 6265065, 7843829, 6265073]"
56,6274590,7476448,"[3282869, 471755, 4928976]",6274596,"[6274535, 6274611, 6274604]"
57,6276133,7476448,"[160708, 3282869, 4928976, 6276162, 6276176, 3282869, 4824878]",6276140,"[6276173, 6276113, 6276148, 6276166, 6276180, 6276443, 6276155]"
58,6326732,7476448,"[3074106, 4928976, 7606100, 471755, 7683401]",6326738,"[6326725, 6326747, 6326754, 6326761, 17887576]"
59,6404126,6404128,"[4049878, 9772513, 4928976]",6404132,"[6404125, 6404141, 6404149]"
60,6819300,4928976,"[4321712, 16208588]",6819306,"[6819313, 6819217]"
61,7133432,7208855,"[9354613, 4928976, 7133448]",7133438,"[7133408, 7133445, 7133452]"
62,7135037,7577773,"[9354613, 4824878, 160708, 4928976, 7823087]",7135043,"[7135035, 7135050, 7135057, 9760465, 9760459]"
63,7416246,6276557,"[7416270, 4928976, 471755, 7416286, 7416279]",7416213,"[7416274, 7416252, 7416259, 7416267, 7675290]"
64,7419480,7476448,"[3282869, 7419489, 7419496, 4928976, 160708, 471755]",7419286,"[7419486, 7419493, 7419500, 7476793, 7476808, 7476801]"
65,7419948,7476448,"[7419964, 4928976, 8198913]",7419874,"[7419968, 7419954, 7419961]"
66,7428675,7576854,"[4928976, 10929797]",7428674,"[7428688, 7428681]"
67,7477030,7476448,"[4928976, 7699961, 16285094, 8198913]",7419795,"[7477044, 7477037, 7477066, 7477052]"
68,7477806,6276557,"[4928976, 2762464, 7606100, 7606100, 8602741, 7712252, 4928976, 7683401]",7418522,"[7477839, 7477831, 7477822, 7477856, 7477846, 9762698, 7477815, 17884744]"
69,7553463,7694722,"[4928976, 7823087, 7553472, 7683401, 20389937]",7553462,"[7553490, 7553483, 7553476, 7510447, 7553469]"
70,7582646,7577773,"[4928976, 3241605, 2667974, 2667974, 1181114, 4824878, 7683401]",7569826,"[7582666, 5076051, 7712831, 7712824, 7582659, 7582674, 7582652]"
71,7582701,7577773,"[4928976, 4824878, 471755, 2762464, 7606100]",7566539,"[7582707, 7582721, 7582728, 7582735, 7645617]"
72,7582789,7577773,"[7683401, 4928976, 2226852, 8602741]",7566810,"[7582809, 7582795, 7702580, 7582802]"
73,7582868,7577773,"[471755, 4928976, 8602741, 7823087]",7448407,"[7582881, 7582888, 7582874, 7582895]"
74,7582937,7577773,"[7823087, 4928976, 160708]",7448403,"[7582957, 7582943, 7582950]"
75,7582961,7577773,"[471755, 4928976, 9867541]",7448397,"[7582967, 7711984, 7582974]"
76,7595402,7210938,"[7595478, 471720, 4928976, 4305390, 16916273, 7823087, 7478138]",7595408,"[7595438, 7595396, 7595416, 7595446, 7595423, 7595430, 7595454]"
77,7597378,7694722,"[471720, 4928976, 7599503]",7557724,"[7597371, 7557809, 7557816]"
