,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,1862831,,"[1862833, 17114293, 6237230]",,"[1862837, 1862845, 1862824]"
1,2791674,15504369,"[10223572, 14046294, 17114293, 19242617, 8421329, 10089953, 17114293]",2791700,"[2791690, 2785438, 2791680, 10150571, 10140265, 10089956, 10089950]"
2,4409780,17429637,"[17114293, 8207740, 4060628]",4409786,"[4409804, 4409796, 4409778]"
3,5212187,17114293,"[5201093, 5212196, 10273060]",5212193,"[5212185, 5212200, 20824418]"
4,5212387,749837,"[5201093, 5212403, 17114293]",5212393,"[5212385, 5212407, 5212400]"
5,5227093,5227095,"[5201093, 5227102, 5227109, 5227116, 5227123, 17114293]",5227099,"[5227089, 5227106, 5227113, 5227120, 5227127, 10191172]"
6,5229036,10492185,"[5201093, 17114293, 13519862, 13519846, 13519853, 6237230, 16784169, 13519820]",5229042,"[5229035, 5229049, 13519865, 13519849, 13519856, 1862429, 19561707, 13519823]"
7,5229096,10492185,"[5201093, 5229119, 3792035, 16784156, 16784161, 17114293, 17114293]",5229102,"[5229093, 5229123, 5229116, 19561699, 19561700, 5229109, 20824476]"
8,5271436,5132886,"[5271438, 4840763, 5271446, 5271453, 5271460, 5271474, 17114293]",5271432,"[5271442, 4841224, 5271450, 5271457, 5271464, 5271478, 5271471]"
9,5740855,17429419,"[6439425, 5740765, 17114293, 8207740]",5740861,"[6167479, 5740852, 5740868, 5740875]"
10,6015749,10492185,"[4740178, 6015759, 6015766, 17114293]",6015756,"[6015748, 6015763, 6015771, 20824557]"
11,6085305,6439425,"[8207740, 6085318, 4060628, 17114293, 17429419]",6085315,"[6935937, 6085322, 4409845, 20824395, 6085290]"
12,6221325,16311520,"[12468812, 3040481, 6221334, 6237230, 17114293]",6221331,"[1099668, 6221317, 6221338, 1862243, 20824770]"
13,6224897,14642308,"[12805899, 6224913, 6224920, 3056163, 17114293]",6224903,"[6224910, 6224917, 6224924, 6224895, 20824698]"
14,6322964,6743599,"[17114293, 15214892, 5206247, 20522506]",6281566,"[6322980, 6322972, 8840388, 6322989]"
15,6322996,6743599,"[6322998, 6323006, 17114293]",6281566,"[6323002, 6323010, 13070358]"
16,6577075,8649209,"[4901446, 6576736, 6577092, 17114293, 16967656, 17698796]",6577081,"[6577089, 6148596, 6577096, 6577103, 20463781, 21915590]"
17,6912072,4842323,"[5268581, 6912081, 6912088, 6912095, 12070159, 17114293]",6912078,"[6912067, 6912085, 6912092, 6912099, 6912107, 13070247]"
18,6930427,17114293,"[6931593, 6930436, 11914894, 17114195]",6930433,"[6930426, 6930440, 6930447, 20824366]"
19,6930473,17114293,"[6931593, 16698043, 3874289, 17114187, 11914894]",6930479,"[6930466, 6930486, 6930493, 20824365, 14703882]"
20,7011940,17114293,"[7934159, 13920449, 4213417]",7011947,"[7011929, 7011956, 14005502]"
21,7012077,7783764,"[7934159, 7012088, 7012095, 15863561, 17114293, 12873914]",7012084,"[7012069, 7012092, 7012100, 16968040, 10188288, 12824773]"
22,7012125,17114293,"[7934159, 7012149, 17114362, 16065487, 16066985]",7012137,"[7012121, 7012153, 20824565, 17798760, 20824566]"
23,7054842,7054552,"[14268359, 7054844, 7054867, 5206247, 4725907, 17114293]",7054838,"[7054855, 7054848, 7054871, 5257302, 7054863, 13070378]"
24,7054904,7054552,"[17114293, 7054913, 5206247, 7054922]",7054841,"[7054910, 7054917, 5257443, 7054926]"
25,7790804,4280992,"[6330796, 10273051, 7790813, 17114293]",7790800,"[7790824, 7790810, 7790817, 20824591]"
26,7790972,4280992,"[7790984, 7790991, 7791006, 10247731, 17114293]",7790793,"[7790988, 7790995, 7791010, 18067241, 20824600]"
27,8164972,3674460,"[8164975, 8164982, 10090269, 17114293]",7891922,"[8164979, 8164986, 8164971, 20362886]"
28,9576664,5253131,"[9576666, 16971943, 16258094, 9576690, 17114293]",9576660,"[9576670, 9576677, 9576687, 9576694, 20824654]"
