,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,1555608,1555284,"[1555612, 1555622, 1042538, 4054001, 994703, 5182915]",1555603,"[1555616, 1555626, 1555496, 1555636, 1765145, 5185699]"
1,1555911,1555284,"[1042538, 4054001, 3863488, 1690576]",1555908,"[1555738, 1555936, 1555928, 1555920]"
2,1828517,16307831,"[1828519, 1828526, 1828543, 4054001, 1404695, 1843029]",8096465,"[1828523, 1828530, 1828547, 1828555, 1828537, 1828514]"
3,2762951,2762953,"[2762464, 2762967, 4054001, 7606070, 20438424]",2762957,"[2762949, 2762971, 4054963, 2762964, 2762978]"
4,3055951,3055954,"[3055976, 3055983, 3093284, 4054001]",3055958,"[3055980, 3055987, 3055942, 3055965]"
5,3074588,3282869,"[1042538, 3863488, 1555284, 1690576, 3180525, 4054001, 19027624]",3074563,"[1554748, 3074616, 3074594, 3074601, 3074623, 6290549, 3074608]"
6,3074877,3282869,"[4054001, 5108525, 5238494]",3074865,"[3074890, 3074883, 3074897]"
7,3075069,3282869,"[3863488, 4054001, 4054001, 4826452]",3075067,"[3075089, 3075075, 3075096, 3075082]"
8,3075273,3282869,"[3176470, 4588075, 4596829, 5268581, 5881999, 4054001, 1555284, 6179663]",3075262,"[3075290, 3075306, 3075334, 3075327, 3075320, 3075341, 4761088, 4221453]"
9,3075560,3282869,"[3075562, 3075576, 4795674, 6179663, 4054001]",3075517,"[3075566, 3075580, 3075598, 3075573, 3075591]"
10,3140644,3104252,"[5199763, 3140669, 4054001, 5238494]",3140632,"[3140654, 3140673, 3140665, 3140702]"
11,3251483,3251485,"[3278999, 888730, 20358591, 6179663, 888730, 4054001, 1690576]",3251489,"[3251556, 3234413, 3251505, 3251514, 3251548, 3251496, 4474054]"
12,3281854,3279737,"[4054001, 5336476, 1740504]",3281843,"[3281874, 3281860, 3281867]"
13,3281905,3279737,"[3281907, 4054001, 5304793]",3281898,"[3281911, 3281918, 3281925]"
14,3302898,3278999,"[4826452, 5268581, 5108525, 5238494, 4054001, 3241605, 5108525]",3302881,"[3302941, 3302951, 3302912, 3302959, 3302904, 5045906, 3302923]"
15,3304131,3278999,"[4826452, 1690576, 4826452, 1690576, 4054001, 3863488]",3304113,"[3075082, 3304148, 3307771, 3307759, 3075075, 4310781]"
16,3306175,3278999,"[4588075, 4054001, 1740504]",3306086,"[3306198, 3306181, 3306189]"
17,3306281,3278999,"[888730, 1555284, 1555284, 1690576, 4054001]",3306276,"[3306316, 3306302, 3306309, 3306288, 3306295]"
18,3345252,7628068,"[5114804, 4054001, 7747969, 4054001, 9736819, 10749503, 4321712]",3345258,"[3345241, 4056142, 4056188, 9736828, 9736822, 10749506, 4056203]"
19,3967152,4054001,"[3957373, 3967198]",3970128,"[3963962, 3967202]"
20,3969360,4054001,"[3969379, 3969430, 3969445, 3964717]",3969366,"[3969383, 3969434, 3969449, 3969359]"
21,3974975,4054001,"[3957373, 3974986, 3974995, 3975003, 3975011]",3974981,"[3966846, 3974990, 3974999, 3975007, 3975015]"
22,3977594,4054001,"[3957373, 3977610, 4311771]",3977600,"[3977584, 3977614, 3977607]"
23,3983467,4054001,"[3964717, 3983479, 3983489, 6693637]",3983474,"[3983462, 3983483, 3983493, 6693641]"
24,4054151,4054001,"[4060628, 4054153, 4054167, 17429419]",4054150,"[4054164, 4054157, 4054171, 7170718]"
25,4054179,4054001,"[4060628, 18045921, 4054196, 4022794]",4054178,"[4054193, 4054186, 4054200, 4054208]"
26,4054283,4054001,"[4054285, 2511238, 5336476]",4054280,"[4054289, 2498782, 5338359]"
27,4054362,4054001,"[4054364, 4054378, 4054386, 4054393, 4054400, 4054407, 4054415, 5881999]",4054344,"[4054368, 4054382, 4054390, 4054397, 4054404, 4054411, 4054419, 4054375]"
28,4054423,4054001,"[1740504, 4054425, 4054432, 4054441]",4054315,"[4054454, 4054429, 4054436, 4054445]"
29,4054492,4054001,"[11772237, 4054494, 4054501, 4054515]",4054490,"[4054512, 4054498, 4054505, 4054519]"
30,4054524,4054001,"[4054526, 4054533]",4054328,"[4054530, 4054537]"
31,4054598,4054600,"[4054001, 4054607, 4054615, 4054622, 4054629]",4054604,"[4054576, 4054611, 4054619, 4054626, 4054633]"
32,4054655,4054657,"[4054001, 4054664, 4054671, 4054678]",4054661,"[4054646, 4054668, 4054675, 4054682]"
33,4054815,4054818,"[4054001, 4054825, 4054841, 4054850, 5064747, 5231557]",4054822,"[4054814, 4054829, 4054846, 4054854, 4054837, 6342458]"
34,4054860,4054863,"[4054001, 4054870, 4054877, 4054884, 4054894]",4054867,"[4054811, 4054874, 4054881, 4054888, 4054898]"
35,4054935,4054938,"[4054001, 4054945]",4054942,"[4054933, 4054949]"
36,4055020,4054001,"[5114804, 4995321]",4054997,"[3345446, 4055029]"
37,4055079,4055081,"[4054001, 4055088, 4055103, 4055111, 4055118, 5114804, 20438424, 20153309]",4055085,"[4055073, 4055092, 4055107, 4055115, 4055122, 3345445, 4055099, 4055130]"
38,4055198,4055200,"[4054001, 4055207]",4055204,"[4055196, 4055213]"
39,4055255,4933586,"[5271796, 4054001, 4055281, 4055297]",4055268,"[4055275, 4055231, 4055285, 4055301]"
40,4055419,375628,"[4054001, 4055429, 4055440, 5336476, 5468208]",4055425,"[4055418, 4055433, 4055444, 4055451, 4055465]"
41,4055567,4054001,"[4055570, 4055588, 5336476]",4055562,"[4055574, 4055592, 4055581]"
42,4055998,10804041,"[4054001, 4056021, 4056038, 5128837, 5001606, 4321712, 17429419]",4056004,"[4055994, 4056025, 4056042, 4056056, 4056011, 4369320, 4056035]"
43,4056221,10804041,"[4054001, 3546334, 20438424]",4056227,"[4056220, 4056243, 4056235]"
44,4056349,4054001,"[4056357, 4056372, 4056391, 5199763, 4972344]",4056343,"[4056361, 4056376, 4056395, 4056368, 4056385]"
45,4056399,4054001,"[4060628, 4056412, 5238494]",4056343,"[4056423, 4056416, 4056408]"
46,4056814,4054001,"[5199763, 6439425, 5268574, 4060628]",4056813,"[4056828, 4056836, 5268609, 4056820]"
47,4056923,3747109,"[20786050, 20786045, 4056940, 4054001, 5464719, 4715865, 3180525]",4056929,"[62204774, 62204773, 4056944, 3639924, 4056951, 4056937, 7212317]"
48,4057019,4054001,"[4057021, 4057028, 4057035, 4057042]",4057018,"[4057025, 4057032, 4057039, 4057046]"
49,4057053,4054001,"[4057055, 4057062]",4054328,"[4057059, 4057066]"
50,4057072,4054001,"[4057075, 4057083]",4057006,"[4057079, 4057087]"
51,4057090,4054001,"[4057092, 4057099, 4057106, 4057113, 4057147]",4057005,"[4057096, 4057103, 4057110, 4057117, 4057151]"
52,4057191,4057193,"[4054001, 4057200, 4057207, 4057214, 3564452, 5230137]",4057197,"[4057189, 4057204, 4057211, 4057218, 3669532, 4057228]"
53,4057315,4054001,"[4057317, 4057332, 14540896]",4057314,"[4057321, 4057336, 4057328]"
54,4057405,4054001,"[4057407, 4057421, 4057429, 5230137, 14540896]",4057395,"[4057411, 4057425, 4057433, 4057418, 4057515]"
55,4057438,4054001,"[4057441, 14540896]",4057504,"[4057445, 4057453]"
56,4057463,4054001,"[4057472, 4057495, 14540896, 4871599]",4057387,"[4057476, 4057499, 4057469, 4057483]"
57,4057538,4054001,"[4057547, 4057557, 5230137, 3375053]",4057533,"[4057551, 4057561, 4057544, 22279103]"
58,4057614,4054001,"[4057616, 4057631, 4057638, 4057655, 4057664, 4057671, 5230137, 16013566]",4057613,"[4057620, 4057635, 4057642, 4057659, 4057668, 4057675, 4057628, 4057649]"
59,4057768,4054001,"[4057770, 4057778, 4057785, 5369968, 5230137]",4057745,"[4057774, 4057782, 4057789, 855946, 22165704]"
60,4057796,17587730,"[4054001, 4057805, 4057812, 4057819, 4057826, 14540896]",4057802,"[4057793, 4057809, 4057816, 4057823, 4057830, 21764384]"
61,4057837,4054001,"[4057839, 4057846, 4057853, 4057860, 4057867]",4057720,"[4057843, 4057850, 4057857, 4057864, 4057871]"
62,4057890,4054001,"[4057899, 4057906, 4057921, 4057928, 14540896]",4057726,"[4057903, 4057910, 4057925, 4057932, 4057896]"
63,4057935,4054001,"[4057937, 4057944, 4057951, 4057958, 4057965, 4057972, 4057979]",4057720,"[4057941, 4057948, 4057955, 4057962, 4057969, 4057976, 4057983]"
64,4057986,4054001,"[4057988, 4058002, 4058016, 14540896]",4057720,"[4057992, 4058006, 4058020, 4057999]"
65,4058038,4054001,"[14540896, 4058047, 4058054, 4058061, 4058068, 4058075]",4057722,"[4058044, 4058051, 4058058, 4058065, 4058072, 4058079]"
66,4058437,4054001,"[4058447, 4058454, 4101976]",4058436,"[4058451, 4058458, 4058444]"
67,4058464,4054001,"[7180526, 1376947, 13062905]",4058380,"[4058478, 3357170, 4058471]"
68,4058601,4216155,"[4054001, 4058610, 4058617, 1362085]",4058607,"[4058590, 4058614, 4058621, 4947039]"
69,4058753,1555284,"[4054001, 3278999, 6499031, 1690576, 5336462]",4058760,"[4058745, 3306071, 4058780, 4058773, 5336973]"
70,4058852,3863488,"[4054001, 4058861]",4058858,"[4058851, 4058865]"
71,4059143,375628,"[4054001, 4059153, 4059167]",4059150,"[4059136, 4059158, 4059171]"
72,4059208,4059210,"[12542019, 4054001, 4059232, 16678791, 3863488, 7657327]",4059214,"[4059228, 4059205, 4059236, 4059221, 4059251, 4059243]"
73,4059317,4059319,"[4054001, 4059326, 4059335, 4059342, 4059536, 4054001, 4337299, 16678791]",4059323,"[4059310, 4059330, 4059339, 4059346, 4059540, 4054596, 4059356, 19086368]"
74,4059579,5468208,"[4054001, 4059589, 4059615, 4059622, 5271796, 5001606, 5342311, 8803134]",4059586,"[4059577, 4059593, 4059619, 4059626, 4059609, 4059602, 5342315, 5342309]"
75,4059684,375628,"[5271796, 4054001, 4059693, 4059701, 4059709, 4059716]",4059690,"[22203484, 4059674, 4059697, 4059706, 4059713, 4059720]"
76,4059729,375628,"[4054001, 4059738, 4059748, 5881999]",4059735,"[4059728, 4059742, 4059752, 4338890]"
77,4059840,15608857,"[7606082, 4054001, 4059857, 16678791]",4059846,"[4059853, 4059837, 4059861, 19088041]"
78,4060515,5238494,"[4054001, 4060524, 4060531, 4060538]",4060521,"[4060511, 4060528, 4060535, 4060542]"
79,4060568,4060570,"[3029998, 4054001, 4060578, 4060592]",4060574,"[4060589, 4060561, 4060582, 4060596]"
80,4306623,4306625,"[4306632, 4059693, 4054001, 5001606]",4306629,"[4306636, 4059697, 4059671, 4306620]"
81,4338001,375628,"[4054001, 4338011, 5881999, 8551220]",4338007,"[4059676, 4338015, 4337998, 22094435]"
82,4352285,6439425,"[9354613, 1690576, 4054001]",4352275,"[4061943, 4352291, 4352298]"
83,4372653,7628068,"[4372662, 10804041, 4054001, 4321712]",4372659,"[4372668, 10804155, 18235100, 4372649]"
84,4593689,4054001,"[6692782, 6692789, 4101976]",4593695,"[6692786, 6692793, 4593684]"
85,4618861,5268581,"[4618863, 4618877, 4618884, 4054001]",4618720,"[4618867, 4618881, 4618888, 4618874]"
86,4628057,5268581,"[4628083, 4628101, 4054001, 5064747, 4817675, 12946335]",4618666,"[4628087, 4628105, 4628047, 6015015, 4628113, 4628075]"
87,4715849,17429419,"[4715857, 4715865, 4715872, 4054001, 5238494]",4972126,"[4715862, 4715869, 4715876, 4056461, 4715817]"
