,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,2785014,5201093,"[4833168, 4049878, 2784471]",2785023,"[2785037, 2785030, 2784996]"
1,3036661,16066985,"[3034133, 3036672, 3036683, 3036690, 3036699, 5201093, 5227214, 10179501, 4022794, 4022794]",10179435,"[3036655, 3036676, 3036687, 3036694, 3036703, 5227211, 5227218, 6235457, 21124581, 5463355]"
2,3512480,7815876,"[3041612, 3512484, 3512500, 5201093, 16916239, 18427863, 5253131]",3512511,"[3512479, 3512488, 3512504, 3512525, 3512534, 3512495, 9599476]"
3,3614963,18967626,"[7769034, 5201093, 5606265]",3614969,"[3614976, 3614983, 3614954]"
4,3708744,19595515,"[3707947, 3708753, 5201093, 5253131, 5206332]",3708750,"[3708743, 3708757, 3708764, 9599430, 9596081]"
5,3749682,5201093,"[3720037, 3749698, 3749705, 3749726, 3749733, 6445704, 10526107, 8137673]",3749688,"[3749680, 3749702, 3749709, 3749730, 3749737, 3749723, 3749716, 3749695]"
6,3751078,5201093,"[3720037, 3751101, 3751108, 3751115, 15879708]",3751084,"[3751060, 3751105, 3751112, 3751119, 3751098]"
7,3751228,5201093,"[3720037, 3751238, 3751254, 3751282]",3751234,"[3751225, 3751243, 3751258, 3751286]"
8,3753349,5201093,"[3720037, 3753365, 3753374, 3753406, 3753413, 14411522, 8130551]",3753355,"[3753343, 3753369, 3753378, 3753410, 3753417, 3753403, 3753362]"
9,3758754,5201093,"[3720037, 3758777, 5206247, 10526107, 15879708]",3758760,"[3758752, 3758781, 3758774, 3758788, 3758767]"
10,3759644,5201093,"[3720037, 3759653, 3759667, 6448483]",3759650,"[3759635, 3759657, 3759671, 3759664]"
11,3861730,1401224,"[3861734, 3861741, 3861748, 5201093]",3861729,"[3861738, 3861745, 3861752, 5205758]"
12,3874692,3874694,"[3874289, 3874701, 3874708, 5201093]",3874698,"[3874690, 3874705, 3874712, 3874719]"
13,4217355,5201093,"[4206755, 4217364]",4217361,"[4217341, 4217368]"
14,4256241,6280989,"[12096730, 15290636, 4256274, 4256301, 5201093, 16208588]",4256251,"[4256260, 18505374, 4256278, 4256305, 4256271, 4256224]"
15,4272952,15292030,"[4272961, 4272968, 3041612, 4272978, 471755, 5201093, 160708, 16208588, 18427863]",4272958,"[4272965, 4272972, 3512557, 4272982, 4272996, 5243389, 4273003, 4272937, 5616828]"
16,4276830,16208588,"[4276834, 4276850, 4276858, 4276818, 5173496, 5201093, 9768166]",4276688,"[4276838, 4276854, 4276862, 4276822, 4276845, 5227448, 61291778]"
17,4459586,4459588,"[4428753, 4459595, 4459602, 4459609, 5201093, 18060739]",4459592,"[4459534, 4459599, 4459606, 4459613, 5229819, 7019964]"
18,4461409,13773101,"[4461425, 4461857, 5201093, 19595515, 19710647]",4461415,"[4461429, 4461402, 4461436, 4461443, 4461422]"
19,4752658,4752660,"[4740178, 4752667, 5201093]",4752664,"[4752651, 4752671, 5243702]"
20,4752909,4752911,"[4740178, 4752918, 4752925, 4752934, 4752941, 4752955, 5201093, 18967626]",4752915,"[4752894, 4752922, 4752929, 4752938, 4752945, 4752959, 4752966, 4752952]"
21,5139579,5201093,"[1401224, 5139589, 5139596, 5139610, 5139617, 5206111, 5206097, 5206132, 5206142, 5206247, 8137673]",5139585,"[5139566, 5139593, 5139600, 5139614, 5139621, 5206116, 5206101, 5206136, 5206146, 5206108, 5139607]"
22,5139774,5201093,"[6448483, 5139778, 5139785, 5139799, 5139813, 5206247]",5139765,"[5139796, 5139782, 5139789, 5139803, 5139817, 5139810]"
23,5139929,5201093,"[5139931, 3761353]",5139920,"[5139935, 5139942]"
24,5140328,5201093,"[5140330, 8741619, 3761353]",5140314,"[5140334, 5140349, 5140342]"
25,5140374,5201093,"[5140390, 8741619, 6445704, 3736002]",5140358,"[5140394, 5140401, 5140387, 5140380]"
26,5140422,4721276,"[5140431, 5140447, 5201093]",5140428,"[5140435, 5140452, 5140417]"
27,5140512,5201093,"[5140521, 5140528, 6724973]",5140492,"[5140525, 5140532, 5140518]"
28,5140535,5201093,"[5140537, 5140544]",5140509,"[5140541, 5140548]"
29,5140553,5201093,"[5140555, 5140569, 5140576, 5140583, 8130551]",5140552,"[5140559, 5140573, 5140580, 5140587, 5140566]"
30,5140671,5201093,"[5140673, 5140680, 5140687, 5140694]",5140670,"[5140677, 5140684, 5140691, 5140698]"
31,5140727,5201093,"[5140743, 5140750, 6724973, 18084201]",5140722,"[5140747, 5140754, 18391851, 5140733]"
32,5140875,5201093,"[18084201, 5140877, 5140892, 5140903, 5140911, 20228831]",5140866,"[5140889, 5140881, 5140896, 5140907, 5140915, 23734998]"
33,5140934,5201093,"[5140950, 5140957, 18084201, 8137673, 20139548, 8130551]",5140932,"[5140954, 5140961, 5140940, 5140968, 5140947, 21138931]"
34,5141047,5201093,"[18084201, 6445704, 5141056, 5141063]",5141046,"[5141053, 5141074, 5141060, 5141067]"
35,5141100,5201093,"[5141102, 5141109, 18084201]",5141094,"[5141106, 5141113, 22981912]"
36,5141116,5201093,"[5141119, 5141126, 16004850]",5141094,"[5141123, 5141130, 5141138]"
37,5141196,5201093,"[4721276, 18084201]",5141190,"[5141202, 5141209]"
38,5141337,5201093,"[5141339, 5141351, 18084201]",5141331,"[5141343, 5141355, 5141364]"
39,5141395,5201093,"[5141404, 18084201]",5141392,"[5141408, 5141401]"
40,5141448,5201093,"[5141457, 18084201]",5141439,"[5141461, 5141454]"
41,5141464,5201093,"[5141466, 5141473, 5141480, 18084201, 18898258]",5141443,"[5141470, 5141477, 5141484, 22986169, 23820447]"
42,5141546,5201093,"[18084201, 8137673, 18084201]",5141520,"[5141552, 5141572, 22986509]"
43,5141593,5201093,"[5141596, 5141603, 5141610, 5141618, 5145585, 5145593]",5141590,"[5141600, 5141607, 5141614, 5141622, 5145590, 5145598]"
44,5141660,5201093,"[20920232, 17227502, 18084201]",5141653,"[5141666, 5141674, 5155078]"
45,5141728,5201093,"[5141730, 5141737]",5141727,"[5141734, 5141741]"
46,5141765,5201093,"[5141775, 18898258]",5141764,"[5141779, 5141771]"
47,5145540,5201093,"[5145551, 5145565, 10223754, 18898258]",5141633,"[5145555, 5145569, 21318571, 5145546]"
48,5145732,5201093,"[6445704, 8741619, 5145744, 5145751, 4721276]",5140364,"[5145762, 5145738, 5145748, 5145755, 5332702]"
49,5182106,4721276,"[5147655, 5182115, 5201093]",5182112,"[5182102, 5182119, 5141312]"
50,5182465,5201093,"[5147655, 2648254]",5141787,"[5182464, 5182472]"
51,5201252,5201093,[3792035],5201246,[5201258]
52,5205657,7999905,"[5201093, 5205666, 5205673]",5205663,"[5205656, 5205670, 5205677]"
53,5206061,5201093,"[5206064, 5206081, 5206247]",5205990,"[5206068, 5206085, 5206075]"
54,5208915,5201093,"[5208917, 5208926, 5208935]",5208905,"[5208923, 5208930, 5208939]"
55,5208959,5201093,"[5208961, 5208968, 5208977, 5208984]",5208946,"[5208965, 5208972, 5208981, 5208988]"
56,5209020,5209024,"[5201093, 5209031, 5209040, 5209047, 5209058]",5209028,"[5209012, 5209035, 5209044, 5209051, 5209062]"
57,5209101,5201093,"[5209110, 5209117, 5209125, 5209132, 5209148, 8755914, 18268359]",5209094,"[5209114, 5209121, 5209129, 5209136, 5209152, 5209107, 5209145]"
58,5209171,5201093,"[15879708, 9349701, 5209180, 5206247]",5209170,"[9349698, 9349705, 5209184, 5209177]"
59,5209221,5201093,"[6445704, 5209239, 8755914, 5206247]",5209215,"[5209235, 5209243, 5209228, 5209252]"
60,5209563,5201093,"[3720037, 5209573, 8130551]",5209548,"[3751071, 5209577, 5209570]"
61,5209616,5201093,"[5209619, 5209627, 5209649, 20228831]",5209606,"[5209623, 5209631, 5209653, 5209643]"
62,5209657,5201093,"[5209669, 8130551]",5209611,"[5209673, 5209666]"
63,5209695,5201093,"[5209698, 8130551, 15879708]",5209692,"[5209702, 5209709, 17043641]"
64,5209848,14411522,"[5201093, 5209870, 14411522]",5209855,"[5209831, 5209874, 5209864]"
65,5209943,5201093,"[8130551, 17221729, 15879708]",5209941,"[5209956, 5209949, 5209963]"
66,5209973,5201093,"[5209975, 5209984, 5209993]",5209967,"[5209979, 5209988, 5209997]"
67,5210007,5201093,"[5210009, 5210016]",5210006,"[5210013, 5210020]"
68,5210054,5201093,"[5210066, 8130551]",5210053,"[5210070, 5210060]"
69,5210079,5201093,"[5210082, 17380345]",5210052,"[5210086, 5210094]"
70,5210141,5201093,"[5210149, 5210157, 5210171, 5210185, 8801073, 8130551]",5210140,"[5210153, 5210161, 5210176, 5210189, 5210168, 21142322]"
71,5210326,5201093,"[5210328, 5210335, 5210342, 5210349]",5210325,"[5210332, 5210339, 5210346, 5210353]"
72,5210380,5201093,"[5210382, 5210389]",5210378,"[5210386, 5210393]"
73,5210416,5201093,"[5210418, 5210425, 5210432, 9768166]",5210415,"[5210422, 5210429, 5210436, 21442939]"
74,5210482,4721276,"[5201093, 5210498, 17221729]",5210488,"[5210478, 5210502, 5210495]"
