,treenode_id,parent_id,creator_id,x,y,z,radius,confidence,type
0,10818814,10818945,3,45503,84407,124100,-1,5,slab
1,10818828,4571308,3,45589,84299,124000,-1,5,slab
2,10818829,10818828,3,45617,84254,123950,-1,5,slab
3,10818840,10818829,3,45628,84218,123900,-1,5,slab
4,10818844,7628375,3,45966,84034,123800,-1,5,slab
5,10818848,10818844,3,45996,84003,123750,-1,5,slab
6,10818849,10818848,3,46025,83973,123700,-1,5,branch
7,10818857,10818849,3,45966,84015,123650,-1,5,end
8,10818860,10818849,3,46152,83829,123750,-1,5,end
9,10818955,4048966,3,45071,84759,124300,-1,5,end
10,10818947,10818989,3,45267,84745,124200,-1,5,branch
11,10818964,10818946,3,45474,84519,124250,-1,5,slab
12,10818965,10818964,3,45486,84519,124300,-1,5,slab
13,10818967,10818965,3,45486,84542,124350,-1,5,slab
14,10818970,10818947,3,45282,84774,124150,-1,5,slab
15,10818978,4571292,3,45271,84755,124050,-1,5,slab
16,10818983,10818978,3,45263,84823,124000,-1,5,end
17,10819026,10819046,3,44815,85063,123650,-1,5,slab
18,10819092,10819093,3,44162,85153,123100,-1,5,slab
19,10819123,10819114,3,43810,85555,122650,-1,5,slab
20,10819124,10819123,3,43781,85564,122700,-1,5,slab
21,10819125,10819124,3,43753,85574,122750,-1,5,slab
22,10819127,10819125,3,43677,85558,122800,-1,5,slab
23,10819128,10819127,3,43601,85541,122850,-1,5,slab
24,10819130,10819128,3,43481,85507,122900,-1,5,slab
25,10819131,10819130,3,43451,85509,122950,-1,5,slab
26,10819132,10819131,3,43420,85511,123000,-1,5,slab
27,10819134,10819132,3,43322,85508,123050,-1,5,slab
28,10819135,10819134,3,43225,85505,123100,-1,5,slab
29,10819136,10819135,3,43149,85467,123150,-1,5,slab
30,10819137,10819136,3,43074,85429,123200,-1,5,slab
31,10819139,10819137,3,43037,85381,123250,-1,5,slab
32,10819140,10819139,3,43000,85332,123300,-1,5,slab
33,10819142,10819140,3,42881,85281,123350,-1,5,slab
34,10819174,10819142,3,42832,85269,123400,-1,5,slab
35,10819175,10819174,3,42784,85256,123450,-1,5,slab
36,10819176,10819175,3,42719,85223,123500,-1,5,slab
37,10819177,10819176,3,42655,85190,123550,-1,5,end
38,10819220,10819221,3,43606,85318,121700,-1,5,slab
39,10819261,10819281,3,43367,85281,121050,-1,5,slab
40,10819268,10819251,3,43876,85329,121200,-1,5,slab
41,10819271,10819268,3,43848,85262,121150,-1,5,slab
42,10819274,10819271,3,43895,85277,121100,-1,5,slab
43,10819276,10819274,3,43929,85273,121050,-1,5,end
44,10819331,10819330,3,41881,85735,120700,-1,5,slab
45,10819332,10819327,3,42588,86049,120600,-1,5,slab
46,10819369,10819332,3,42679,86265,120600,-1,5,slab
47,10819373,10819369,3,43348,86508,120550,-1,5,branch
48,10819375,10819373,3,43435,86539,120500,-1,5,end
49,10819391,10819373,3,43276,86470,120600,-1,5,slab
50,10819398,10819391,3,43188,86402,120650,-1,5,slab
51,10819418,10819398,3,43242,86330,120700,-1,5,slab
52,10819455,10819330,3,42072,85787,120600,-1,5,slab
53,10819456,10819455,3,42121,85786,120550,-1,5,slab
54,10819457,10819456,3,42143,85788,120500,-1,5,slab
55,10819458,10819457,3,42166,85790,120450,-1,5,slab
56,10819462,10819458,3,42183,85724,120400,-1,5,slab
57,10819463,10819462,3,42200,85657,120350,-1,5,slab
58,10819464,10819463,3,42211,85642,120300,-1,5,slab
59,10819465,10819464,3,42221,85627,120250,-1,5,slab
60,10819466,10819465,3,42231,85612,120200,-1,5,end
61,10819530,10819331,3,41877,85757,120750,-1,5,slab
62,10819531,10819530,3,41872,85778,120800,-1,5,slab
63,10819532,10819531,3,41868,85800,120850,-1,5,slab
64,10819533,10819532,3,41863,85822,120900,-1,5,slab
65,10819534,10819533,3,41858,85843,120950,-1,5,end
66,10819838,10819804,3,38735,82161,118900,-1,5,slab
67,10819846,10819838,3,38480,82192,118900,-1,5,slab
68,10819853,10819846,3,38376,82165,118950,-1,5,slab
69,10819854,10819853,3,38271,82138,119000,-1,5,slab
70,10819855,10819854,3,38283,81998,119050,-1,5,slab
71,10819860,10819855,3,38055,81994,119050,-1,5,slab
72,10819863,10819860,3,37804,81884,119000,-1,5,end
73,10819814,10819936,3,39027,82195,118550,-1,5,branch
74,10819813,10819814,3,39025,82178,118600,-1,5,slab
75,10819939,10819814,3,39122,81933,118550,-1,5,slab
76,10819940,10819939,3,39141,81656,118500,-1,5,slab
77,10819942,10819940,3,39197,81508,118450,-1,5,slab
78,10819943,10819942,3,39252,81359,118400,-1,5,slab
79,10819944,10819943,3,39249,81261,118350,-1,5,slab
80,10819945,10819944,3,39247,81162,118300,-1,5,slab
81,10819946,10819945,3,39244,81063,118250,-1,5,slab
82,10819961,10819946,3,39262,80925,118200,-1,5,slab
83,10819962,10819961,3,39280,80787,118150,-1,5,slab
84,10819963,10819962,3,39297,80649,118100,-1,5,branch
85,10819965,10819963,3,39255,80615,118050,-1,5,slab
86,10819966,10819965,3,39214,80580,118000,-1,5,slab
87,10819968,10819966,3,39151,80584,117950,-1,5,slab
88,10819969,10819968,3,39088,80588,117900,-1,5,end
89,10819972,10819963,3,39111,80200,118150,-1,5,slab
90,10819975,10819972,3,39128,80077,118200,-1,5,slab
91,10819976,10819975,3,39145,79953,118250,-1,5,slab
92,10819937,10820263,3,38944,82306,118450,-1,5,slab
93,10819936,10819937,3,38986,82251,118500,-1,5,slab
94,10820009,10819976,3,39174,79877,118300,-1,5,slab
95,10820010,10820009,3,39202,79801,118350,-1,5,slab
96,10820018,10820010,3,39217,79676,118400,-1,5,slab
97,10820019,10820018,3,39233,79551,118450,-1,5,slab
98,10820038,10820019,3,39266,79491,118500,-1,5,slab
99,10820039,10820038,3,39299,79432,118550,-1,5,slab
100,10820040,10820039,3,39331,79372,118600,-1,5,slab
101,10820041,10820040,3,39347,79328,118650,-1,5,branch
102,10820042,10820041,3,39362,79285,118700,-1,5,branch
103,10820043,10820042,3,39342,79240,118750,-1,5,slab
104,10820044,10820043,3,39321,79196,118800,-1,5,slab
105,10820045,10820044,3,39301,79152,118850,-1,5,branch
106,10820054,10820045,3,39347,78764,118900,-1,5,slab
107,10820068,10820054,3,39360,78747,118950,-1,5,slab
108,10820069,10820068,3,39373,78730,119000,-1,5,slab
109,10820070,10820069,3,39368,78679,119050,-1,5,slab
110,10820071,10820070,3,39363,78629,119100,-1,5,slab
111,10820072,10820071,3,39358,78578,119150,-1,5,end
112,10820075,10820042,3,39571,79406,118700,-1,5,slab
113,10820077,10820075,3,39844,79361,118700,-1,5,slab
114,10820078,10820077,3,39911,79302,118650,-1,5,branch
115,10820079,10820078,3,39977,79243,118600,-1,5,end
116,10820098,10820078,3,40162,79237,118700,-1,5,slab
117,10820099,10820098,3,40158,79226,118750,-1,5,end
118,10820105,10820041,3,39371,78888,118600,-1,5,slab
119,10820106,10820105,3,39436,78637,118550,-1,5,slab
120,10820120,10820106,3,39476,78612,118500,-1,5,end
121,10820185,10820045,3,39062,79216,118850,-1,5,slab
122,10820186,10820185,3,38807,78935,118850,-1,5,slab
123,10820187,10820186,3,38754,78658,118900,-1,5,end
124,10820301,10820283,3,38689,81904,117850,-1,5,slab
125,10820302,10820301,3,38691,81873,117800,-1,5,slab
126,10820303,10820302,3,38693,81843,117750,-1,5,slab
127,10820304,10820303,3,38718,81854,117700,-1,5,slab
128,10820305,10820304,3,38742,81866,117650,-1,5,end
129,10820326,10820331,3,38317,82952,117550,-1,5,slab
130,10820359,10820331,3,37796,83351,117450,-1,5,slab
131,10820363,10820359,3,37807,83336,117400,-1,5,slab
132,10820364,10820363,3,37817,83321,117350,-1,5,slab
133,10820365,10820364,3,37828,83306,117300,-1,5,slab
134,10820366,10820365,3,37838,83291,117250,-1,5,slab
135,10820370,10820366,3,37932,83223,117200,-1,5,slab
136,10820371,10820370,3,38026,83156,117150,-1,5,slab
137,10820372,10820371,3,38119,83089,117100,-1,5,slab
138,10820373,10820372,3,38157,83078,117050,-1,5,slab
139,10820374,10820373,3,38195,83066,117000,-1,5,slab
140,10820375,10820374,3,38233,83055,116950,-1,5,slab
141,10820388,10820389,3,36823,84989,117000,-1,5,slab
142,10820393,10820390,3,36975,85827,116850,-1,5,slab
143,10820394,10820393,3,37021,86087,116800,-1,5,slab
144,10820405,10820394,3,38119,86559,116800,-1,5,slab
145,10820390,10820433,3,36930,85567,116900,-1,5,branch
146,10820389,10820390,3,36877,85278,116950,-1,5,slab
147,10820498,10820502,3,35438,84071,115900,-1,5,slab
148,10820494,10820498,3,35718,84324,115950,-1,5,slab
149,10820486,10820494,3,35809,84423,116000,-1,5,slab
150,10820485,10820486,3,35872,84453,116050,-1,5,slab
151,10820484,10820485,3,35936,84484,116100,-1,5,slab
152,10820483,10820484,3,35999,84514,116150,-1,5,slab
153,10820482,10820483,3,36062,84557,116200,-1,5,slab
154,10820481,10820482,3,36126,84600,116250,-1,5,slab
155,10820480,10820481,3,36189,84643,116300,-1,5,slab
156,10820479,10820480,3,36252,84686,116350,-1,5,slab
157,10820601,10820611,3,34243,83101,116200,-1,5,slab
158,10820600,10820601,3,34317,83179,116150,-1,5,slab
159,10820599,10820600,3,34391,83256,116100,-1,5,slab
160,10820598,10820599,3,34466,83334,116050,-1,5,slab
161,10820546,10820598,3,34540,83412,116000,-1,5,slab
162,10820545,10820546,3,34621,83470,115950,-1,5,slab
163,10820544,10820545,3,34702,83529,115900,-1,5,slab
164,10820535,10820544,3,34783,83587,115850,-1,5,slab
165,10820534,10820535,3,34878,83701,115800,-1,5,slab
166,10820530,10820534,3,34973,83815,115750,-1,5,slab
