,treenode_id,parent_id,creator_id,x,y,z,radius,confidence,type
0,6299421,6299420,16,59342,91752,107100,-1,5,slab
1,6299420,6299419,16,59324,91744,107050,-1,5,slab
2,6299417,6299414,16,59287,91726,106950,-1,5,slab
3,6299414,6299410,16,59249,91701,106900,-1,5,slab
4,10729675,10729674,3,59254,91758,107900,-1,5,slab
5,10729676,10729675,3,59227,91756,107950,-1,5,slab
6,10729674,10729673,3,59280,91760,107850,-1,5,slab
7,10729673,10729672,3,59285,91785,107800,-1,5,slab
8,10729672,10729665,3,59289,91809,107750,-1,5,slab
9,10729665,10729664,3,59294,91834,107700,-1,5,slab
10,10729664,10729657,3,59287,91847,107650,-1,5,slab
11,10729657,6299461,3,59280,91859,107600,-1,5,slab
12,6299461,4754761,16,59532,91851,107550,-1,5,slab
13,6299386,6299385,16,59154,91397,106400,-1,5,slab
14,10729759,6298901,3,59323,91137,105550,-1,5,end
15,6298904,6298903,16,59233,91377,105700,-1,5,slab
16,6298783,6298739,16,60012,91058,106100,-1,5,slab
17,6298734,6298725,16,59912,91013,106200,-1,5,slab
18,6298725,6298721,16,59879,90938,106250,-1,5,slab
19,6298703,6298697,16,59825,90793,106400,-1,5,slab
20,6298697,6298688,16,59825,90747,106450,-1,5,slab
21,6298688,6298684,16,59821,90706,106500,-1,5,slab
22,6298683,6298682,16,59770,90554,106550,-1,5,slab
23,6298682,6298681,16,59673,90476,106550,-1,5,slab
24,6298675,6298674,16,59551,90148,106900,-1,5,slab
25,6298669,6298667,16,59373,89873,107200,-1,5,slab
26,6298520,6298519,16,58537,89582,107550,-1,5,slab
27,6296549,6296548,16,58556,89577,107700,-1,5,branch
28,6296509,6296508,16,59837,88391,108050,-1,5,slab
29,6296492,6296491,16,59916,87920,108900,-1,5,slab
30,6296476,6296475,16,59962,88015,109250,-1,5,slab
31,6296446,6296445,16,59958,88118,109500,-1,5,slab
32,6296336,6296335,16,59391,89220,110550,-1,5,slab
33,10730068,6296293,3,59171,89931,111300,-1,5,slab
34,10730075,10730068,3,59164,89913,111350,-1,5,slab
35,10730076,10730075,3,59156,89895,111400,-1,5,end
36,6296277,6296273,16,59258,89468,111250,-1,5,slab
37,6296239,6296238,16,58993,89233,111850,-1,5,slab
38,6296217,6296215,16,59259,88933,112650,-1,5,slab
39,6296163,6296162,16,59318,88998,113800,-1,5,slab
40,6295670,6295669,16,59497,87962,117400,-1,5,slab
41,6295639,6295638,16,59515,88255,117950,-1,5,slab
42,6295336,6295332,16,58588,88488,120000,-1,5,slab
43,6295291,6295290,16,58739,88577,120350,-1,5,slab
