,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,2787730,14046294,"[2787746, 15898085, 11928389, 16741476, 16229002, 16229008, 16232415, 14733128, 16232630]",2787634,"[2787750, 2787743, 2787736, 19444676, 17937056, 17937062, 17937048, 17949339, 16214873]"
1,2788020,14046294,"[14733128, 16232415, 14655206, 19806174, 2787746]",2787626,"[2788033, 2788026, 2788040, 2788047, 19444677]"
2,4696179,15551560,"[4696191, 4696198, 10929871, 4696221, 16232415, 15551489, 15551485, 15551480]",4696188,"[4696195, 4696202, 4695990, 4696225, 15419490, 15714735, 15714734, 15714733]"
3,6017881,3693553,"[14544854, 5997121, 6017891, 6017899, 6017908, 16232415, 7880001, 10929871]",6017887,"[11639654, 6017877, 6017895, 6017903, 6017912, 6017920, 6017929, 18448907]"
4,6018161,8152399,"[5997121, 6018171, 6018178, 16232415]",6018168,"[6018160, 6018175, 6018182, 6018190]"
5,6567729,12944679,"[4538613, 4538613, 6567745, 5078760, 16232415]",6567735,"[6567756, 6823605, 6567749, 6567728, 6567742]"
6,7228091,16232415,[4117790],7228097,[7228082]
7,8343619,4542433,"[8343621, 8343628, 14047760, 16232415, 19758432, 10858401]",8343618,"[8343625, 8343632, 19838955, 4542444, 24833234, 12184774]"
8,8865819,16232415,[5351821],8865825,[7788638]
9,10102710,16232415,"[3282869, 4096366]",10102715,"[6278442, 10102722]"
10,11268745,7769034,"[12950093, 16232415]",11268743,"[11268757, 11268750]"
11,11271737,7769034,[16232415],11271734,[11271742]
12,11376331,16232415,"[11376339, 1100936]",11376336,"[11376342, 11376330]"
13,11381302,16232415,"[16690920, 10860798, 11381310]",11381307,"[6441759, 11381301, 11381313]"
14,11639142,16232415,"[7880001, 11639151]",11639147,"[11639123, 11639154]"
15,11983009,16233306,"[8039617, 11983033, 11983039, 16232415, 14046279]",11983014,"[11983008, 11983036, 11983042, 11983029, 10095424]"
16,12140516,15551560,"[10929871, 12140524, 12140530, 12140554, 16232415, 12990250, 15233041, 15551249, 15551259, 16014849, 16014849, 16014849, 16774892]",12140521,"[12140551, 12140527, 12140533, 12140557, 12140539, 12140545, 12140514, 15714538, 15714540, 15714539, 19542520, 19543579, 19543580]"
17,12198996,16232415,"[12199010, 12199016, 11106522, 7926496]",12199001,"[12199013, 12199019, 12198947, 12199007]"
18,12777444,16232415,"[12777447, 12777453]",12777438,"[12777450, 12777456]"
19,13370402,13370404,"[15542957, 13370419, 13370429, 13370435, 16067311, 16232415]",13370407,"[13370413, 13370422, 13370432, 13370438, 13370444, 13370399]"
20,13370554,16232415,"[10929871, 13370560]",13370550,"[4695748, 13370563]"
21,13370919,15551560,"[13370927, 13370933, 15551320, 15551314, 15551310, 5350411, 15551325, 16774905, 16232415]",13370924,"[13370930, 13370936, 15714558, 15714557, 15714556, 3787315, 15714559, 19543696, 13370848]"
22,13370952,15551560,"[6578062, 19899298, 16232415, 15233041]",13370957,"[13370967, 19445426, 13370848, 25024962]"
23,13870927,16232415,[13057994],13870932,[13870925]
24,13870935,10015769,"[13057994, 13870938, 16232415]",12891942,"[13870922, 13870941, 15419132]"
25,13871710,16232415,"[4037028, 13057994, 5078760]",13871716,"[5452265, 13059449, 13313463]"
26,14454001,8263821,"[14454009, 16232415]",14454006,"[14454012, 14453999]"
27,14733288,15551560,"[18619481, 14733296, 16232415, 16774657, 11928389]",14733305,"[13706032, 14733299, 17927035, 19543116, 15715116]"
28,15163452,16232415,"[15157896, 15163454]",15163462,"[15160115, 15163457]"
29,15350690,18418512,"[15157896, 15350699, 8263821, 10176834, 10176846, 16232415]",10176829,"[15160092, 15350702, 15369553, 10176837, 10176849, 15419127]"
30,15714907,15551560,"[15551643, 15551797, 11928389, 16232415]",4096236,"[15714908, 15715064, 15714909, 17927014]"
31,15741284,16232415,"[10929871, 15199830]",15741285,"[15741283, 15233262]"
32,16262041,4542433,"[15682695, 15682700, 15163044, 16232415, 14048876]",16262040,"[16262042, 16262043, 15500396, 15419180, 16262044]"
33,16448501,16232415,"[8263821, 15716826, 10015769, 4848300, 4848300]",15274469,"[15369418, 16448502, 12891946, 16448503, 16261552]"
34,16448732,8263821,"[15716893, 16232415]",15369403,"[16448733, 15419110]"
35,16459331,16232415,"[14046294, 15720137, 15720142]",16459330,"[2701875, 16459332, 16459333]"
36,16617698,8263821,"[10015769, 5356438, 16232415]",15369431,"[16617697, 16617699, 15274472]"
37,17075039,16232415,"[15878735, 1260557]",17075041,"[13001352, 17075040]"
38,17511580,16232415,[15290636],17511581,[17511570]
39,17669375,16767384,"[16232415, 5452198, 16135928, 14047554]",12878348,"[15419278, 17669374, 17669376, 17669377]"
40,17669509,16232415,"[16098021, 5452198]",17547036,"[17547037, 17547022]"
41,17669773,16232415,"[14047760, 5452198, 16136595]",15419155,"[19838943, 17669460, 17669774]"
42,17947662,16232415,"[14046294, 16232398]",17927002,"[17947606, 17947663]"
43,18104406,16767384,"[16232415, 14047554, 13057994, 16284305, 16181494]",12878401,"[15419285, 18104408, 18103367, 18104409, 18104407]"
44,18909774,15351228,"[8263821, 16232415, 16014875]",17590784,"[15370261, 17926979, 18909775]"
45,18919502,4848300,[16232415],7745132,[15274472]
46,18930903,12944679,"[7019050, 16611496, 12683525, 16232415]",12922155,"[62204887, 18930904, 18930902, 15419255]"
47,19215476,8477127,"[16709852, 16709857, 16232415]",13120817,"[19215477, 19215478, 15420149]"
48,19543218,15551560,"[15344242, 16774754, 12070159, 16774761, 16232415]",15346579,"[15346539, 19543219, 13467384, 19543225, 13371023]"
49,21288366,16232415,"[7880001, 4305390]",15419421,"[8261751, 19249346]"
50,21467588,8477127,"[16232415, 17419616, 18154937, 14500560]",13120915,"[15420186, 21467594, 21467589, 21426694]"
51,21980499,16232415,"[17742260, 6321869]",15419433,"[21980500, 21980497]"
52,62177001,16015795,"[16232415, 4935973, 17011550, 14046472]",62177000,"[17782299, 62176997, 24486032, 20417384]"
53,62202574,20779755,"[4538613, 16232415, 4060628, 20779760, 16042066]",62202575,"[24917491, 15419366, 7235976, 62202576, 17356548]"
54,62253956,16232415,"[3375053, 13122290]",15419465,"[62253957, 13716622]"
55,62256570,13774384,"[20832133, 16232415, 14500560, 20832126]",14517149,"[62256572, 15420072, 22640728, 62256571]"
56,62265475,16330265,"[20841876, 16232415, 20841870]",15640099,"[62265477, 13370714, 62265476]"
