,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,370501,4978454,"[370505, 4815974, 13466916]",6345618,"[370509, 370499, 370517]"
1,2059608,4978454,"[19160046, 2059610, 2059617, 4495661, 399629, 6345637, 6345651]",2059628,"[5239160, 2059614, 2059621, 2059597, 403067, 6345641, 6345655]"
2,2059753,5005802,"[19042784, 4978454, 4495661]",2059779,"[2059759, 2059772, 2059751]"
3,2060502,4978454,"[2060504, 5216040, 4495661]",2060522,"[2060508, 2060515, 2059666]"
4,2170245,2183099,"[2170254, 2170261, 4382895, 4978454]",2170244,"[2170258, 2170265, 2170251, 13623666]"
5,2170534,2183099,"[4978454, 2170543, 2170550, 4220548, 4102728, 5358138, 16713121]",2170533,"[2170561, 2170547, 2170554, 2170540, 4114378, 5310666, 4119207]"
6,2170593,2183099,"[2170595, 2170602, 2170609, 2170616, 4978454]",2170590,"[2170599, 2170606, 2170613, 2170620, 19193001]"
7,3294856,13613749,"[4978454, 18623736, 3294859]",3294854,"[3294870, 3294840, 3294863]"
8,3295692,18623736,"[3295694, 3295708, 4013526, 4978454]",3295691,"[3295698, 3295712, 4834606, 3295705]"
9,4032524,4978454,"[2060761, 13937545, 13937545]",4032530,"[4005157, 4032547, 4032537]"
10,4039557,4978454,"[6467481, 4042315, 16433395, 4326468]",4039563,"[4039556, 4039570, 18985297, 4717899]"
11,4040039,4978454,"[4753449, 5078760, 6467481]",4040054,"[6569385, 6569371, 4040035]"
12,4040195,4978454,"[4040204, 4070949, 6467481]",4040201,"[4040208, 5425102, 4039916]"
13,4040220,4978454,[16433395],4040230,[4040237]
14,4070511,17071666,"[4042315, 4978454, 6467481, 4037028]",4070517,"[4070524, 5426803, 4037004, 5446118]"
15,4070933,4978454,"[4070942, 4070949, 6467481]",4070939,"[4070946, 4070953, 4070932]"
16,4073060,4978454,"[4326468, 5422750, 6467481]",4073066,"[4289663, 5422754, 4073043]"
17,4073940,17071666,"[4042315, 4978454, 6467481, 14199031]",4073946,"[4073955, 4073965, 4073933, 19025286]"
18,4074707,4978454,"[4326468, 5422455, 5422774, 4042315]",4074714,"[4722483, 5422459, 5422466, 12124192]"
19,4114263,4780447,"[4102728, 4881629, 16713121, 5491282, 4978454]",4114269,"[4114061, 4114283, 4114276, 5491286, 5491279]"
20,4114404,4780637,"[4102728, 4978454, 16713121, 4102728, 4881629]",4114410,"[4114009, 4114426, 4114419, 4868944, 5086601]"
21,4193397,4978454,"[4181384, 4193406, 4193413]",4193403,"[4193394, 4193410, 4193417]"
22,4194188,4978454,"[19321798, 4181384, 4194198, 13620108]",4194194,"[4194209, 4194125, 4194202, 13620111]"
23,4197332,4978454,"[4181384, 4197345]",4197340,"[4186426, 4197349]"
24,4284723,4978454,"[4042315, 4037092]",4284729,"[4284690, 12121645]"
25,4284982,4978454,"[4042315, 11323467]",4284988,"[4284742, 12802032]"
26,4289685,4978454,"[4042315, 4289773, 4326468, 4326468, 4070949, 6467481]",4289691,"[4289698, 4289705, 4289712, 4289684, 13621829, 4074073]"
27,4352547,1711076,"[4289773, 4978454, 6312925]",4352553,"[4352544, 4352560, 6312929]"
28,4399333,13122056,"[4881629, 4113595, 4978454]",4399339,"[4399326, 6822529, 13623768]"
29,4464133,4978454,"[4042315, 12816047, 6463937]",4464139,"[4464131, 12816050, 12931206]"
30,4464169,4978454,"[17435371, 4042315, 4034528]",4464177,"[5394516, 4464168, 5561740]"
31,4582972,4978454,"[14199031, 4582981, 4042315, 4042315]",4582978,"[19029209, 4582985, 4582971, 5375114]"
32,4582992,17071666,"[4583001, 16433395, 4583023, 4326520, 4289773, 4978454]",4582998,"[4583005, 4583012, 4583027, 4583020, 4983396, 5426037]"
33,4609823,4978454,"[4609161, 4609838]",4609829,"[4609816, 4609842]"
34,4676780,4978454,"[4675427, 13620029, 13620037]",4676786,"[4676779, 13620032, 13620040]"
35,4715280,4978454,"[4042315, 4326468, 16433395]",4715286,"[4715264, 5093258, 18691125]"
36,4715305,4978454,"[4326468, 16433395]",4715311,"[4715304, 12865329]"
37,4725779,4978454,"[4717729, 4326468, 4365065, 4289773, 14199031, 13623289]",4725785,"[24284746, 4725777, 19087738, 12818112, 13623283, 13623292]"
38,4832218,4978454,"[19042784, 4013526, 4832234, 6345428, 13937545]",4832224,"[23876673, 4832216, 4832238, 6345432, 5146447]"
39,4832827,19160046,"[4013526, 5239105, 4978454]",4832833,"[4832826, 5239109, 5239102]"
40,4882209,19708316,"[4034528, 12944478, 4881629, 4882218, 4882225, 4978454]",4882215,"[17503329, 17914997, 4882208, 4882222, 4882229, 13623744]"
41,4886738,19708316,"[16515841, 4881629, 4886747, 4978454]",4886744,"[6462109, 4886737, 4886751, 13624363]"
42,4927111,4978454,"[6467481, 4042315]",4927118,"[4927097, 4927128]"
43,4927360,4978454,"[14199031, 6467481, 13623206, 4717729]",4927366,"[4927373, 4927359, 13623209, 13623178]"
44,4928006,4978454,"[4042315, 13623271, 6467481]",4928012,"[4928019, 13623274, 4928004]"
45,4978452,4978454,[4326520],4978458,[4978451]
46,4983371,4978454,"[4289773, 6463937, 4717729]",4983377,"[4983370, 9918564, 19017478]"
47,4983764,16690920,"[16659464, 4289773, 4978454, 14199031]",4983770,"[19026074, 4983763, 5421442, 19044917]"
48,4985148,4978454,"[4013526, 4495661]",4985154,"[4985145, 4985163]"
49,5001333,4978454,"[5213337, 7262314]",5001339,"[5001328, 7262318]"
50,5001395,4978454,"[399629, 2060761, 5131157, 2060761]",5001401,"[5131168, 5131150, 5131161, 5131175]"
51,5057236,4780447,"[4121534, 5057259, 4978454, 4386719, 4102728]",5057242,"[5057234, 5057263, 5057256, 5057249, 5057270]"
52,5087209,13258642,"[4617601, 4881629, 5087218, 4386719, 4978454]",5087215,"[5087239, 5087208, 5087222, 5087231, 13623456]"
53,5093471,4978454,"[4326468, 6463937, 6467481, 4070949, 16433395]",5093477,"[5093470, 5093484, 4039905, 12119958, 12931342]"
54,5131117,1711076,"[399629, 2060761, 4978454]",5131123,"[23898895, 5131099, 6345985]"
55,5131500,4978454,"[2060761, 13619628, 13619634]",5131506,"[5131499, 13619631, 13619637]"
56,5132004,4978454,"[2060761, 7263095, 7263104, 7263111]",5132010,"[5132000, 7263099, 7263108, 7263115]"
57,5239134,19160046,"[5239137, 5239145, 4978454]",5239131,"[5239141, 5239149, 6345995]"
58,5274591,4978454,"[14596287, 6467481]",5274597,"[5274604, 5274531]"
