,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,1095696,12468812,"[2370290, 4219827, 14809946, 7934159]",1095694,"[1500257, 1095711, 1095719, 1095702]"
1,2675084,19120772,"[7934159, 19039905, 4249897, 11687553]",453479,"[2675098, 14010008, 2675064, 2675091]"
2,2787412,15504369,"[20144777, 7934159, 8421329, 17872154, 10223572, 14046294, 4213417]",2787418,"[2787448, 2787441, 2785477, 2787434, 10224055, 2787427, 14005398]"
3,2798285,15232796,"[4778439, 12468812, 7934159, 3546835]",2798284,"[2798291, 1095767, 2798297, 14872510]"
4,3461723,2755720,"[6578062, 4219827, 3461739, 3461754, 7934159, 7934159]",3461722,"[3461729, 3461736, 3461743, 3461758, 3461750, 13578694]"
5,3804621,1685770,"[4219827, 3804108, 3804637, 7934159]",1686753,"[3804627, 3804617, 3804641, 3804634]"
6,4289452,7934159,"[4289461, 4289468, 4289475, 4326468, 4326468, 4289773]",4289458,"[4289465, 4289472, 4289479, 4289448, 4981356, 4352409]"
7,4343035,10058316,"[4326468, 4343045, 4343052, 4326520, 4028114, 4028114, 4289773, 7934159]",4343041,"[4289487, 4343049, 4343056, 4343070, 4343077, 4982778, 4343063, 4584663]"
8,4463959,7934159,"[14199031, 3673274, 4289773, 12963887, 12963893, 12981233, 3673274, 4936603]",4463965,"[4463972, 4463981, 4463958, 12963890, 12963896, 12981236, 12981341, 18093816]"
9,4721503,7934159,"[15571023, 4326520, 4721512, 4289773, 4927900]",4721509,"[12981022, 4721502, 4721516, 12615426, 4927904]"
10,4780175,4778439,"[7934159, 1780686, 4780177]",4780105,"[4780199, 4780192, 4780181]"
11,4780211,4778439,"[7132226, 7934159, 18461988]",4780108,"[4780227, 4780236, 4780217]"
12,4927286,3673274,"[7934159, 14088451, 14199031, 6467481]",4927298,"[7011639, 18427137, 4927307, 4927279]"
13,4929476,7934159,"[4042315, 6450381, 6465273, 6465280, 16280908]",4929483,"[4929470, 6118291, 6465277, 6465284, 18094312]"
14,4977999,7934159,"[14086309, 4326520, 4289773, 14199031, 4326468, 12988794, 12988811, 4028114, 4042315]",4978005,"[12953530, 4977998, 4584700, 12968354, 4981356, 12988797, 12988814, 12988808, 4049521]"
15,4981524,7934159,"[4326468, 4981541, 4289773, 16690920, 4289773, 12966865, 12966871, 12966898, 6467481, 5078760]",4981530,"[4981519, 4981545, 4981538, 6465225, 12818494, 12966868, 12966874, 12966901, 4928169, 12967000]"
