,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,4123908,4123911,"[20055340, 20055340, 6896580, 6897042, 6896580, 12949240]",4123915,"[12929316, 4123907, 4123923, 4123930, 9938043, 12885278]"
1,4886424,10855206,"[10004243, 6970942, 12949240, 4123487, 8196192, 4881629, 16713121]",4886431,"[22365953, 4886438, 24370368, 24370367, 17560576, 4886423, 12867177]"
2,5429575,15290335,"[4382895, 5429584, 5429606, 12949240, 9544992]",5429574,"[5429581, 5429588, 5429610, 5429602, 5429595]"
3,5429771,12873722,"[4104476, 5429780, 15290335, 12949240]",5429777,"[17932965, 5429784, 5429766, 12883920]"
4,5429794,15290335,"[4104476, 12949240]",5429793,"[5429800, 5429809]"
5,6418918,15290335,"[5355874, 4123145, 6418935, 4102728, 12949240]",6418924,"[22622678, 6418917, 6418939, 6418947, 12885401]"
6,6419225,4123145,"[20000219, 4123487, 12949240, 13797365, 1942566, 12834795]",6419224,"[25160078, 6419232, 6419239, 6419247, 10780154, 20364066]"
7,6419549,4123145,"[4123487, 6419561, 6419572, 6419585, 4123487, 12949240]",6419548,"[6419597, 6419565, 6419576, 6419589, 11377527, 6419557]"
8,6439693,4113612,"[20149881, 19903734, 19904218, 12953345, 7769034, 14866379, 16690920, 4102728, 12949240, 4122610]",6439700,"[19644260, 6439721, 19644259, 18715998, 19644258, 6439714, 6439680, 12848848, 14826831, 6573348]"
9,6818347,4123145,"[4113595, 6818356, 6818363, 6818370, 12949240, 16490050]",6818353,"[6818344, 6818360, 6818367, 6818374, 19922947, 18580997]"
10,6851770,7767886,"[10133525, 3995976, 10398171, 12949240, 10103594, 10103587, 3995976]",6851776,"[6851783, 6851790, 6851769, 10103604, 10103597, 10103590, 21334079]"
11,7762005,12873722,"[17435009, 15290335, 12949240]",7762011,"[7762004, 5429755, 17932961]"
12,7948849,5308485,"[20228831, 4104476, 12949240, 18055936, 18055941, 18055946]",7948842,"[7948856, 6919134, 19922867, 22445053, 22445054, 22445055]"
13,7955022,20582903,"[7955024, 7955031, 7955044, 12949240]",7955021,"[7955028, 7955035, 7955048, 7955041]"
14,7955094,20582903,"[4104476, 7955104, 12949240, 7955118, 12949240]",7955093,"[7955101, 7955108, 7955115, 7955122, 7955129]"
15,7959796,12149486,"[7959798, 7959805, 7959812, 12949240]",7959795,"[7959802, 7959809, 7959816, 19922778]"
16,8030336,18430335,"[4728233, 4729046, 8030358, 12949240]",8030342,"[8030349, 8030335, 8030362, 8030356]"
17,9551230,15290335,"[4382895, 9551238, 9544992, 12949240]",6861822,"[21878371, 9551242, 9551229, 19922090]"
18,9999405,4113612,"[12949240, 6896580]",9999404,"[9999416, 9999410]"
19,12017763,12017765,"[8027769, 12017774, 12017780, 12017788, 12949240]",12017768,"[12017747, 12017777, 12017783, 12017791, 19922154]"
20,12500723,18430335,"[8196192, 1942566, 16875560, 12949240]",12500734,"[12284596, 7679784, 19922166, 19922140]"
21,12528661,8196192,"[4123145, 19895774, 12528669, 12528675, 12949240, 12949240]",12267492,"[12528666, 12528832, 12528672, 12528678, 12528707, 12528713]"
22,12536577,4113612,"[20251959, 19999978, 19128350, 12834795, 4113533, 5084467, 5084467, 8196192, 12949240]",12777166,"[12536603, 19644274, 19644277, 13369707, 13369713, 13369719, 12536590, 12536572, 12885257]"
23,12777118,4113612,"[20253774, 20251964, 20055340, 16690920, 18430335, 14826767, 4113533, 4725907, 7767886, 16690920, 12949240, 14826767]",12777117,"[12777129, 14826776, 22440777, 19646209, 12777153, 12777141, 14826764, 12777135, 12777123, 6439440, 19922176, 14826770]"
24,12867233,12949240,"[12949240, 6896580, 12867241, 16713121, 16875509, 16875514]",12867238,"[12867250, 19922964, 12867244, 12867230, 19922121, 19922122]"
25,12883868,12949240,"[16080562, 12873722, 12883878, 12883888]",12883867,"[24285098, 12883874, 12883881, 12883891]"
26,12883991,12949240,"[4101976, 12883994, 12884000, 12884007, 16876549, 16876555, 18145093, 16876561, 15290335]",12883987,"[24291400, 12883997, 12884003, 12884010, 19922974, 19922975, 15290326, 19922976, 12133655]"
27,12884022,12949240,"[4382895, 20152577, 12884024, 12884032, 16876533, 16876538, 16876543, 18145093]",12884021,"[61919725, 7954954, 12884027, 12884035, 19922970, 19922971, 19922972, 15290328]"
28,12885115,12949240,"[4123145, 12885117, 10498865]",12885107,"[12885127, 12885120, 12718052]"
29,12885176,12949240,"[20055340, 4102728, 5356438, 6896580, 6896580, 12885192]",12885172,"[12929326, 12885183, 19922191, 12885189, 19922190, 12885195]"
30,12885201,12949240,"[20055340, 19903734, 4123487, 5356438, 5084467]",12885170,"[19922167, 12885222, 6417625, 12885206, 19922220]"
31,12885427,7769034,"[12949240, 15290335]",11265568,"[12885426, 12135902]"
32,12885490,12949240,"[20037893, 14194703, 18430335, 14194703, 12885492, 12885499, 12885505, 12885523, 12885529, 14194703, 16875640, 16875645, 16875650]",12885486,"[19922234, 12885538, 12885556, 12885550, 12885495, 12885502, 12885508, 12885526, 12885532, 12885544, 19922231, 19922232, 19922233]"
33,12885624,12949240,"[12885634, 12885640, 14048538, 16875677, 16875682]",12885621,"[12885637, 12885643, 12885629, 19922244, 19922245]"
34,12885656,12949240,"[12885658, 14194234, 16875738]",12885655,"[12885661, 12885667, 19922302]"
35,12885846,12949240,"[12885848, 12885854, 12885860, 12885866, 16875744, 7958815, 5085455, 4729046, 16875757, 16875762, 16875767, 16875772]",12977694,"[12885851, 12885857, 12885863, 12885869, 19922303, 7958820, 12949249, 12949237, 19922305, 19922306, 19922307, 19922308]"
36,12886181,12886183,"[12886189, 12886195, 12886201, 12886207, 12949240]",12886186,"[12886192, 12886198, 12886204, 12886210, 12886180]"
37,12977583,4113612,"[12949240, 10012988, 10012988, 10012988, 12977597, 14194234, 12023066]",12977337,"[19646184, 12977588, 12977606, 12977594, 12977600, 12977612, 17903699]"
38,12986863,18430335,"[12949240, 12986865, 16875575, 13273346, 16102868, 16875583, 12834795, 16102868]",12986860,"[12986888, 12986868, 19922188, 13273349, 17599830, 19922189, 13057158, 12986881]"
39,12987138,18430335,"[12987146, 12987159, 12949240, 12834795]",12987122,"[12987149, 12987162, 12987155, 13057143]"
40,13070724,4123145,"[13070726, 13070738, 12949240]",6422969,"[13070729, 13070741, 13070735]"
41,13401328,14046464,"[11106522, 4123487, 12949240, 10053734, 10053734, 18427863, 13401330, 13401335, 16951558, 10004243, 8257688]",13401327,"[13401351, 24837952, 13401317, 13401345, 13401312, 5628342, 13401333, 13401338, 20376752, 5628357, 12716427]"
42,14561716,12023066,"[4102844, 14561718, 14561724, 14913093, 14561736, 14561747, 12949240, 14046245]",14561715,"[14677062, 14561721, 14561727, 14561733, 14561739, 14561750, 19922145, 22053765]"
43,15612722,15354736,"[15532269, 15532275, 15532280, 15532285, 15532291, 12949240]",15355601,"[15612724, 15612726, 15612727, 15612728, 15612729, 19922359]"
44,15831944,4123911,"[15588680, 12949240, 14866379]",12628859,"[15831945, 12885281, 9517634]"
45,16890074,12949240,"[12845501, 14194703, 15820433, 13037775, 16876685, 14194234]",12885745,"[19923042, 14194868, 16890076, 16890075, 19923043, 19591532]"
46,18370488,12949240,"[12845501, 14194234, 14194703, 13037775]",12885749,"[18370490, 19615308, 18357953, 18370489]"
47,18568386,8371225,"[16515841, 9320569, 12949240, 16875452, 16875457, 15290305, 16483253, 16483263, 11106522, 17245045]",18568387,"[21085874, 18568381, 19922000, 19922001, 19922002, 18568388, 18568389, 18568391, 18568390, 21085873]"
48,18852275,9174935,"[16572974, 16572979, 15163044, 16572985, 16572990, 16572994, 12949240]",18852274,"[18852277, 18852278, 15499594, 18852280, 18852281, 18852282, 18852276]"
49,18852348,9174935,"[16573066, 16573071, 12949240]",18852326,"[18852351, 18852352, 18852349]"
50,18875413,15401445,"[6988284, 6988277, 4104476, 12949240, 16583017, 16583027, 16583031, 16583037, 16583042, 16583047, 16583052, 16583057, 16583062, 16583067, 16583071, 16583077, 16583081, 16583086]",17836377,"[6988288, 6988281, 6988258, 18875415, 18875414, 18875416, 18875417, 18875418, 18875419, 18875420, 18875421, 18875422, 18875423, 18875424, 18875425, 18875426, 18875427, 18875428]"
51,18939836,16617473,"[19871537, 12683525, 16617483, 12949240]",18939840,"[18939844, 17947278, 18939842, 18939841]"
52,19189947,4104476,"[18060739, 12949240]",6919852,"[19189959, 19922501]"
53,19190088,6988210,"[4104476, 16703399, 16703407, 12949240, 15163310, 16875937, 12949240]",19190089,"[6919827, 19190090, 19190091, 19921834, 15241499, 19922528, 19921832]"
54,19191634,15354736,"[4104476, 12949240]",15355530,"[13797665, 19191654]"
55,19482919,20228831,"[7931108, 16748773, 12949240]",16248893,"[19482853, 19482921, 19921758]"
56,19579559,10855206,"[12949240, 14826752, 4729046, 14194703]",19579561,"[24370428, 9553114, 19579560, 16889905]"
57,19606064,12949240,"[6896580, 12845501, 4789092, 16875698, 14194234]",19606066,"[19922279, 19922278, 19606065, 19922280, 19606063]"
58,19606082,12949240,"[16875703, 16875708, 16875713, 16875718, 16875723, 16875728, 16875733, 14194234, 14048538, 14194703, 12885807]",12885798,"[19922281, 19922282, 19922283, 19922284, 19922285, 19922286, 19922287, 19606081, 18373019, 18357899, 12885810]"
59,19606167,12949240,"[14045489, 5085455, 15820444, 15820449, 15820439, 16876660, 16876675, 14194234, 14194703, 15820465]",12885750,"[19923034, 16890112, 16890105, 16890106, 16890104, 19923033, 19923036, 16890109, 16890100, 16890110]"
60,19613811,4113612,"[4155977, 12949240, 14194234]",12949216,"[19645169, 19613812, 19606129]"
61,19645044,4113612,"[12949240, 10012988, 10012988, 10012988, 15290305]",12977620,"[19645056, 19645048, 19645047, 19645060, 19645052]"
62,19921941,12949240,"[4382895, 16875369, 16875374, 16875380, 16875385, 16875390, 16875400, 16926138]",17930752,"[19921947, 19921942, 19921943, 19921944, 19921945, 19921946, 19921948, 13513473]"
63,19921949,12949240,"[16875406, 16875411, 16875416, 16875421, 16224704, 16875431, 16875436, 3995976]",17930789,"[19921950, 19921951, 19921952, 19921953, 19921954, 19921955, 19921956, 18697830]"
64,19922076,4123145,"[4382895, 4123145, 12949240, 16875463]",6423007,"[21878367, 19922077, 19922073, 19922075]"
65,19922112,12949240,"[4382895, 16875483, 16875488, 16875493, 16875498, 16875503]",19922108,"[19922113, 19922114, 19922115, 19922116, 19922117, 19922118]"
66,19922217,10004243,"[12949240, 15290305]",12906605,"[12885455, 12887577]"
67,19922226,12949240,"[20037893, 18430335, 6417708, 16875625]",12885457,"[19922229, 19922230, 19922227, 19922228]"
68,19922235,12949240,"[4729046, 12885585, 14194703]",12885564,"[12885582, 12885588, 16889906]"
69,19922242,18430335,"[12949240, 16875670, 6897042]",12011361,"[19922241, 19922243, 18644435]"
70,19922343,6280989,"[18967626, 12949240, 16875778, 16875783]",19922347,"[16910311, 19922342, 19922344, 19922345]"
71,19922352,16875807,"[12949240, 16875800, 4123487, 4104476]",19922354,"[19922351, 19922353, 11377949, 13797653]"
72,19922367,15354736,"[12949240, 16875814, 16875819, 16875824, 16875829]",15355509,"[19922365, 19922368, 19922369, 19922370, 19922371]"
73,19922412,2636071,"[19887199, 16875847, 19887193, 8235156, 12949240, 16875836]",19922414,"[24995000, 19922419, 24994999, 18776735, 19922411, 19922413]"
74,19922426,6988210,"[12949240, 16875854, 16875859, 16875864, 16875869]",18875929,"[19922425, 19922427, 19922428, 19922429, 19922430]"
75,19922434,16875892,"[12949240, 16875877, 16875882, 16875887, 15163310]",19922438,"[19922432, 19922435, 19922436, 19922437, 15241563]"
76,19922495,15163310,"[12949240, 16875913, 16875924]",15241511,"[19921847, 19922496, 19922498]"
77,19922554,20228831,"[4079180, 12949240, 16875944, 15163044, 16875956, 6919045]",16248863,"[19922556, 19922553, 19922555, 15166340, 19922557, 7954217]"
78,19922561,7769420,"[12949240, 16875962, 16875968, 16875973]",7929336,"[19922559, 19922562, 19922563, 19922564]"
