,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,449725,18468776,"[5297998, 449727, 449735, 449743, 449751, 449759]",449715,"[23074179, 449731, 449739, 449747, 449755, 449763]"
1,3349898,5297998,"[13877719, 3305209, 3349900, 3349914]",8776423,"[3349911, 3349897, 3349904, 3349918]"
2,3837482,2583770,"[3837484, 3837491, 3837505, 5297998]",3826889,"[3837488, 3837495, 3837509, 3837502]"
3,3838116,4387977,"[2583770, 3838118, 3838125, 3838139, 5297998, 3673274]",16377855,"[3826691, 3838122, 3838129, 3838143, 3838136, 19207370]"
4,4251579,5297998,"[4240378, 4251609, 3942269, 5607156, 13875211]",4251585,"[4251519, 4251613, 4251620, 4251595, 4251603]"
5,4374777,1767828,"[5297998, 16950443, 4901446, 4374786, 4374793, 4374806, 4374817, 4374835, 4374846, 8342251]",4374773,"[4374783, 4374857, 4374831, 4374790, 4374797, 4374810, 4374821, 4374839, 4374850, 4374865]"
6,4381178,1767828,"[4381180, 4381188, 4381195, 4381203, 5297998]",4375069,"[4381184, 4381192, 4381199, 4381207, 4381216]"
7,4788864,4787491,"[5297998, 4788866, 4788887, 4788948, 15892037]",4788863,"[4788884, 4788870, 4788891, 4788877, 17470538]"
8,4789547,4787491,"[12946254, 4789556, 4789563, 5297998, 4789464, 4789471, 4789556, 16230540, 4789256, 16216671, 12969819]",4789513,"[17910946, 4789560, 4789569, 4789603, 4789617, 4789610, 4789625, 4789576, 4789585, 4789553, 17943429]"
9,4789782,4787491,"[16257962, 4789716, 4789762, 5297998]",4789781,"[4789788, 4789802, 4789795, 4789810]"
10,4991062,16039981,"[4220548, 5297998]",4991068,"[4991061, 8776364]"
11,4991084,5297998,"[4220548, 8774905, 8774919, 13874213, 10515199, 13877719]",4991090,"[4991083, 8774909, 8774923, 8774902, 8774916, 14006167]"
12,5085437,4113533,"[5297998, 17435009, 16713121, 16713121, 5085455, 16080562, 4102728, 5607156, 5607156, 5355874, 4102728]",5085443,"[5085493, 5085466, 5607153, 5607146, 5085459, 24284955, 5085434, 5607222, 5607160, 8897929, 12133400]"
13,5120081,16039981,"[4220548, 7926104, 7926111, 5297998]",5120087,"[5120080, 7926108, 7926115, 8776373]"
14,5297996,5297998,"[13258642, 5298005, 5298012, 16264802, 4791651]",5298002,"[5297995, 5298009, 5298016, 5298023, 4792872]"
15,5355085,5297998,"[14045854, 16264802, 13258642, 11250337, 11250344, 4791651]",5355091,"[11250353, 23525882, 5355082, 11250340, 11250347, 14145024]"
16,6192082,3975437,"[16228193, 5297998, 6192085, 6192092, 6192101]",6192066,"[25011168, 23074161, 6192089, 6192096, 6192106]"
17,6362645,10461747,"[5297998, 6362648, 6362656, 6362663, 6362671, 6362678, 6362687, 6362695, 6362702, 6362709]",6359283,"[24930669, 6362652, 6362660, 6362667, 6362675, 6362682, 6362691, 6362699, 6362706, 6362714]"
18,6364169,10474936,"[6364178, 6364185, 6364192, 5297998, 10461747, 12055016, 12055003, 12055010, 12054997, 12054990, 12054984, 12054978]",6364175,"[6364182, 6364189, 6364196, 8777321, 6364167, 12055019, 12055006, 12055013, 12055000, 12054993, 12054987, 12054981]"
19,6423222,5297998,"[4123145, 6423231, 6423245, 14858626]",6423228,"[6423221, 6423235, 6423249, 6423242]"
20,6853923,8371225,"[6853932, 6535161, 5297998, 17248169, 17248174, 17248179, 15571023, 4542433, 5297998]",6853929,"[6853936, 6853921, 6853944, 21089821, 21089822, 21089823, 13282460, 13282478, 21089824]"
21,6864439,7867016,"[7683669, 5297998]",6864438,"[6864445, 8775732]"
22,6973850,10855206,"[20207710, 13884511, 13884511, 13884511, 13884511, 13877402, 4981665, 13884511, 5297998, 5297998, 13884511, 6970942, 13884511, 13877719, 10474936]",6973856,"[6973885, 6973893, 6973911, 24370498, 24370500, 24370499, 13811806, 6973918, 6973900, 6973870, 6973863, 6973848, 6973878, 19057944, 6578358]"
23,7835671,5297998,"[4978454, 4978454, 7835674, 7835690, 16264802, 13874875, 16264802]",7835667,"[7835686, 7835701, 7835678, 7835694, 7835708, 14347090, 13946756]"
24,7835745,5297998,"[18463650, 7835748, 7835755]",7835741,"[7835766, 7835752, 7835759]"
25,7835775,5297998,"[13884511, 7835784]",7835774,"[7835781, 7835788]"
26,7835837,5297998,"[4978454, 13877719, 4791651]",7835835,"[7835844, 7835851, 4792895]"
27,8027414,12825902,"[5297998, 4729046, 17578937, 4488976, 17578943]",8027420,"[8027433, 8027413, 21737807, 19794779, 21737808]"
28,8676260,8371225,"[8676262, 8676275, 5297998, 16257962]",8676259,"[8676266, 8676279, 8676273, 13282280]"
29,8676812,8371225,"[10858401, 14829351, 8676815, 8676825, 8676833, 8676849, 8676856, 15571023, 13057994, 1182579, 16257962, 16257962, 5297998]",5391476,"[8676869, 22330688, 8676819, 8676829, 8676837, 8676853, 8676860, 3575580, 13282175, 17024243, 13282221, 13282195, 8676844]"
30,8774817,5297998,"[13877402, 8774819, 8774826]",7835829,"[8774837, 8774823, 8774830]"
31,8774853,5297998,"[8774855, 8774862, 8774869]",8774850,"[8774859, 8774866, 8774873]"
32,8774876,5297998,"[8774878, 8774885]",8774852,"[8774882, 8774889]"
33,8774963,5297998,"[8774965, 8774979, 13874875]",8774936,"[8774969, 8774983, 8774976]"
34,8774990,5297998,"[8774992, 8774999, 10474936, 16264802]",8774989,"[8774996, 8775003, 12058150, 8775010]"
35,8775114,3978606,"[5297998, 8775123]",8775120,"[8775113, 8775127]"
36,8775167,5297998,"[8775176, 8775182, 8775189, 8775196, 8775203, 16264802, 13875211]",8775166,"[8775180, 8775186, 8775193, 8775200, 8775207, 8775173, 14447627]"
37,8775222,5297998,"[8775224, 8775231, 8775238, 8775244]",8775221,"[8775228, 8775235, 8775242, 8775248]"
38,8775338,5297998,"[8775340, 8775347, 8775354, 14047945]",8775336,"[8775344, 8775351, 8775358, 19710310]"
39,8775373,5297998,"[8775375, 8775389, 13057994]",8775372,"[8775379, 8775393, 8775386]"
40,8775396,5297998,"[8775398, 8775405]",8775372,"[8775402, 8775409]"
41,8775427,5297998,"[13060299, 8775429, 16264802]",8775422,"[8775440, 8775433, 13946319]"
42,8775446,5297998,"[8775448, 8775455]",8775420,"[8775452, 8775459]"
43,8775462,5297998,"[8775464, 8775471]",8775420,"[8775468, 8775475]"
44,8775497,10474936,"[13877719, 12944478, 5297998, 8775513, 16764841, 16764846, 10051927]",8775503,"[14006226, 8775510, 8775496, 8775517, 19519559, 19519560, 14388105]"
45,8775530,5297998,"[10858401, 8775539, 8775546, 4542433]",8775367,"[12184183, 8775543, 8775550, 8775536]"
46,8775555,5297998,"[15552753, 16264802, 8775557]",8775554,"[8775568, 8775575, 8775561]"
47,8775623,5297998,"[8775625, 8775632]",8775617,"[8775629, 8775636]"
48,8775643,5297998,"[14045854, 13884511, 8775645, 8775652, 8775659, 8775673]",8775642,"[24182826, 8775670, 8775649, 8775656, 8775663, 8775677]"
49,8775697,5297998,"[8775699, 8775706, 8775713]",8775696,"[8775703, 8775710, 8775717]"
50,8775791,5297998,"[14048287, 8775800, 8775806, 8775814]",8775790,"[8775797, 8775804, 8775810, 8775818]"
