,treenode_id,parent_id,creator_id,x,y,z,radius,confidence,type
0,9602194,9602185,27,34336,72808,120850,-1,5,end
1,25395213,25395202,11,40368,64250,120800,-1,5,slab
2,25395212,25395213,11,40376,64230,120750,-1,5,slab
3,25395211,25395212,11,40368,64279,120700,-1,5,slab
4,25395210,25395211,11,40412,64315,120650,-1,5,slab
5,25395209,25395210,11,40433,64330,120600,-1,5,slab
6,6932818,25395209,27,40496,64307,120550,-1,5,end
7,25395208,25395198,11,40506,64545,120600,-1,5,slab
8,6932811,25395208,27,40451,64581,120550,-1,5,end
9,25395207,4124369,11,40562,64349,120950,-1,5,slab
10,25395206,25395205,11,40256,64303,121000,-1,5,end
11,25395205,25395207,11,40370,64296,120950,-1,5,branch
12,25395204,25395205,11,40382,64271,120900,-1,5,slab
13,25395203,25395204,11,40315,64201,120850,-1,5,slab
14,25395202,25395203,11,40456,64265,120800,-1,5,branch
15,25395201,25395202,11,40519,64300,120750,-1,5,slab
16,25395200,25395201,11,40602,64330,120700,-1,5,slab
17,25395199,25395200,11,40631,64319,120650,-1,5,slab
18,25395198,25395199,11,40515,64408,120600,-1,5,branch
19,6932804,25395198,27,40462,64436,120550,-1,5,end
20,6462384,4121748,27,34587,71611,121550,-1,5,end
21,25394850,4732855,11,45153,65012,119700,-1,5,slab
22,6932997,18957778,27,45201,64702,119100,-1,5,slab
23,18957778,18957777,27,45186,64697,119150,-1,5,slab
24,18957777,18957776,27,45125,64688,119200,-1,5,slab
25,18957776,4399054,27,45108,64674,119250,-1,5,slab
26,18957773,18957770,27,45376,64566,120200,-1,5,end
27,18957770,18957769,27,45357,64561,120150,-1,5,slab
28,18957769,18957768,27,45359,64583,120100,-1,5,slab
29,18957768,18957766,27,45361,64606,120050,-1,5,slab
30,18957766,18957765,27,45300,64671,120000,-1,5,slab
31,18957765,18957763,27,45248,64670,119950,-1,5,slab
32,18957763,18957762,27,45196,64669,119900,-1,5,slab
33,18957762,6881868,27,45171,64663,119850,-1,5,slab
34,6881868,18957755,27,45189,64554,119800,-1,5,slab
35,5083477,25393079,27,44912,64596,119850,-1,5,slab
36,18957808,5083477,27,44922,64538,119800,-1,5,slab
37,18957755,18957808,27,45015,64602,119750,-1,5,branch
38,18957754,18957755,27,45013,64606,119700,-1,5,slab
39,18957753,18957754,27,44978,64512,119650,-1,5,slab
40,18957752,18957753,27,45033,64643,119600,-1,5,slab
41,18957751,18957752,27,45043,64661,119550,-1,5,slab
42,8899112,18957751,27,45052,64679,119500,-1,5,slab
43,18957724,8899112,27,45089,64659,119450,-1,5,slab
44,18957721,18957724,27,45093,64659,119400,-1,5,slab
45,18957720,18957721,27,45092,64660,119350,-1,5,slab
46,4399054,18957720,27,45090,64660,119300,-1,5,slab
47,25393078,4732754,11,44151,64598,120050,-1,5,slab
48,7281072,20115459,27,44448,64486,119900,-1,5,slab
49,8899120,20115436,27,44881,64554,119450,-1,5,end
50,20115422,7281072,27,44486,64499,119850,-1,5,slab
51,20115423,20115422,27,44524,64513,119800,-1,5,slab
52,20115424,20115423,27,44561,64526,119750,-1,5,slab
53,20115431,20115424,27,44526,64528,119700,-1,5,slab
54,20115432,20115431,27,44486,64426,119650,-1,5,slab
55,20115433,20115432,27,44457,64532,119600,-1,5,slab
56,20115434,20115433,27,44458,64577,119550,-1,5,slab
57,20115435,20115434,27,44619,64614,119500,-1,5,slab
58,20115436,20115435,27,44749,64547,119450,-1,5,branch
59,20115440,20115436,27,44760,64541,119400,-1,5,slab
60,20115441,20115440,27,44771,64535,119350,-1,5,slab
61,20115442,20115441,27,44782,64528,119300,-1,5,end
62,20115459,20115460,27,44416,64455,119950,-1,5,slab
63,20115460,20115461,27,44368,64440,120000,-1,5,slab
64,20115461,20115462,27,44359,64408,120050,-1,5,slab
65,20115462,20115463,27,44325,64410,120100,-1,5,slab
66,20115463,20115466,27,44355,64410,120150,-1,5,slab
