,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,1883327,6124763,"[1883329, 1883385, 4397287, 4727546]",1883297,"[1883333, 1883389, 1883341, 1883349]"
1,1883404,6124763,"[4397287, 1883406, 1883413, 1883420]",1883402,"[24286873, 1883410, 1883417, 1883424]"
2,4385369,11958584,"[4397287, 4382895]",4385375,"[6857761, 4385368]"
3,4385566,11958584,"[4397287, 4382895, 4070588]",4385572,"[5087638, 4385494, 21450594]"
4,4385681,13526756,"[4397287, 4382895, 4385690]",4385687,"[4385703, 4385678, 4385694]"
5,4398009,13522678,"[4397287, 4398018]",4398015,"[4398001, 4398022]"
6,4590969,11958584,"[4397287, 12944478, 4101976, 4590981, 4590988, 4070588, 4382895, 4101976, 10139001, 4382895, 4101976, 17562434, 4981665]",4590975,"[5087629, 10138990, 4590885, 4590985, 4590992, 12027192, 12027179, 10138998, 10139004, 4385474, 4385537, 4385544, 21713717]"
7,4734487,7987962,"[4397287, 19318896, 4382895, 4734496]",4734493,"[4847104, 24286802, 4734481, 4734500]"
8,4847052,5355175,"[4397287, 6831616, 6831623]",4847058,"[4847047, 6831620, 6831627]"
9,4847159,4847161,[4397287],4847165,[4847148]
10,4847276,1809951,"[4397287, 15504376, 4070588]",4847282,"[4847275, 19811965, 5894336]"
11,4847327,4847329,"[5298032, 4397287, 10348451]",4847333,"[4847342, 4847324, 4847349]"
12,4847403,4847405,[4397287],4847409,[4847395]
13,4847820,4847405,"[4397287, 4847829, 16792408, 16264802]",4847826,"[4847819, 4847833, 13944231, 13944138]"
14,4847885,4847887,"[4070588, 4397287, 5298032]",4847891,"[5899817, 4847877, 17991266]"
15,4847965,4847887,[4397287],4847973,[4847956]
16,4848222,12920830,"[4397287, 16886332, 6832327]",4848229,"[4848216, 6832338, 6832331]"
17,4848298,4848300,"[13057994, 6459989, 4397287, 6832375, 15112775]",4848304,"[19809620, 6832393, 4848250, 6832379, 6832386]"
18,4848500,18427863,"[15112775, 10855206, 4397287, 5608260, 5608267, 10398171]",4848507,"[24543711, 24370562, 4848470, 5608264, 5608271, 4848516]"
19,4848969,4848979,"[4397287, 14194234, 5356438]",4848988,"[4848956, 6832752, 6832745]"
20,4849032,18418512,"[4397287, 14194234, 16264802, 4848300, 16605013, 13060299]",4849040,"[4848934, 4849054, 4849069, 13280574, 18921221, 18921218]"
