,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,2171016,2183099,"[10649843, 14047554, 2171018, 2171032, 6535161]",2171015,"[19796810, 2171029, 2171022, 2171036, 2171043]"
1,3328245,18623736,"[3328247, 3328254, 10649843, 16839906]",3328244,"[3328251, 3328258, 19793386, 18604375]"
2,3972373,4538738,"[14048287, 3972375, 10649843, 7867016, 8344225, 14085813]",11943532,"[24060707, 3972379, 3972370, 11943511, 16040435, 13326043]"
3,3972607,12705637,"[8026224, 14047130, 14085813, 10649843, 10649843]",5141702,"[19760816, 3972613, 3972620, 3972606, 19792751]"
4,3978426,4991402,"[14866842, 19255073, 14203725, 14047554, 3978470, 10649843, 14199565]",3978433,"[17891566, 3978457, 3978464, 3978448, 3978474, 3978236, 16441565]"
5,3978842,4729046,"[3978844, 10649843]",6545563,"[3978848, 3978841]"
6,3980609,16565626,"[3980634, 10649843, 14046720, 14087339]",12770143,"[3980638, 3980005, 18735524, 19638826]"
7,3981706,16847054,"[14047554, 10649843, 10649843]",9023379,"[3981718, 3981725, 3981699]"
8,3983166,4991402,"[14088149, 14047130, 3983176, 14047554, 14047130, 7992966, 14085813, 10649843, 16844723]",4991406,"[18430866, 3983197, 3983180, 3983187, 14047374, 15911107, 15911106, 3943437, 19793048]"
9,3984536,12944478,"[4488976, 10649843, 14047554, 14047760, 8026224]",9023246,"[9023253, 3984527, 9023292, 16506776, 17916000]"
10,4317231,4302562,"[3550402, 12820178, 19891455, 4317247, 10649843, 14085813]",4317230,"[4317244, 17941690, 24998442, 4317251, 4317237, 19750615]"
11,4598780,4523143,"[4598805, 4598812, 12039793, 4488976, 4488976, 10649843, 4728120, 16845994, 14085813]",4598787,"[4598809, 4598816, 4598802, 4598762, 18937345, 10648264, 9006721, 19795157, 10584410]"
12,4725685,10053304,"[10649843, 13252368, 13058240]",4725692,"[4725682, 13252371, 13077703]"
13,4725904,4725907,"[10649843, 15488176, 15488183, 15488189]",4725911,"[4725894, 15488179, 15488186, 15488192]"
14,4728888,4728890,"[8026224, 4028114, 4728897, 10649843, 4728745]",4728894,"[19761135, 4728847, 4728901, 4728908, 6543502]"
15,4729082,16763565,"[4028114, 4729091, 10649843]",4729088,"[4729080, 4729095, 4729102]"
16,4732757,10745937,"[14047130, 4732776, 14047554, 10649843]",4732763,"[4732773, 4732780, 4732789, 3972579]"
17,4732927,10745937,"[5899328, 19284232, 14046720, 19111930, 10649843, 13866859, 13866871]",4732935,"[25279311, 18732228, 24009210, 18384971, 4732921, 13866862, 13866874]"
18,4733082,19210090,"[5899328, 14047130, 14046720, 19111930, 4733109, 10649843, 8026224]",4733088,"[25279314, 4733106, 24009209, 18384970, 4733113, 4733081, 19759070]"
19,4739780,7867016,"[10649843, 4488976, 14085813]",4739787,"[4739777, 4762470, 14086246]"
20,4739865,7867016,"[20145748, 4990880, 14048287, 10649843]",4739871,"[25388858, 18934894, 4739878, 4739863]"
21,4766795,15552753,"[19255330, 10649843, 4766804, 4766811, 14085813]",4766801,"[23718907, 19796886, 4766808, 4766815, 18934452]"
22,4767953,10642320,"[18145093, 10649843, 16837419, 19127217, 19127212, 4488976, 16845981, 10649843]",4767959,"[23980915, 24177498, 4767978, 23983776, 23983775, 4767967, 4767951, 3972400]"
23,4991319,12944478,"[14047130, 10649843, 16828187, 13058240]",4991325,"[4991332, 4991318, 19717065, 13872558]"
24,4991386,4991402,"[14047130, 10649843, 14088149]",4991392,"[23903101, 4991385, 13867931]"
25,5137854,5087783,"[10580893, 5137878, 5137885, 16849788, 10649843]",5137860,"[5137853, 5137882, 5137889, 19807651, 19796971]"
26,5150193,4991402,"[15610718, 15610723, 15610732, 15612223, 10649843]",5149744,"[15905212, 15905215, 15905217, 15911101, 5150286]"
27,6196448,18474053,"[10649843, 16181494, 6196451, 6196464, 6196471, 6196494, 14048538]",6196447,"[19796830, 24049351, 6196461, 6196468, 6196476, 6196498, 6196489]"
28,6196509,18474053,"[10649843, 16181494, 6196511, 6196519]",6196508,"[19796827, 24049353, 6196515, 6196523]"
29,6539190,4728865,"[8026224, 19225756, 6539216, 13058240, 10649843, 14085813, 14088149]",6539106,"[19760757, 24137834, 6539220, 6539205, 18930540, 18933879, 18430457]"
30,6547116,16763565,"[6547122, 6547141, 14085813, 10649843]",6545598,"[6547126, 6547145, 6547136, 19792710]"
31,6902994,4728865,"[8026224, 10649843]",6902990,"[6903007, 6903000]"
