,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,2747887,12953345,"[19891696, 19891691, 19891686, 19891676, 14045854, 14194026, 16181494, 4535767, 2747899]",2740379,"[24998519, 24998518, 24998517, 24998515, 23963019, 23902991, 2747979, 2747893, 2747903]"
1,3575329,15571023,"[14045854, 8344225, 3575331, 3575345, 13074832, 14047760, 16861229, 16827225]",3575328,"[11965530, 3575342, 3575335, 3575349, 13074835, 13074846, 19715066, 19715067]"
2,3575356,15571023,"[19106008, 10013402, 6459989, 14045854, 14047945, 3575365, 16826134, 14047554, 13057994]",3575355,"[23945838, 19711101, 3575362, 23904305, 3575376, 3575369, 19711100, 19711102, 13872255]"
3,3950940,10642320,"[14045854, 14048287, 4488976, 14085813, 16614333, 16614343]",13866433,"[18934325, 13866438, 3950937, 18934323, 18934324, 18934326]"
4,4381022,4386719,"[14045854, 14045854, 10855206, 4101976, 4381048, 14858626, 4981665, 17570549]",4381028,"[4381044, 21724051, 21724052, 4381021, 4381052, 4381037, 4381059, 21724053]"
5,4538047,15571023,"[6459989, 14045854, 4535767]",4538053,"[4538083, 4538072, 4538038]"
6,4540243,15571023,"[19106008, 16826167, 10013402, 4037028, 6459989, 14045854, 4535767]",4540249,"[4540273, 4540291, 4540281, 4540266, 4540259, 23904346, 4540234]"
7,4541200,4541202,"[14045854, 4535767, 4541210, 14047760]",4541206,"[23904427, 4541197, 4541214, 11938229]"
8,4542105,8477592,"[20246871, 11921067, 8496813, 14045854, 20076400, 11986645, 4542114]",4542111,"[4542125, 25284716, 25284717, 23904377, 25284718, 4542104, 4542118]"
9,4542396,4541202,"[14045854, 4535767, 6866041, 14047760]",4542402,"[25284759, 4542395, 6866045, 6866038]"
10,4740946,7867016,"[14045854, 4488976, 8026224, 14047760, 13229306, 14047945]",4740952,"[11943365, 4740944, 11943385, 11943378, 13229309, 13229315]"
11,4740968,15571023,"[14045854, 10013402, 14045854, 14045854, 4488976, 14047760, 13075234, 14047760, 16181494, 14047945, 8026224, 16826032]",12706366,"[25284791, 24046063, 13075231, 23904381, 4740956, 12706371, 13075237, 19584369, 14193869, 13229315, 19710967, 19710970]"
12,4766565,14866379,"[4538738, 8026224, 14047760, 4488976, 14045854, 14047554]",4766571,"[11940389, 4766578, 4766585, 4766563, 9517152, 19746047]"
13,4767248,10642320,"[14048287, 14045854, 14047554, 4488976]",4767254,"[13866401, 23973992, 13866407, 4767038]"
14,4790148,4787491,"[15542957, 14045854, 4790150, 4790158, 12969819]",4790145,"[4790186, 23963102, 4790154, 4790162, 4790176]"
15,5082249,12953345,"[13258642, 14045854, 8899200, 4121534, 5082268]",5082258,"[5356240, 23963079, 5082265, 5082246, 5082272]"
16,5355085,5297998,"[14045854, 16264802, 13258642, 11250337, 11250344, 4791651]",5355091,"[11250353, 23525882, 5355082, 11250340, 11250347, 14145024]"
17,5480328,10855206,"[4981665, 14045854, 14045854, 14045854, 10461747]",5480334,"[5480341, 5480357, 5480323, 5480364, 5480349]"
18,6417208,5078760,"[14045854, 6417210, 6417220, 6417232]",6417201,"[6417244, 6417214, 6417224, 6417236]"
