,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,4031272,10058316,"[4326520, 4031291, 4274364, 4326520, 12134677, 12134683, 4929679, 12134695, 10185585, 4326468]",4031279,"[24293717, 4031295, 4031241, 12134673, 12134680, 12134686, 12134656, 12134698, 19178366, 12805453]"
1,4033251,5916237,"[4326520, 4033264, 4274364, 14199031, 4042315]",4033258,"[4976156, 4033268, 4033245, 14199365, 12792071]"
2,4047803,16226512,"[4929679, 4326520, 4042315, 4929679, 4936149]",4047809,"[4047857, 5577780, 4047624, 4047833, 4047864]"
3,4194240,4722991,"[19321798, 4181384, 4326520, 5410791]",4194253,"[4194260, 4194125, 4194274, 5410795]"
4,4278570,5916237,"[4274364, 4278580, 4278588, 4326520, 14199031]",4278576,"[4033093, 4278584, 4278592, 4978092, 4278601]"
5,4337171,13122056,"[4326520, 4929679, 4929679]",4337177,"[4337170, 6508901, 6531005]"
6,4337182,4929679,"[4326520, 4337191]",4337188,"[4337181, 4337195]"
7,4338505,4338507,[4326520],4338511,[4338484]
8,4338707,6811349,"[19328226, 4326520, 4338720, 4338730, 4274364]",4338716,"[24298696, 4338680, 4338727, 4338735, 4338742]"
9,4342710,4936149,"[4289773, 4326468, 4326520, 4042315, 4042315]",4342717,"[4342724, 4342708, 4342732, 13244335, 13245822]"
10,4343035,10058316,"[4326468, 4343045, 4343052, 4326520, 4028114, 4028114, 4289773, 7934159]",4343041,"[4289487, 4343049, 4343056, 4343070, 4343077, 4982778, 4343063, 4584663]"
11,4345304,4402892,"[4345314, 4345330, 4326520, 4524871]",4345310,"[4345319, 4345334, 4345326, 4345215]"
12,4345571,4402892,"[2798040, 18425292, 4345588, 4345595, 4345602, 4326520, 4524871, 6722407]",4345577,"[6722397, 13381103, 4345592, 4345599, 4345607, 4345585, 4345569, 6722411]"
13,4352680,3673274,"[4289773, 4352652, 4326520]",4352686,"[4352675, 13375384, 4976265]"
14,4352740,3673274,"[4289773, 4326520, 14199031, 5916237]",4352746,"[4352739, 4976932, 14199412, 5914122]"
15,4352886,4722991,"[4717729, 4289773, 4326520]",4352892,"[4352899, 4352847, 4352909]"
