,treenode_id,parent_id,creator_id,x,y,z,radius,confidence,type
0,25387774,18920926,11,73039,72568,122750,-1,5,slab
1,24170940,24170939,11,72755,71731,124950,-1,5,end
2,24170949,24170947,11,72724,72581,125300,-1,5,slab
3,21450738,24170949,45,72682,72587,125350,-1,5,slab
4,24170950,21450738,11,72665,72613,125400,-1,5,end
5,24170951,24170948,11,72963,72792,125150,-1,5,slab
6,24170952,24170951,11,72980,72858,125100,-1,3,slab
7,24170953,24170952,11,73002,72884,125050,-1,5,slab
8,24170954,24170953,11,72977,73304,125000,-1,5,branch
9,24170955,24170954,11,72885,73628,125000,-1,5,slab
10,24170956,24170955,11,72891,73706,125050,-1,5,slab
11,24170957,24170956,11,72849,73753,125100,-1,5,slab
12,24170958,24170957,11,72866,73818,125150,-1,5,slab
13,24170959,24170958,11,72881,74050,125200,-1,5,slab
14,24170960,24170959,11,72926,74170,125250,-1,5,slab
15,24170961,24170960,11,72964,74288,125300,-1,5,slab
16,24170962,24170961,11,72960,74372,125350,-1,5,slab
17,24170963,24170962,11,72972,74404,125400,-1,5,slab
18,24170964,24170963,11,72968,74499,125450,-1,5,slab
19,24170965,24170964,11,72924,74505,125550,-1,3,slab
20,24170966,24170965,11,72867,74508,125600,-1,5,slab
21,24170967,24170966,11,72863,74499,125650,-1,5,end
22,6500814,24171515,27,73207,71485,125300,-1,5,end
23,24171515,24171516,11,73139,71417,125350,-1,5,slab
24,24171516,24171517,11,73065,71370,125400,-1,5,slab
25,24171517,24171520,11,72947,71425,125450,-1,5,slab
26,24171520,24171521,11,72845,71478,125400,-1,5,slab
27,24171521,6498481,11,72729,71453,125350,-1,3,slab
28,6500902,24177046,27,72804,71774,125150,-1,5,end
29,24177046,24177047,11,72779,71775,125100,-1,5,slab
30,24177047,24170942,11,72779,71811,125050,-1,5,slab
31,25387636,24170954,11,73005,73321,124950,-1,5,slab
32,25387637,25387636,11,73073,73338,124900,-1,5,slab
33,25387638,25387637,11,73064,73348,124850,-1,5,slab
