,treenode_id,parent_id,creator_id,x,y,z,radius,confidence,type
0,13675120,13675121,3,60282,84164,116450,-1,5,slab
1,13675123,13675125,3,59952,83886,116300,-1,5,slab
2,13675122,13675123,3,60062,83979,116350,-1,5,slab
3,13675121,13675122,3,60172,84071,116400,-1,5,slab
4,13675125,13675126,3,59919,83849,116250,-1,5,slab
5,13675127,13675128,3,59853,83774,116150,-1,5,slab
6,13675129,13675130,3,59720,83664,116050,-1,5,slab
7,13675128,13675129,3,59786,83719,116100,-1,5,slab
8,13675131,13675132,3,59648,83550,115950,-1,5,slab
9,13675130,13675131,3,59684,83607,116000,-1,5,slab
10,13675133,13675134,3,59653,83515,115850,-1,5,slab
11,13675132,13675133,3,59696,83890,115900,-1,5,slab
12,13675146,13675147,3,59503,83258,115700,-1,5,slab
13,13675145,13675146,3,59579,83377,115750,-1,5,slab
14,13675148,13675149,3,59085,82720,115650,-1,5,slab
15,13675149,13675150,3,58836,82458,115600,-1,5,slab
16,13675151,13675152,3,58337,81925,115500,-1,5,slab
17,13675154,13675155,3,57470,81411,115550,-1,5,slab
18,13675153,13675154,3,57778,81532,115500,-1,5,slab
19,13675156,13675157,3,57178,81228,115650,-1,5,slab
20,13675155,13675156,3,57324,81320,115600,-1,5,slab
21,13675159,13675162,3,56855,80941,115800,-1,5,slab
22,13675158,13675159,3,56962,81037,115750,-1,5,slab
23,13675157,13675158,3,57070,81133,115700,-1,5,slab
24,13675164,13675165,3,56581,80823,115950,-1,5,slab
25,13675177,13675190,3,55213,80776,116000,-1,5,slab
26,13675176,13675177,3,55500,80691,116050,-1,5,slab
27,13675190,13675191,3,55166,80790,115950,-1,5,slab
28,13675192,13675193,3,55073,80817,115850,-1,5,slab
29,13675207,13675209,3,54639,81143,115400,-1,5,slab
30,13675206,13675207,3,54680,81130,115450,-1,5,slab
31,13675205,13675206,3,54721,81118,115500,-1,5,slab
32,13675210,13675211,3,54476,81095,115300,-1,5,slab
33,13675215,13675216,3,52675,80425,115200,-1,5,slab
