,treenode_id,parent_id,creator_id,x,y,z,radius,confidence,type
0,18987404,19087830,3,41380,80535,135700,-1,5,slab
1,10740870,19085363,3,46314,83706,134200,-1,5,slab
2,10740829,19085404,3,46937,83581,134350,-1,5,slab
3,11770162,19082201,3,45805,80731,141350,-1,5,slab
4,13855995,19086813,12,50114,84743,137000,-1,5,slab
5,12540012,19086414,3,49407,83155,137050,-1,5,slab
6,12539979,19087252,3,48693,83436,137400,-1,5,slab
7,12746165,19085145,3,43312,82764,134150,-1,5,slab
8,12746211,12746165,3,43171,82699,134200,-1,5,slab
9,12746440,19084383,3,43221,81665,138500,-1,5,slab
10,19082160,19082159,3,45324,80957,141950,-1,5,slab
11,19083983,19083979,3,62454,83945,143700,-1,5,end
12,19084221,19084220,3,41731,80528,143050,-1,5,slab
13,19084222,19084221,3,41731,80565,143100,-1,5,slab
14,19084462,19084461,3,43867,81830,138150,-1,5,slab
15,19085302,19085300,3,48032,83086,135650,-1,5,slab
16,19085491,19085468,3,47451,84130,132400,-1,5,slab
17,19085492,19085491,3,47432,84146,132350,-1,5,slab
18,19085493,19085492,3,47412,84162,132300,-1,5,slab
19,19081325,12295962,3,62023,85392,142000,-1,5,end
20,12773240,19082160,3,45318,80981,141900,-1,5,slab
21,19084223,19084222,3,41787,80558,143150,-1,5,slab
22,19085079,19085076,3,41983,83228,132150,-1,5,slab
23,19085080,19085079,3,41964,83186,132100,-1,5,slab
24,19085081,19085080,3,41945,83145,132050,-1,5,slab
25,19085494,19085493,3,47450,84174,132250,-1,5,slab
26,19082162,12773240,3,45354,80886,141850,-1,5,slab
27,19082163,19082162,3,45391,80791,141800,-1,5,branch
28,19083985,19081608,3,47931,80986,143150,-1,5,slab
29,19083986,19083985,3,47938,80979,143200,-1,5,slab
30,19083987,19083986,3,47944,80972,143250,-1,5,slab
31,19084225,15484415,3,41799,80539,143250,-1,5,slab
32,19084226,19084225,3,41800,80535,143300,-1,5,slab
33,19084464,5240150,3,44024,81838,138250,-1,5,slab
34,19085304,18918063,3,48185,83032,135550,-1,5,slab
35,19085305,19085304,3,48318,82993,135500,-1,5,slab
36,19085495,19085494,3,47488,84187,132200,-1,5,slab
37,19086219,19086218,3,50884,81973,138550,-1,5,slab
38,19086343,19086342,3,49033,82951,137850,-1,5,slab
39,19086609,19086607,3,48515,83489,141600,-1,5,slab
40,19086739,19086704,3,48510,85352,139450,-1,5,slab
41,19086740,19086739,3,48482,85368,139400,-1,5,slab
42,19083988,19083987,3,47929,80907,143300,-1,5,slab
43,19083989,19083988,3,47914,80843,143350,-1,5,slab
44,19084465,19084464,3,44049,81822,138300,-1,5,slab
45,19084466,19084465,3,44074,81806,138350,-1,5,slab
46,19080810,19079468,3,51092,79001,140450,-1,5,slab
47,19080811,19080810,3,51074,79035,140400,-1,5,slab
48,19084229,19084226,3,41865,80427,143350,-1,5,slab
49,19084230,19084229,3,41931,80320,143400,-1,5,slab
50,19084467,19084466,3,44089,81819,138400,-1,5,slab
51,19084468,19084467,3,44104,81833,138450,-1,5,slab
52,19085093,19085081,3,41913,83125,132000,-1,5,slab
53,19082167,19082166,3,45660,80700,141700,-1,5,slab
54,19082166,19082163,3,45514,80750,141750,-1,5,slab
55,19082494,19081099,3,62990,85188,142350,-1,5,slab
56,19082495,19082494,3,63029,85230,142400,-1,5,slab
57,19082496,19082495,3,63068,85272,142450,-1,5,slab
58,19083992,19083989,3,47907,80815,143400,-1,5,slab
59,19083993,19083992,3,47900,80788,143450,-1,5,slab
60,19083994,19083993,3,47893,80761,143500,-1,5,slab
61,19082497,19082496,3,63159,85488,142400,-1,5,branch
62,19082498,19082497,3,63251,85705,142350,-1,5,slab
63,19083738,19083117,3,67290,85453,142750,-1,5,slab
64,19083739,19083738,3,67322,85441,142800,-1,5,slab
65,19084469,19084468,3,44129,81819,138500,-1,5,slab
66,19084470,19084469,3,44154,81806,138550,-1,5,slab
67,19084697,19084670,3,43359,82118,137350,-1,5,slab
68,19085094,19085093,3,41880,83105,131950,-1,5,end
69,19085307,18918063,3,48326,82936,135650,-1,5,slab
70,19082169,19082163,3,45353,80795,141750,-1,5,slab
71,19082499,19082498,3,63304,85735,142300,-1,5,slab
72,259061,19082499,3,63349,85766,142250,-1,5,slab
73,19083997,19083994,3,47857,80679,143550,-1,5,slab
74,19083998,19083997,3,47821,80598,143600,-1,5,slab
75,19084471,19084470,3,44169,81827,138600,-1,5,end
76,19084698,19084697,3,43240,82129,137300,-1,5,slab
77,19085308,19085307,3,48322,82908,135700,-1,5,slab
78,19082170,19082169,3,45273,80651,141700,-1,5,slab
79,19082500,259061,3,63339,85775,142200,-1,5,slab
80,259670,19081312,3,62791,85659,141600,-1,5,slab
81,19082501,19082500,3,63329,85785,142150,-1,5,slab
82,19082502,19082501,3,63319,85795,142100,-1,5,slab
83,19082503,19082502,3,63309,85805,142050,-1,5,end
84,19081736,4305005,3,50168,80573,143100,-1,5,slab
85,19081737,19081736,3,50149,80679,143150,-1,5,slab
86,19081738,19081737,3,50131,80786,143200,-1,5,slab
87,19082171,19082170,3,45052,80552,141700,-1,5,branch
88,19081339,259670,3,62746,85643,141550,-1,5,slab
89,19081739,19081738,3,50144,80795,143250,-1,5,slab
90,19081740,19081739,3,50158,80805,143300,-1,5,slab
91,19083743,19083739,3,67374,85416,142850,-1,5,slab
92,19083744,19083743,3,67351,85412,142900,-1,5,slab
93,19081741,19081740,3,50153,80730,143350,-1,5,slab
94,19081742,19081741,3,50147,80655,143400,-1,5,slab
95,19081743,19081742,3,50142,80580,143450,-1,5,slab
96,19082505,19082497,3,63178,85494,142450,-1,5,slab
97,19085309,19085308,3,48305,82872,135750,-1,5,slab
98,19085499,19085495,3,47517,84312,132150,-1,5,slab
99,19079436,19079618,3,48184,76573,140750,-1,5,slab
100,19082174,19082171,3,45031,80535,141750,-1,5,slab
101,19084701,19084698,3,43099,82023,137250,-1,5,slab
102,19085500,19085499,3,47465,84318,132100,-1,5,branch
103,19079439,19079436,3,48750,76827,140750,-1,5,slab
104,19081746,19081743,3,50107,80560,143500,-1,5,slab
105,19081747,19081746,3,50071,80540,143550,-1,5,slab
106,19081748,19081747,3,50036,80520,143600,-1,5,slab
107,19082176,15901748,3,44942,80546,141850,-1,5,slab
108,19082177,19082176,3,44935,80586,141900,-1,5,slab
109,19082507,19082505,3,63214,85481,142500,-1,5,slab
110,19083747,19083744,3,67371,85421,142950,-1,5,slab
111,19083749,19083747,3,67391,85430,143000,-1,5,slab
112,19083750,19083749,3,67412,85439,143050,-1,5,slab
113,19084702,19084701,3,43080,81929,137200,-1,5,slab
114,19079440,19079439,3,49184,77207,140750,-1,5,slab
115,19080823,19080811,3,51103,79086,140350,-1,5,slab
116,19080824,19080823,3,51133,79138,140300,-1,5,slab
117,19081345,19081312,3,62370,85567,141600,-1,5,slab
118,19081749,19081748,3,50036,80584,143650,-1,5,slab
119,19081750,19081749,3,50036,80649,143700,-1,5,slab
120,19082178,19082177,3,44973,80601,141950,-1,5,end
121,19084477,19084443,3,43781,81443,138000,-1,5,slab
122,19081751,19081750,3,50054,80688,143750,-1,5,slab
123,19081752,19081751,3,50071,80727,143800,-1,5,slab
124,19081753,19081752,3,50089,80767,143850,-1,5,slab
125,19082179,19082171,3,44984,80510,141650,-1,5,slab
126,19082509,19082507,3,63225,85445,142550,-1,5,slab
127,19082510,19082509,3,63235,85410,142600,-1,5,slab
128,19082890,19082745,3,66162,84675,142050,-1,5,slab
129,19082891,19082890,3,66168,84713,142000,-1,5,slab
130,19082892,19082891,3,66175,84751,141950,-1,5,slab
131,19079443,19079440,3,49761,77872,140800,-1,5,slab
132,19080826,5240478,3,51479,79252,140200,-1,5,slab
133,19081754,19081753,3,50097,80772,143900,-1,5,slab
134,19081755,19081754,3,50104,80777,143950,-1,5,slab
135,19081756,19081755,3,50112,80782,144000,-1,5,end
136,19082180,19082179,3,44973,80518,141600,-1,5,slab
137,19082181,19082180,3,44961,80525,141550,-1,5,slab
138,19082182,19082181,3,44927,80472,141500,-1,5,slab
139,19084007,19084006,3,47427,80225,143750,-1,5,slab
140,19084006,7699597,3,47474,80365,143700,-1,5,slab
141,19084238,19084230,3,41935,80307,143450,-1,5,slab
142,19084239,19084238,3,41939,80294,143500,-1,5,slab
143,19084240,19084239,3,41944,80280,143550,-1,5,slab
144,19084478,19084477,3,43775,81425,138050,-1,5,slab
145,19084479,19084478,3,43768,81407,138100,-1,5,slab
146,19079444,19079443,3,50365,78530,140800,-1,5,slab
