,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,3463872,4715415,"[3463888, 12052994, 14469258, 18418512, 10057693]",3463871,"[3463892, 3463878, 3463899, 3463885, 3464931]"
1,3465010,4715415,"[3465033, 5904833, 12944478, 18418512, 17251899]",3465009,"[3465037, 3465023, 3465030, 3465016, 21100893]"
2,3466311,4715415,"[17970304, 17970300, 6892117, 18418512, 17970300]",3466309,"[3466332, 3466317, 3466324, 16089582, 19486290]"
3,3466355,4715415,"[3466358, 3466366, 6892117, 4523143, 18418512]",3466342,"[3466362, 3466370, 9960128, 3466377, 16089584]"
4,3466385,4715415,"[17970300, 17566493, 18418512, 18418512]",3466384,"[3466399, 21103067, 3466391, 3466407]"
5,3466717,4715415,"[3466721, 3466728, 3466744, 6082738, 16004501, 18418512]",3466715,"[3466725, 3466733, 3466748, 3466762, 22324978, 21103068]"
6,3530125,16499958,"[20219808, 14866842, 18418512]",2078786,"[25387244, 3530115, 17941265]"
7,4462226,4936149,"[4461322, 10416006, 18418512, 4326468, 7992966]",4462233,"[4462221, 4462251, 10173713, 4724563, 17596399]"
8,4727977,14242929,"[16632471, 4028114, 4727993, 20281692, 11207649, 18418512]",4727983,"[18965568, 4727976, 4727997, 13548403, 13617699, 13158720]"
9,4728091,16926333,"[4028114, 6540632, 10474936, 12070159, 12040460, 18418512]",4728097,"[4728063, 6540636, 6540628, 13463975, 12041334, 13158781]"
10,4728316,14242929,"[4028114, 4728120, 18418512]",4728322,"[4728315, 6538487, 6538480]"
11,4728935,4729046,"[4028114, 4728944, 4728951, 4728958, 4728966, 4728973, 16210546, 18418512, 4728865]",4728941,"[4728933, 4728948, 4728955, 4728962, 4728970, 4728977, 4728984, 24077498, 19760541]"
12,4849032,18418512,"[4397287, 14194234, 16264802, 4848300, 16605013, 13060299]",4849040,"[4848934, 4849054, 4849069, 13280574, 18921221, 18921218]"
13,4937285,4721016,"[4524871, 5382515, 16751622, 18418512, 20750701]",4937291,"[4937284, 5382519, 5382512, 19486208, 62183454]"
14,5232446,18305241,"[4826452, 5232463, 5358138, 18418512]",5232453,"[5232414, 5232467, 5232474, 5232460]"
15,5327267,5327269,"[5358138, 11491999, 18418512, 14046464]",5327273,"[5327266, 11492002, 10168280, 20376878]"
16,5327381,5327269,"[5327390, 5358138, 18418512, 10858401, 12809976]",5327387,"[5327394, 5327322, 10167803, 12188925, 24148036]"
17,5327490,5327269,"[5327506, 5327513, 5358138, 15571023, 16141351, 16141356, 19809845, 12809976, 19809845, 7992966, 18418512]",5327496,"[5327510, 5327517, 5327488, 5327503, 17697060, 17697061, 17697022, 20338054, 17697036, 22587488, 10167947]"
18,5327638,5327640,"[5327654, 5327661, 5358138, 18418512]",5327644,"[5327658, 5327665, 5327637, 5327651]"
19,5327699,18305241,"[5327708, 5327715, 5358138, 18418512]",5327705,"[5327712, 5327719, 5327698, 10174115]"
20,5327747,14829351,"[5327756, 5327763, 5327770, 5327777, 5358138, 5327640, 18418512, 10174107, 10174101]",5327753,"[5327760, 5327767, 5327774, 5327781, 5327739, 5327788, 10174094, 10174110, 10174104]"
21,5327806,18305241,"[5327815, 5358138, 11475138, 11475144, 11475150, 11475156, 18418512, 14829351]",5327812,"[5327819, 5327805, 11475141, 11475147, 11475153, 11475159, 17657616, 8245155]"
22,5350508,5350511,"[5350519, 5350527, 5350535, 10223754, 18418512, 13258642, 13258642]",5350515,"[5350523, 5350531, 5350539, 16175782, 17659892, 5350546, 5350478]"
23,5360097,16849448,"[5360107, 5360123, 18418512, 10603587, 10058316, 10312570]",5360096,"[5360111, 5360127, 5360104, 5360118, 62055466, 10165648]"
24,5360157,16849448,"[10058316, 5360159, 5360166, 18418512, 15571023, 15571023, 10312570]",5360156,"[5360177, 5360163, 5360170, 16089516, 19711350, 23515154, 25383460]"
25,5360243,16849448,"[5360253, 16070420, 18418512, 19242617]",5360228,"[5360257, 17472716, 5360265, 17472650]"
26,5363303,8010889,"[5363312, 9519356, 9519363, 9519370, 16849448, 18418512]",5363309,"[5363316, 9519360, 9519367, 9519374, 5363302, 19486401]"
27,5632684,4543281,"[4847405, 5632693, 5632700, 16649520, 16649525, 18418512, 16252634]",5632690,"[5630963, 5632697, 5632704, 19003090, 19003091, 24153513, 19003089]"
28,5993244,12042430,"[5993288, 8675196, 4461322, 10603587, 18418512]",5993252,"[5993292, 5993242, 5993267, 5993280, 10174342]"
29,6057920,5327269,"[6057929, 6057936, 6057943, 6057950, 12874044, 7224231, 18418512, 10858401]",6057926,"[6057933, 6057940, 6057947, 6057954, 6057961, 6057917, 6057968, 12188939]"
