,Name,Skid,Cable_Length,Soma_Node_id,Postsynaptic Sites,Presynaptic Sites,Percent Reviewed
0,Saaghi-1_a2l (AAZ1 (A06l)),5458046,200.31682745975164,13278612,48,98,98
