,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,5088105,5355175,"[4397287, 5088114, 8371225, 14858626, 5088135, 14046245, 16744687, 14046245, 16744672, 16744682, 4727546, 17208392, 12909252]",5088111,"[5088102, 5088118, 5088132, 5088125, 5088139, 5088146, 19476198, 17449271, 19476195, 19476197, 11974021, 20989043, 20989044]"
1,5234727,5236962,"[5234765, 12909252, 13255354, 13255354]",5234734,"[5234769, 5234748, 5234718, 5234777]"
2,5295590,11064709,"[5295607, 4990880, 5298032, 4543281, 16119910, 12909252, 20749066]",5295597,"[5295611, 5295604, 5295581, 8342154, 12772176, 12909510, 62182435]"
3,5393983,12042425,"[12909252, 11958584, 18619481, 13251322, 16121062, 17435371]",5393989,"[5394010, 5394003, 5393996, 13251325, 17619546, 5393971]"
4,5451194,7876385,"[4037028, 5451210, 12909252, 16166495, 16166500]",5451200,"[5451193, 5451214, 5451207, 17787993, 17787994]"
5,7652749,8344225,"[4543281, 7652761, 7652767, 20515915, 12909252]",7652755,"[7652735, 7652765, 7652771, 7652788, 7652778]"
6,8097358,12809923,"[11958584, 12910765, 12909252, 17435371, 11958116, 8100948, 11958584, 14047554]",8097338,"[8097366, 8097373, 12910572, 8097382, 11958134, 8100952, 12025927, 18065494]"
7,8097538,12809923,"[8097558, 11958584, 12036009, 12909252, 4037028, 12910765, 13331372, 17435371, 12036009]",8097537,"[8097563, 8097578, 8097547, 8097570, 8097555, 8097602, 8097591, 8097609, 21724933]"
8,8625743,7876385,"[16119910, 8625745, 8625773, 4543066, 12909252]",8625671,"[8625757, 8625749, 8625777, 19339983, 17786127]"
9,8632328,7876385,"[8632330, 12909252, 7867016, 7924478, 7867016, 17414837, 12909252, 17077347, 16165045]",8632327,"[8632334, 8632364, 8632348, 61357789, 8632355, 17785805, 17785872, 17785893, 17785867]"
10,8632390,7876385,"[8632399, 7867016, 7924478, 12909252, 16119910, 13295079]",8632389,"[8632403, 8632413, 8632396, 17785657, 17785656, 17785655]"
11,10589845,12909252,[4220548],10589850,[10589844]
12,10589860,12909252,"[13062905, 4220548, 4220548]",10589871,"[14388667, 10589859, 18096505]"
13,10590173,12909252,"[13875538, 13873397]",10590184,"[10590151, 10590178]"
14,10603878,12909252,"[3942269, 13488420]",10603889,"[7402402, 13488423]"
15,10604405,12909252,"[3942269, 8344225, 16091838]",10604429,"[10604360, 10604422, 10604414]"
16,10606600,12909252,"[3942269, 10606604, 10725026, 11427501, 4259945, 11671011, 11671035, 16091843]",10606613,"[10603935, 10606607, 11359581, 11427504, 10769163, 11671014, 11671038, 11427497]"
17,10607633,12909252,"[3942269, 10607643, 10607655, 10725026, 10725026]",10607665,"[10607609, 10607646, 10607658, 11344476, 11345613]"
18,10609570,12909252,"[3942269, 10609551, 10609557, 4259945]",10609580,"[10609545, 10609554, 10609560, 10769096]"
19,11071208,8344225,"[11071219, 12909252, 13329692]",11071216,"[11071222, 11071232, 11071188]"
20,11073567,11073569,"[11073575, 13329692, 12909252, 14047945, 20515915, 4535767]",11073572,"[11073578, 11071409, 11073585, 11073601, 11073593, 4543096]"
21,11297306,12909252,"[10725026, 11297321, 11297328, 13888741]",11297311,"[11297303, 11297324, 11297331, 11168374]"
22,11298288,4366230,"[10725026, 11298296, 11298302, 12909252]",11298293,"[11298263, 11298299, 11298305, 11298311]"
23,11343847,11343849,"[10725026, 11343869, 12909252]",11343852,"[11343341, 11343872, 11343859]"
24,11346237,12909252,"[10725026, 11346261, 11346268, 11346274]",11346254,"[11345161, 11346264, 11346271, 11346277]"
25,11346426,11346428,"[10725026, 11346435, 11346447, 11346461, 12909252]",11346431,"[11345666, 11346438, 11346450, 11346464, 11346458]"
26,11576205,12909252,"[10724992, 11576213, 11576219, 11576225, 11576237, 11576249, 10724992, 7923405, 16091843]",11576210,"[11576203, 11576216, 11576222, 11576228, 11576240, 11576252, 11576261, 11576246, 11576234]"
27,11960192,18459261,"[11958584, 11960208, 11960222, 11960259, 12910765, 12909252, 20515919, 14047554]",11960198,"[11960189, 11960211, 11960225, 11960262, 11960238, 11960204, 11960217, 19745400]"
28,11965295,18459261,"[11958584, 11965309, 11965315, 11965321, 11965327, 11965333, 12909252]",11965300,"[11965294, 11965312, 11965318, 11965324, 11965330, 11965336, 11965306]"
29,11965349,18459261,"[11958584, 11965357, 11965363, 11965369, 7867016, 12909252, 12909252]",11965354,"[11965348, 11965360, 11965366, 11965372, 11965378, 11965390, 11965384]"
30,12883079,11069280,"[12883082, 12883096, 12883103, 12883110, 12909252]",12883076,"[12883085, 12883099, 12883106, 12883113, 12883092]"
31,12883168,11069280,"[12883170, 12883176, 12883188, 12909252]",12883167,"[12883173, 12883179, 12883191, 12883185]"
32,13228500,16950443,"[13228514, 13228520, 12909252, 7867016, 18507088]",13228505,"[13228517, 13228523, 13228511, 13228499, 13475567]"
33,13228710,11353332,"[7867016, 12909252, 7876385]",12917162,"[8632355, 13228715, 17785849]"
34,13319159,13319161,"[11065381, 13319167, 13319173, 13319179, 13319185, 12909252]",13319164,"[13319158, 13319170, 13319176, 13319182, 13319188, 13491495]"
35,13330892,4539147,"[13330906, 14085813, 4990880, 20781504, 12909252]",6865680,"[13330909, 13330825, 13330897, 62203226, 12910588]"
36,13475616,16950443,"[12909252, 18507088]",13475627,"[13475621, 13475554]"
37,13487963,12909252,"[13487965, 13487971, 13487976, 4259945]",12910329,"[13487968, 13487974, 13487979, 10769188]"
38,13487984,12909252,"[10725026, 13487993, 16091843]",12910192,"[11359582, 13487996, 13487990]"
39,13488012,12909252,"[13488017, 13488023, 4259945]",12910200,"[13488020, 13488026, 10769104]"
40,13488051,12909252,"[13488054, 13488060, 13488065]",12910214,"[13488057, 13488063, 13488068]"
41,13488076,4261699,"[13488078, 12909252, 13488087]",4261703,"[13488081, 13488075, 13488090]"
42,13488117,12909252,"[13488120, 13488126]",12910220,"[13488123, 13488129]"
43,13488135,12909252,"[13488137, 13488143, 13488148]",12910223,"[13488140, 13488146, 13488151]"
44,13488155,12909252,"[13488157, 13488163]",12910309,"[13488160, 13488166]"
45,13488176,15736108,"[12909252, 13488178, 13488191]",13488188,"[12910315, 13488181, 13488194]"
46,13488219,15736108,"[12909252, 13488221]",13488230,"[12910317, 13488224]"
47,13488249,15753680,"[12909252, 13488251, 13488259, 10725026, 13488269]",13488278,"[11298311, 13488254, 13488262, 11298265, 13488272]"
48,13488285,15753680,"[12909252, 13488287, 13488301]",13488297,"[13488284, 13488290, 13488304]"
49,13488314,4366230,"[12909252, 13488317, 13488323]",13488334,"[13488313, 13488320, 13488326]"
50,13488450,12909252,"[13488452, 13488458, 13488469, 16091843]",12910194,"[13488455, 13488461, 13488472, 13488467]"
51,13488476,12909252,"[10769303, 13488479, 13488484]",12910194,"[10769306, 13488482, 13488487]"
52,13488491,12909252,"[13488494, 13488508, 13488501]",12910194,"[13488497, 13488511, 13488504]"
53,13488517,13488525,"[12909252, 13488519]",13488528,"[12910180, 13488522]"
54,13488531,8344225,"[12909252, 13488533, 13488539, 13059666]",13488554,"[12910157, 13488536, 13488542, 13488547]"
55,13488557,12909252,"[13488559, 13488564, 4240378]",12910150,"[13488562, 13488567, 4257706]"
56,13488572,12909252,"[13488580, 13488585, 8344225]",12910150,"[13488583, 13488588, 13488577]"
57,13488592,12909252,"[13488594, 13488600, 13488605]",12910147,"[13488597, 13488603, 13488608]"
58,13488612,12909252,"[13488620, 8344225]",12910147,"[13488623, 13488617]"
59,13488626,12909252,"[13488628, 13488633, 13488640]",12910144,"[13488631, 13488636, 13488643]"
60,13488646,12909252,[13488648],12910144,[13488651]
61,13488654,11073569,"[13488656, 13488662, 12909252]",12707564,"[13488659, 13488665, 12910144]"
62,13488669,12909252,"[13488671, 13488676]",12910142,"[13488674, 13488679]"
63,13488683,12909252,[13488685],12910142,[13488688]
64,13488691,12909252,"[13488693, 13488699, 13488704]",12910139,"[13488696, 13488702, 13488707]"
65,13488711,12909252,"[13488713, 13488719, 13488725, 13488731]",12910137,"[13488716, 13488722, 13488728, 13488734]"
66,13488738,12909252,"[13488740, 13488752, 13488764, 15625865, 18459261]",10604429,"[13488743, 13488755, 13488767, 13488749, 13488761]"
67,13488770,12909252,"[13488772, 13488778, 13488783]",12910134,"[13488775, 13488781, 13488786]"
68,13488790,12909252,"[13488793, 13488806, 13488799]",12910134,"[13488796, 13488809, 13488802]"
69,13488813,12909252,"[13488815, 13488826, 15678844]",12910132,"[13488818, 13488829, 13488824]"
70,13488833,13488847,"[12909252, 13488841, 4541716]",13488850,"[12910124, 13488844, 13488838]"
71,13488853,12909252,"[13488855, 13488861, 13488867, 13488873, 4191349]",12910025,"[13488858, 13488864, 13488870, 13488876, 20343789]"
72,13488879,12909252,"[13488881, 13488886, 13488893, 4191349]",12910025,"[13488884, 13488889, 13488896, 18532369]"
73,13488899,16232630,"[12909252, 13488901]",13488910,"[12909991, 13488904]"
74,13488913,16232630,"[12909252, 13488915, 13488921]",13488930,"[12909861, 13488918, 13488924]"
75,13488933,11353332,"[12909252, 4263694, 16232630]",13488950,"[12909857, 13488944, 13488938]"
