,treenode_id,parent_id,creator_id,x,y,z,radius,confidence,type
0,4228935,4228934,27,41112,81038,134600,-1,2,slab
1,25309945,62222347,74,47030,86105,196000,-1,5,slab
2,62222347,25309944,92,46919,85980,195900,-1,5,slab
3,10938761,17339959,3,49694,78164,163000,-1,5,end
4,11048579,15213306,45,62223,84988,102450,-1,5,slab
5,11048992,15213251,45,62335,84652,104850,-1,5,slab
6,12456917,15376816,3,47142,82163,118750,-1,5,slab
7,12499363,17339359,3,46778,82543,136850,-1,5,slab
8,12525980,17339468,3,48039,80632,140250,-1,5,end
9,12600912,25309764,3,47895,85465,190200,-1,5,slab
10,15804113,17339326,3,46865,82334,136200,-1,5,end
11,12797936,17340186,3,49875,80237,172500,-1,5,end
12,14084025,15212502,3,47298,81401,117500,-1,5,slab
13,14084049,15214329,3,47330,81920,118000,-1,5,slab
14,14232127,25309713,3,50091,84014,184700,-1,5,slab
15,14233353,25310011,3,46576,89083,199300,-1,5,slab
16,15067522,25315685,6,46656,79458,133700,-1,5,slab
17,15211207,15212439,6,47576,80674,129400,-1,5,slab
18,15211628,15211629,6,47193,82298,119100,-1,5,slab
19,15211619,7137496,6,47234,82892,119450,-1,5,slab
20,15211620,15211619,6,47242,82917,119500,-1,5,slab
21,15211621,15211620,6,47276,82883,119550,-1,5,slab
22,15211622,15211621,6,47236,82931,119600,-1,5,slab
23,15211629,15211630,6,47188,82265,119050,-1,5,slab
24,15211630,15211631,6,47183,82232,119000,-1,5,slab
25,15211631,15211632,6,47141,82232,118950,-1,5,slab
26,15211633,15211622,6,47245,82944,119650,-1,5,slab
27,15211634,15211633,6,47253,82957,119700,-1,5,slab
28,15211635,15211634,6,47302,83001,119750,-1,5,slab
29,15211636,15211635,6,47350,83045,119800,-1,5,slab
30,15211637,15211636,6,47312,83073,119850,-1,5,slab
31,15211638,15211637,6,47274,83102,119900,-1,5,slab
32,15211639,15211638,6,47270,83132,119950,-1,5,slab
33,15211640,15211639,6,47265,83163,120000,-1,5,slab
34,15211641,15211640,6,47278,83180,120050,-1,5,end
35,15211632,25306348,6,47111,82235,118900,-1,5,slab
36,15211957,15211958,6,47117,82290,122700,-1,5,slab
37,15211958,15211959,6,47105,82175,122750,-1,5,slab
38,15211959,15211960,6,47172,81910,122750,-1,5,slab
39,15212032,15212031,6,46691,80541,121600,-1,5,slab
40,15212031,15212030,6,46707,80524,121650,-1,5,slab
41,15212030,15212029,6,46723,80508,121700,-1,5,slab
42,15212029,4376384,6,46714,80498,121750,-1,5,slab
43,15212026,15212025,6,46687,80586,121850,-1,5,slab
44,15212025,15212024,6,46687,80611,121900,-1,5,slab
45,15212024,15212009,6,46686,80614,121950,-1,5,slab
46,15212009,15212008,6,46685,80617,122000,-1,5,slab
47,15212099,15212098,6,46001,80875,119600,-1,5,slab
48,15212281,3683872,6,47164,82558,113500,-1,5,slab
49,15212279,15212278,6,47088,82515,113600,-1,5,slab
50,15212278,8661854,6,47052,82499,113650,-1,5,slab
51,8661854,15212276,3,47036,82501,113700,-1,5,slab
52,15212276,15212275,6,47025,82420,113750,-1,5,slab
53,15212275,15212274,6,47035,82321,113800,-1,5,slab
54,15212274,15212263,6,47052,82154,113850,-1,5,slab
55,15212263,15212262,6,47052,82281,113900,-1,5,slab
56,15212336,15212335,6,46952,81365,125200,-1,5,slab
57,15212335,15212334,6,46842,81270,125150,-1,5,slab
58,15212334,15212332,6,46817,81207,125100,-1,5,slab
59,15212332,15212327,6,46778,81135,125050,-1,5,slab
60,15212361,15212360,6,47482,80096,125100,-1,5,slab
61,15212401,15212402,6,47059,80845,127550,-1,5,slab
62,15212402,15212403,6,47069,80833,127600,-1,5,slab
63,15212403,15212404,6,47079,80822,127650,-1,5,slab
64,15212404,15212405,6,47089,80810,127700,-1,5,slab
65,15212405,15212406,6,47089,80790,127750,-1,5,slab
66,15212406,15212407,6,47089,80770,127800,-1,5,slab
67,15212407,15212408,6,47089,80750,127850,-1,5,slab
68,15212450,15212451,6,47823,81120,129950,-1,5,slab
69,15212513,15212514,6,48184,82643,132050,-1,5,slab
70,15212493,15212513,6,48163,82680,132000,-1,5,slab
71,15212451,15212452,6,47883,81185,130000,-1,5,slab
72,15212452,15212453,6,47911,81220,130050,-1,5,slab
73,15212453,15212454,6,47938,81255,130100,-1,5,slab
74,15212454,15212455,6,47913,81300,130150,-1,5,slab
75,15212455,15212456,6,47887,81344,130200,-1,5,slab
76,15212456,15212457,6,47891,81373,130250,-1,5,slab
77,15212457,15212458,6,47895,81401,130300,-1,5,slab
78,15212458,15212459,6,47880,81446,130350,-1,5,slab
79,15212459,15212460,6,47864,81491,130400,-1,5,slab
80,15212460,15212461,6,47784,81616,130450,-1,5,slab
81,15212461,15212462,6,47703,81741,130500,-1,5,slab
82,15212462,15212463,6,47625,81852,130550,-1,5,slab
83,15212463,15212464,6,47645,81907,130600,-1,5,slab
84,15212464,15212465,6,47665,81962,130650,-1,5,slab
85,15212465,15212466,6,47673,81991,130700,-1,5,slab
86,15212466,15212467,6,47682,82021,130750,-1,5,slab
87,15212467,15212468,6,47665,82076,130800,-1,5,slab
88,15212468,15212469,6,47648,82131,130850,-1,5,slab
89,15212469,15212470,6,47651,82195,130900,-1,5,slab
90,15212470,15212471,6,47653,82258,130950,-1,5,slab
91,15212471,15212472,6,47669,82347,131000,-1,5,slab
92,15212472,15212473,6,47670,82399,131050,-1,5,slab
93,15212473,15212474,6,47671,82450,131100,-1,5,slab
94,15212474,15212475,6,47678,82523,131150,-1,5,slab
95,15212475,15212476,6,47686,82596,131200,-1,5,slab
96,15212476,15212477,6,47722,82657,131250,-1,5,slab
97,15212477,15212478,6,47758,82718,131300,-1,5,slab
98,15212478,15212479,6,47750,82765,131350,-1,5,slab
99,15212479,15212480,6,47743,82811,131400,-1,5,slab
100,15212480,15212481,6,47753,82831,131450,-1,5,slab
101,15212481,15212482,6,47763,82850,131500,-1,5,slab
102,15212482,15212484,6,47773,82870,131550,-1,5,slab
103,15212484,15212485,6,47817,82869,131600,-1,5,slab
104,15212485,15212486,6,47861,82869,131650,-1,5,slab
105,15212486,15212487,6,47904,82868,131700,-1,5,slab
106,15212487,15212488,6,47953,82853,131750,-1,5,slab
107,15212488,15212489,6,48002,82838,131800,-1,5,slab
108,15212489,15212491,6,48051,82822,131850,-1,5,slab
109,15212491,15212492,6,48088,82775,131900,-1,5,slab
110,15212492,15212493,6,48125,82727,131950,-1,5,slab
111,15212514,15212515,6,48205,82606,132100,-1,5,slab
112,15212515,15212516,6,48199,82586,132150,-1,5,slab
113,15212516,15212517,6,48193,82567,132200,-1,5,slab
114,15212517,15212518,6,48186,82547,132250,-1,5,slab
115,15212518,15212519,6,48188,82546,132300,-1,5,slab
116,15212519,15212520,6,48190,82544,132350,-1,5,slab
117,15212520,15212521,6,48192,82543,132400,-1,5,slab
118,15212521,15212522,6,48194,82541,132450,-1,5,slab
119,15212522,15212523,6,48176,82543,132500,-1,5,slab
120,15212523,15212524,6,48159,82545,132550,-1,5,slab
121,15212524,15212525,6,48141,82547,132600,-1,5,slab
122,15212525,15212526,6,48127,82564,132650,-1,5,slab
123,15212526,15212527,6,48113,82581,132700,-1,5,slab
124,15212527,15212528,6,48099,82598,132750,-1,5,slab
125,15212528,15212529,6,48098,82600,132800,-1,5,slab
126,15212529,15212530,6,48098,82601,132850,-1,5,slab
127,15212530,15212531,6,48097,82602,132900,-1,5,slab
128,15212531,15212532,6,48076,82604,132950,-1,5,slab
129,15212532,15212533,6,48055,82606,133000,-1,5,slab
130,15212533,15212534,6,48045,82619,133050,-1,5,slab
131,15212534,15212535,6,48034,82632,133100,-1,5,slab
132,15212535,15212536,6,47993,82661,133150,-1,5,slab
133,15212536,15212537,6,47968,82699,133200,-1,5,slab
134,15212537,15212538,6,47943,82737,133250,-1,5,slab
135,15212538,15212539,6,47923,82767,133300,-1,5,slab
136,15212539,15212540,6,47903,82798,133350,-1,5,branch
137,15212540,15212541,6,47519,82868,133400,-1,5,slab
138,15212541,15212542,6,47339,82836,133450,-1,5,slab
139,15212542,15212543,6,47206,82813,133500,-1,5,slab
140,15212543,15212588,6,47069,82817,133550,-1,5,slab
141,15212588,15212589,6,47048,82812,133600,-1,5,slab
142,15212589,15212590,6,47027,82807,133650,-1,5,slab
143,15212590,15212591,6,47006,82802,133700,-1,5,slab
144,15212591,15212592,6,46964,82807,133750,-1,5,slab
145,15212587,15212586,6,54427,84458,134500,-1,5,slab
146,15212586,15212585,6,54332,84443,134450,-1,5,slab
147,15212585,15212584,6,54237,84428,134400,-1,5,slab
148,15212584,15212583,6,54094,84394,134350,-1,5,slab
149,15212583,15212582,6,53952,84360,134300,-1,5,slab
150,15212582,15212581,6,53855,84327,134250,-1,5,slab
151,15212581,15212580,6,53758,84295,134200,-1,5,slab
152,15212580,15212579,6,53644,84277,134150,-1,5,slab
153,15212579,15212578,6,53530,84259,134100,-1,5,slab
154,15212578,15212577,6,53416,84242,134050,-1,5,slab
155,15212577,15212576,6,53320,84264,134100,-1,5,slab
156,15212576,15212575,6,53224,84285,134150,-1,5,slab
157,15212575,15212574,6,53128,84307,134200,-1,5,slab
158,15212574,15212573,6,53032,84329,134250,-1,5,slab
159,15212573,15212572,6,52868,84323,134300,-1,5,slab
160,15212572,15212571,6,52703,84316,134350,-1,5,slab
161,15212571,15212570,6,52538,84310,134400,-1,5,slab
162,15212570,15212569,6,52352,84261,134350,-1,5,slab
163,15212569,15212568,6,52129,84192,134300,-1,5,slab
164,15212568,15212567,6,51906,84124,134250,-1,5,slab
165,15212567,15212566,6,51683,84056,134200,-1,5,slab
166,15212566,15212565,6,51581,84000,134150,-1,5,slab
167,15212565,15212564,6,51478,83945,134100,-1,5,slab
168,15212564,15212563,6,51370,83928,134050,-1,5,slab
169,15212563,15212562,6,51262,83911,134000,-1,5,slab
170,15212562,15212561,6,51140,83902,133950,-1,5,slab
171,15212561,15212560,6,51018,83892,133900,-1,5,slab
172,15212560,15212559,6,50821,83881,133850,-1,5,slab
173,15212559,15212558,6,50623,83869,133800,-1,5,slab
174,15212558,15212557,6,50400,83845,133850,-1,5,slab
175,15212557,15212556,6,50177,83821,133900,-1,5,slab
176,15212556,15212555,6,49954,83797,133950,-1,5,slab
177,15212555,15212554,6,49316,83660,133950,-1,5,slab
178,15212554,15212553,6,49154,83569,133900,-1,5,slab
179,15212553,15212552,6,48993,83478,133850,-1,5,slab
180,15212552,15212551,6,48953,83416,133800,-1,5,slab
181,15212551,15212550,6,48912,83354,133750,-1,5,slab
182,15212550,15212549,6,48724,83195,133700,-1,5,slab
183,15212549,15212548,6,48563,83083,133650,-1,5,slab
184,15212548,15212547,6,48544,83036,133600,-1,5,slab
185,15212547,15212546,6,48525,82990,133550,-1,5,slab
186,15212546,15212545,6,48480,82958,133500,-1,5,slab
187,15212545,15212544,6,48435,82927,133450,-1,5,slab
188,15212544,15212539,6,48169,82862,133400,-1,5,slab
189,15212511,15212510,6,47500,80107,124800,-1,5,end
190,15212510,15212509,6,47462,80107,124850,-1,5,slab
191,15212509,15212508,6,47464,80085,124900,-1,5,slab
192,15212508,15212507,6,47465,80062,124950,-1,5,slab
193,15212507,15212506,6,47466,80039,125000,-1,5,slab
194,15212506,15212361,6,47474,80067,125050,-1,5,slab
195,15212505,15212504,6,47073,81595,125100,-1,5,slab
196,15212504,15212336,6,47031,81445,125150,-1,5,slab
197,15212502,15212500,6,47302,81373,117450,-1,5,slab
198,15212500,15212499,6,47256,81329,117400,-1,5,slab
199,15212499,15212498,6,47215,81312,117350,-1,5,slab
200,15212498,15212496,6,47175,81295,117300,-1,5,slab
201,15212496,15212495,6,47218,81255,117250,-1,5,slab
202,15212495,15212183,6,47253,81237,117200,-1,5,slab
203,15212360,15212359,6,47435,80136,125150,-1,5,slab
204,15212359,15212357,6,47372,80271,125200,-1,5,slab
205,15212357,15212356,6,47319,80504,125200,-1,5,slab
206,15212356,15212355,6,47285,80567,125250,-1,5,slab
207,15212355,15212354,6,47252,80629,125300,-1,5,slab
208,15212354,15212341,6,47218,80691,125350,-1,5,slab
209,15212309,15212308,6,46420,81000,124400,-1,5,end
210,15212308,15212307,6,46422,80987,124350,-1,5,slab
211,15212307,15212304,6,46429,80966,124300,-1,5,slab
212,15212304,15212303,6,46436,80945,124250,-1,5,slab
213,15212303,15212297,6,46489,80921,124200,-1,5,slab
214,15212262,15212261,6,47061,82259,113950,-1,5,slab
215,15212261,15212240,6,47069,82237,114000,-1,5,slab
216,15212240,15212239,6,47151,82148,114050,-1,5,slab
217,15212239,15212238,6,47139,82123,114100,-1,5,slab
218,15212238,15212237,6,47130,82100,114150,-1,5,slab
219,15212237,15212236,6,47139,82038,114200,-1,5,slab
220,15212236,15212235,6,47149,81975,114250,-1,5,slab
221,15212235,5077501,6,47132,81929,114300,-1,5,slab
222,5077501,15212233,16,47116,81882,114350,-1,5,slab
223,15212233,15212232,6,47098,81760,114400,-1,5,slab
224,15212232,15212231,6,47075,81725,114450,-1,5,slab
225,15212231,15212230,6,47052,81690,114500,-1,5,slab
226,15212230,15212229,6,47020,81655,114550,-1,5,slab
227,15212229,15212228,6,46989,81620,114600,-1,5,slab
228,15212228,15212227,6,46957,81586,114650,-1,5,slab
229,15212227,15212226,6,46946,81591,114700,-1,5,slab
230,15212226,15212225,6,46936,81596,114750,-1,5,slab
231,15212225,15212224,6,46925,81601,114800,-1,5,slab
232,15212224,15212223,6,46916,81582,114850,-1,5,slab
233,15212223,15212222,6,46907,81564,114900,-1,5,slab
234,15212222,15212221,6,46898,81546,114950,-1,5,slab
235,15212221,15212220,6,46898,81532,115000,-1,5,slab
236,15212220,15212219,6,46897,81519,115050,-1,5,slab
237,15212219,15212218,6,46896,81506,115100,-1,5,slab
238,15212218,15212217,6,46899,81487,115150,-1,5,slab
239,15212217,15212216,6,46903,81468,115200,-1,5,slab
240,15212216,15212215,6,46906,81449,115250,-1,5,slab
241,15212215,15212214,6,46918,81424,115300,-1,5,slab
242,15211960,15211961,6,47160,81872,122800,-1,5,slab
243,15211961,15211962,6,47141,81768,122850,-1,5,slab
244,15211962,15211963,6,47122,81663,122900,-1,5,slab
245,15211963,15211964,6,47077,81568,122950,-1,5,slab
246,15211964,15211965,6,47025,81495,123000,-1,5,slab
247,15211965,15211966,6,46974,81422,123050,-1,5,slab
248,15211966,15211967,6,46942,81354,123100,-1,5,slab
249,15211967,15211968,6,46910,81285,123150,-1,5,slab
250,15211968,15211969,6,46883,81207,123200,-1,5,slab
251,15211969,15211970,6,46765,81109,123250,-1,5,slab
252,15211970,15211971,6,46749,81093,123300,-1,5,slab
253,15211971,15211972,6,46733,81076,123350,-1,5,branch
254,15211972,15211973,6,46714,81073,123400,-1,5,slab
255,15211973,15211974,6,46695,81069,123450,-1,5,slab
256,15211974,15211975,6,46676,81065,123500,-1,5,slab
257,15211975,15211976,6,46667,81031,123550,-1,5,slab
258,15211976,15211977,6,46658,80997,123600,-1,5,slab
259,15211977,15212287,6,46649,80962,123650,-1,5,slab
260,15212287,15212288,6,46626,80936,123700,-1,5,slab
