,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,2259136,7553465,"[2226852, 20301623, 2331584, 1113488]",2259153,"[2259108, 2259181, 2259227, 2259195]"
1,2259444,7553465,"[2226852, 20301623, 19060764]",2259450,"[2259419, 2259460, 2259468]"
2,2263135,7553465,"[2263137, 2263144, 2263151, 2226852]",2263051,"[2263141, 2263148, 2263155, 2263162]"
3,2263175,7553465,"[2263178, 2263186, 2263197, 2263213, 3532626]",2263167,"[2263182, 2263190, 2263201, 2263217, 2263209]"
4,2263579,8644484,"[2263589, 3532626, 7553465]",8649182,"[2263593, 2263586, 2263568]"
5,2263697,7553465,"[2263706, 2263724, 2226852]",2263732,"[2263710, 2263728, 2263718]"
6,2263745,7553465,"[2263747, 2263774, 3532626, 3857378]",2263744,"[2263751, 2263778, 2263768, 2263761]"
7,2263808,7553465,"[2263810, 8577316, 2226852]",2263804,"[2263814, 2263831, 2263838]"
8,2263927,2263932,"[2263939, 2263949, 2263965, 6448483, 7553465, 19060764]",2263936,"[2263943, 2263953, 2263969, 3831677, 2263866, 3831660]"
9,2264597,7553465,"[2264599, 2264606]",2264117,"[2264603, 2264610]"
10,2265090,7553465,"[2265092, 2265099, 2265106]",2265067,"[2265096, 2265103, 2265110]"
11,2265182,7553465,"[2265193, 2265200, 2265207, 2265214, 2265222, 2226852, 17280936]",2265089,"[2265197, 2265204, 2265211, 2265218, 2265226, 2280682, 2265190]"
12,2265440,2641931,"[2265459, 3564452, 7553465]",2265447,"[2265463, 2265454, 2265421]"
13,2265507,7553465,"[2265509, 2265516, 2265523, 2265539, 2265556, 2226852]",2265477,"[2265513, 2265520, 2265527, 2265543, 2265560, 2281069]"
14,2265600,2265602,"[2265619, 2265627, 2265643, 7553465]",2265606,"[2265623, 2265631, 2265647, 2265580]"
15,2265780,2848801,"[2265792, 2265799, 2265809, 2265816, 2265823, 2265830, 7553465]",2265789,"[2265796, 2265803, 2265813, 2265820, 2265827, 2265834, 2265769]"
16,2271186,11579486,"[2271195, 2271202, 2271209, 2271216, 7553465]",2271192,"[2271199, 2271206, 2271213, 2271220, 2271163]"
17,2271448,7553465,"[2271486, 3857378]",2271294,"[2271490, 2271504]"
18,2271665,7553465,"[2271670, 2271681, 2271688, 8641784]",2271622,"[2271674, 2271685, 2271692, 2271713]"
19,2272064,8644484,"[2272073, 7553465, 8641784]",2272070,"[2272077, 2272058, 2272084]"
20,2272566,7553465,"[2272586, 2272610, 8641784]",2272534,"[2272590, 2272614, 2272580]"
21,2272757,2832320,"[2272787, 2272798, 16615521, 8015425, 7553465, 2840667]",15489689,"[2272791, 2272802, 2272763, 2272771, 2272748, 18924545]"
22,2276268,7553465,"[2276270, 2276284, 2276297, 17280936]",2276257,"[2276274, 2276288, 2276301, 2276281]"
23,2312418,7553465,"[2226852, 2331584, 1113488]",2312424,"[2259295, 2312438, 2312431]"
24,3675267,3029998,"[7553465, 3675269, 3675276, 3675283, 3675297, 3675318, 20306340, 20253950, 7581474, 2413247, 17429419]",3675266,"[3675294, 3675273, 3675280, 3675287, 3675301, 3675322, 3675308, 3675315, 10942071, 15584462, 7168932]"
