,treenode_id,parent_id,creator_id,x,y,z,radius,confidence,type
0,20818920,22071613,12,43247,85842,124900,-1,5,slab
1,10943036,10943037,45,30753,78306,129150,-1,5,slab
2,13255252,13255251,12,43605,85139,124750,-1,5,slab
3,13255018,13255020,12,28287,80590,130050,-1,5,slab
4,10943024,10943025,45,29385,78967,129750,-1,5,slab
5,10943022,10943024,45,29199,79055,129800,-1,5,slab
6,13255055,13255054,12,37316,80100,127950,-1,5,end
7,13255045,13255044,12,37100,79883,128650,-1,5,end
8,13255044,13255043,12,37047,79830,128600,-1,5,slab
9,13255043,13255042,12,37096,79907,128550,-1,5,slab
10,13255042,13255041,12,37145,79984,128500,-1,5,slab
11,13255041,13255040,12,37195,80062,128450,-1,5,slab
12,13255029,13255030,12,36271,77983,127850,-1,5,slab
13,13255129,13255128,12,42258,85116,127700,-1,5,slab
14,13255212,13255211,12,42982,85389,126550,-1,5,end
15,13255328,13255327,12,27076,81788,130350,-1,5,slab
16,13255351,13255350,12,24556,82752,131500,2500,5,end
17,14941749,14941750,6,43327,84947,124200,-1,5,slab
18,13255251,13255250,12,43921,85382,124800,-1,5,branch
19,13255310,18698336,12,44240,85576,124950,-1,5,branch
20,5211630,13255071,2,38706,80909,127300,-1,5,end
21,6272367,14941749,3,43356,84962,124150,-1,5,end
22,6300971,13255134,3,44205,85500,127100,-1,5,slab
23,9747435,,3,43232,84804,119900,-1,5,root
24,9743726,15523573,3,41564,83413,125650,-1,5,end
25,15523009,9747435,6,43223,84827,119850,-1,5,slab
26,15523010,15523009,6,43214,84851,119800,-1,5,slab
27,15523011,15523010,6,43279,84936,119750,-1,5,slab
28,15523013,15523011,6,43389,85064,119700,-1,5,slab
29,15523014,15523013,6,43463,85187,119650,-1,5,slab
30,15523015,15523014,6,43452,85280,119700,-1,5,branch
31,15523016,15523015,6,43410,85272,119750,-1,5,slab
32,15523017,15523016,6,43368,85265,119800,-1,5,slab
33,15523018,15523017,6,43320,85290,119850,-1,5,slab
34,15523019,15523018,6,43273,85314,119900,-1,5,slab
