,Name,Skid,Cable_Length,Soma_Node_id,Postsynaptic Sites,Presynaptic Sites,Percent Reviewed
0,lch5-2/4_contra_projection_t3l VLEL9_t3l,1113488,642.470041714391,1123944,388,120,90
