,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,1785477,18963687,"[1728614, 1785486, 1785493, 1785500, 17071961]",1785511,"[1785476, 1785490, 1785497, 1785504, 1785483]"
1,1786537,14046333,"[1786484, 1786508, 1786522, 18503796, 18963687, 13958268]",1786533,"[1786488, 1786512, 1786526, 1786496, 1786503, 1786519]"
2,1786555,14046333,"[1786557, 16274373, 18963687]",1786548,"[1786561, 1786553, 16256396]"
3,1786852,14046333,"[1786846, 1786854, 1786861, 1786868, 1786875, 18963687]",1786844,"[1786850, 1786858, 1786865, 1786872, 1786879, 16256466]"
4,1944810,14046333,"[1786408, 1786400, 1786415, 14091269, 18963687]",1786399,"[1786412, 1786404, 1786419, 1944798, 1786426]"
5,2805400,17210906,"[2805434, 17117292, 19809832, 18963687, 19809832]",2805390,"[2805438, 2805431, 2805423, 2805408, 2805416]"
6,4915628,18963687,"[4915637, 20330571, 20330581, 20330576, 20330596, 20330586, 20330591, 20330601, 20330606, 20655463]",4915634,"[4915641, 61517859, 61517861, 61517860, 61517864, 61517862, 61517863, 61517865, 61517866, 4915627]"
7,6956012,6955051,"[18963687, 13123069]",6955942,"[6956018, 5299074]"
8,8164714,10219170,"[10090269, 18963687, 20332173]",8164720,"[8164713, 61519381, 61519382]"
9,8481993,19186739,"[8482003, 12019432, 12635315, 18963687, 12809923]",8481999,"[8482007, 8482018, 12635318, 12635324, 8481982]"
10,10178279,10492185,"[14046294, 13519146, 13519134, 13519107, 13519095, 16784079, 18963687, 6811349, 17872154]",10178290,"[10178277, 13519149, 13519137, 13519110, 13519098, 19561645, 13519143, 13519122, 12897191]"
11,10178807,4727546,"[10178815, 10180106, 11974317, 11974324, 11974330, 16066985, 10180112, 17171012, 17171022, 18963687, 8026224, 19758240, 16278807]",11974314,"[10178818, 10178812, 11974320, 11974327, 11974333, 10178806, 10180115, 20909770, 20909772, 20909771, 19761995, 24833194, 18646311]"
12,10192092,18963687,"[16065487, 17114293, 16066985]",10192111,"[10192097, 10192070, 10192105]"
13,10196889,14046472,"[10196891, 10196897, 10196910, 18963687, 10223572, 12468812, 20153819]",10196613,"[10196894, 10196900, 10196913, 10196907, 10152811, 1098293, 10152838]"
14,10198483,14046472,"[10198485, 10198493, 10198499, 18963687, 20153865, 4213417, 4213417, 9976875, 10273060]",10196558,"[10198488, 10198496, 10198502, 61522649, 10150709, 20820496, 20842605, 14195424, 24930516]"
15,10465123,10219170,"[10465126, 4791651, 12019432, 18963687]",10220581,"[10465129, 14359936, 10465135, 10465141]"
