,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,472480,8614658,"[472482, 471705, 7752030, 2986525]",472477,"[472486, 472471, 472495, 6253838]"
1,473136,7195651,"[471705, 473147, 473155, 2986525, 8577316, 17149760, 8614658]",473133,"[473126, 473151, 473159, 473143, 14903397, 20880374, 21010693]"
2,476999,7478138,"[477015, 471705, 4824878, 8614658, 7685553, 7599503]",476996,"[477019, 476985, 477048, 477007, 477029, 477056]"
3,482217,4824878,"[482219, 471705, 8614658, 12407323, 18495036, 749102]",482212,"[482223, 482040, 482270, 482254, 482236, 1619175]"
4,482282,8614658,"[482284, 482300, 471705, 7606100]",482279,"[482288, 482304, 482020, 482296]"
5,488277,471755,"[488287, 8614658, 5602717]",488255,"[488291, 488283, 488299]"
6,704773,689215,"[7801255, 9781885, 7764785, 8614658, 10054666]",704705,"[704787, 704795, 704803, 704811, 704779]"
7,744832,7209350,"[8614658, 8614658, 744846, 689215, 744885, 4096366]",744827,"[14159900, 744840, 744850, 744814, 744889, 744862]"
8,745205,255168,"[8614658, 689215, 7551402]",745202,"[745213, 745190, 7507252]"
9,745569,7733871,"[8614658, 745573, 689215, 4933586, 4905931, 7699877]",745566,"[745595, 745577, 745544, 745614, 745585, 745626]"
10,745697,7733871,"[8614658, 689215, 745716, 3282869, 4096366]",745694,"[14158858, 745656, 745720, 745712, 745703]"
11,745889,7209350,"[745891, 689215, 8614658, 3957604, 3282869]",745886,"[745895, 745734, 745912, 745920, 6278817]"
12,745975,7694722,"[746001, 689215, 8614658, 7599503]",745972,"[746005, 745989, 745997, 745981]"
13,746462,5246918,"[20361774, 689215, 8614658, 5602717, 3074106]",746459,"[746511, 746377, 746473, 746483, 6329235]"
14,746605,5246918,"[20361774, 8614658, 689215, 746626, 9354613]",746602,"[62208826, 746620, 746573, 746630, 4576105]"
15,747145,747138,"[15521040, 747155, 689215, 8614658, 5602717]",747142,"[747167, 747159, 747135, 747151, 10794089]"
16,747730,689215,"[8614658, 7712252, 7686464, 7628068, 7686464]",747726,"[14158344, 747744, 747736, 747754, 747762]"
17,748035,7746883,"[748038, 689215, 8614658]",748032,"[748042, 747925, 9748080]"
18,748157,471755,"[8614658, 689215, 2832320, 7599503, 16589933, 5602717]",748154,"[748165, 748143, 748186, 748176, 748194, 8562847]"
