,Name,Skid,Cable_Length,Soma_Node_id,Postsynaptic Sites,Presynaptic Sites,Percent Reviewed
0,lch5-24_contra_projection_t3r VLEL9_t3r,2226852,605.7960729259767,2253456,312,103,0
