,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,314941,5416085,"[5548412, 5548412, 5997121, 5733618, 5777494, 4022794, 5432060, 7343002, 3955813]",314938,"[314948, 314964, 314956, 3488113, 3488120, 314980, 314892, 5432502, 314972]"
1,316143,5432060,"[316169, 316177, 3067750, 5997121, 4022794, 477729]",316141,"[316173, 316181, 316157, 316149, 316165, 16261476]"
2,485896,471720,"[485900, 485908, 485917, 485925, 485935, 485979, 485989, 4591945, 5997121, 4536017, 17290546, 17290551]",485881,"[485904, 485912, 485921, 485929, 485939, 485983, 485993, 485953, 485967, 7122135, 21157427, 21157428]"
3,1269313,10179501,"[1085193, 542433, 5997121, 4975387, 542433, 5772346, 2511238]",3223701,"[1103691, 1269327, 1269319, 1269335, 3273074, 3273067, 2500372]"
4,1706379,6439661,"[1706395, 1706409, 5997121, 3180525, 4833168, 5132886, 5174229, 10247731]",6745177,"[1706399, 1706413, 1706406, 1706378, 4836445, 5174217, 5174233, 1706385]"
5,2509980,5997121,"[5811234, 4840763, 2509996, 6021047]",2509986,"[2509976, 2509993, 2510000, 6021051]"
6,2513029,5416085,"[2511238, 5997121, 5777494, 5548412, 7343002]",2513035,"[2513008, 2513065, 2513076, 5738162, 2513046]"
7,2955896,8005291,"[2955898, 2956039, 5464719, 5997121, 5462159, 6755064]",5464009,"[2955902, 2955912, 5465117, 6018774, 2955878, 4110733]"
8,3040083,10179501,"[6064927, 5548412, 5733618, 5997121, 3040481, 6447688]",3040082,"[3040096, 3040103, 3040110, 3040089, 4321646, 6233309]"
9,3040248,10179501,"[4022794, 5997132, 5997121, 5548412]",3040247,"[3040275, 3040254, 3040261, 3040268]"
10,3040388,10179501,"[7343002, 5221836, 3065790, 5997121, 6030915, 3065790, 5548412, 3426634]",3040384,"[3040394, 3040408, 3040400, 3040415, 3040422, 3040429, 5738167, 6066681]"
11,3136524,5001606,"[4972344, 3136541, 3136555, 3136576, 4555763, 16014834, 5108525, 5997121]",3136530,"[3136573, 3136545, 3136559, 3136580, 3136587, 3136552, 3136538, 6016022]"
12,3222541,10179501,"[3067750, 8005291, 5997121]",3222538,"[3222581, 3222621, 3222572]"
13,3222708,10179501,"[6755064, 5997121, 17193321, 6037242, 5177915, 6060572, 4591945, 5343532]",3222676,"[3222715, 3222822, 3222771, 3222743, 3222753, 3222805, 3222735, 5768991]"
14,3223595,10179501,"[542433, 5997121, 6060636, 3713512, 5772346]",3223583,"[3223629, 3223613, 3223622, 3223602, 5772436]"
15,3223810,3067750,"[542433, 5997121, 5772346, 4022794, 10179501]",3223816,"[3223898, 3223888, 3223832, 3223866, 3223769]"
16,3224030,10179501,"[5997121, 6080191, 6118625, 4975387, 4536017]",3223988,"[3224043, 3224061, 3224077, 3224036, 3224129]"
17,3224522,10179501,"[5997121, 6041883, 6179861, 4258885]",3224487,"[3224554, 3224538, 3224530, 3224576]"
18,3224947,10179501,"[3043553, 5548412, 5997121, 3427449, 2619565, 6454916]",3224925,"[3045458, 3224961, 3224954, 3224970, 6233243, 6233236]"
19,3236392,4163234,"[3040481, 3236408, 3236428, 3236447, 4081479, 5980623, 5997121, 5464719, 4081479, 5432060, 4555763, 5548412, 6020369, 6450381, 6755064]",3236398,"[3040817, 3236412, 3236432, 3236451, 3236479, 3236422, 3236468, 4168477, 4083419, 315354, 5464587, 5473426, 6020373, 6106903, 3236405]"
20,3274586,3067750,"[5997121, 4380751, 7343002]",3274572,"[3274606, 4388071, 3274592]"
21,3274642,3067750,"[5548412, 5997121, 5777494]",2599028,"[3274667, 3274657, 3274649]"
22,3275096,3067750,"[5997121, 5177915]",3275082,"[3275109, 3275102]"
23,3776743,5997121,"[3720037, 3776753, 3776768, 3776782, 3720037, 4975387]",3776749,"[3776392, 3776757, 3776772, 3776786, 3776779, 3776764]"
24,3776798,5997121,"[3720037, 3776808, 3776823, 5177915, 18427863]",3776804,"[3776795, 3776812, 3776827, 3776834, 3776819]"
25,3776927,7934152,"[3720037, 3776936, 3776943, 5997121]",3776933,"[3776865, 3776940, 3776947, 5997386]"
26,3777320,5997121,"[3720037, 3777329, 3777339, 18427863]",3777326,"[3776854, 3777333, 3777343, 5609826]"
27,3900907,3900909,"[1674749, 3900916, 6022936, 5997132, 5997121, 6022955, 6022963, 5064747]",3900913,"[2942962, 3900920, 6022940, 6022889, 5998085, 6022959, 6022967, 5069947]"
28,3963068,5997121,"[3957604, 3963084, 3963092]",3963080,"[3963051, 3963088, 3963096]"
29,4023007,4022794,"[5980623, 5997121, 2955705]",4022999,"[4023023, 4023016, 4023030]"
30,4023043,4163234,"[4022794, 4023054, 4023084, 4394777, 5980623, 5997121, 5464719, 4321712]",4023049,"[4023041, 4023058, 4023088, 4023065, 4023099, 4023081, 4023072, 4375713]"
31,4033415,4033417,"[4022794, 4033431, 4033438, 4033452, 5997121, 16272893, 4840763, 6118935]",4033421,"[4033408, 4033435, 4033442, 4033456, 4033428, 4033449, 6118896, 6118939]"
32,4107982,4163234,"[5343532, 4107998, 5343532, 17435666, 5997121, 6755064]",4107988,"[5344963, 4108002, 4108011, 4107995, 5998627, 4107981]"
33,4110698,4380751,"[5464719, 4302562, 4829813, 5997121, 5733618, 6755064]",4110704,"[4110711, 4110720, 4388441, 4388448, 5988855, 4110697]"
34,4168520,4163234,"[4168522, 6755064, 4321712, 4394777, 5997121, 5343532]",4168519,"[4168526, 4168547, 4168554, 4168533, 4168540, 5349138]"
35,4315559,5997121,"[4302562, 4315568, 4315583, 4840763, 5980603, 4839570, 6207232]",4315565,"[4315558, 4315572, 4315587, 4315580, 5983294, 6600039, 4315594]"
36,4569889,5997121,"[10247731, 4555763, 4569898, 4569906, 5350411, 6743599, 9791965]",4569895,"[4569931, 4559821, 4569903, 4569910, 3783076, 4569919, 6016523]"
37,4592594,4468632,"[4591945, 4592603, 4592631, 5539621, 5997121, 5462159, 6041883, 4975387]",4592600,"[4592589, 4592607, 4592635, 4592628, 4592614, 6043766, 6043707, 6043758]"
38,4593460,8005291,"[4591945, 5997121, 5177915]",4593466,"[4593392, 4593473, 4593489]"
39,4972327,17429419,"[4972330, 4972337, 4972344, 4972351, 4972365, 4972379, 4060628, 5997121]",4972275,"[4972334, 4972341, 4972348, 4972355, 4972369, 4972383, 4972376, 4972362]"
40,5172439,5001606,"[5132886, 5172442, 5172463, 5997121, 5221836, 11057449]",4301811,"[5172436, 5172446, 5172467, 5172460, 5203674, 5172453]"
41,5609790,5997121,"[5609799, 20468062, 18427863]",5609796,"[5609803, 5609810, 5609789]"
42,5735564,,"[5733618, 5735567, 5735574, 5735592, 5735602, 5735620, 5997121, 6412681, 6410119, 5468208, 7343002]",,"[5735525, 5735571, 5735578, 5735596, 5735606, 5735624, 5735586, 5735614, 6410648, 6414221, 10456569]"
43,5996742,5997121,"[9791965, 5980623, 5996751, 5996758, 5996765, 5996780, 5996796, 18993738]",5996748,"[5996792, 5996738, 5996755, 5996762, 5996769, 5996784, 5996800, 6247719]"
44,5997026,5997121,"[5690362, 5980623, 5997057, 9791965]",5997033,"[5997042, 5997013, 5997061, 5997050]"
45,5997724,5997121,"[5997726, 5997734, 5997741, 5997748, 18427863]",5997716,"[5997730, 5997738, 5997745, 5997752, 5616377]"
46,5998030,5997121,"[5998032, 474609, 5997132, 6743599, 11207264]",5998027,"[5998036, 5998043, 5998050, 5998071, 5998064]"
47,5998097,5997121,"[5998099, 5998106, 5997132, 12824059]",5998084,"[5998103, 5998110, 5998124, 5998117]"
48,5998145,5997121,"[5998147, 5998161, 6299908, 5997132]",5998141,"[5998151, 5998165, 5998172, 5998158]"
49,5998990,5997121,"[5998992, 5999008, 5999015, 10804041]",5998960,"[5998996, 5999012, 5999019, 5999003]"
50,6001794,5064747,"[5350411, 6001797, 5997121]",6001773,"[3770481, 6001801, 5997453]"
51,6015832,5997121,"[6015834, 6015841]",5998302,"[6015838, 6015845]"
52,6015897,5997121,"[6015919, 6015927, 6743599, 5108525]",5998088,"[6015923, 6015931, 6015911, 6015904]"
53,6016069,5997121,"[14540896, 6016078, 4972344]",6016068,"[6016075, 6016082, 6016089]"
54,6016168,5997121,"[11057449, 6016170, 6016177, 6016191]",6016167,"[5177587, 6016174, 6016181, 6016195]"
55,6016444,6016446,"[5997121, 6016453, 6016467, 3713512, 13250124]",6016450,"[5998644, 6016457, 6016471, 6016478, 6016464]"
56,6016482,5997121,"[4975387, 6016491, 6016512, 2956377, 6207232, 20464297]",5997759,"[6016502, 6016495, 6016516, 6016488, 6016509, 17987207]"
57,6016542,5997121,"[6016544, 6016551, 6016558, 6016565]",6016541,"[6016548, 6016555, 6016562, 6016569]"
58,6016631,20372111,"[5997121, 6016640, 6016647, 6016654, 19899315, 20465508, 19809729]",6016637,"[6016616, 6016644, 6016651, 6016658, 6016665, 61704493, 6016672]"
59,6016743,6016745,"[5997121, 6016752, 6016759]",6016749,"[6016742, 6016756, 6016763]"
60,6016784,6016786,"[5997121, 6016793, 6016800]",6016790,"[6016782, 6016797, 6016804]"
61,6016819,6016821,"[5997121, 6016835, 6016842, 6016849, 16418094, 7880001]",6016825,"[6016811, 6016839, 6016846, 6016853, 6016832, 19153761]"
62,6017003,6439661,"[5997121, 6017012, 3180525]",6017009,"[6017002, 6017016, 6017023]"
63,6017037,6439661,"[5997121, 6017046, 6017053]",6017043,"[6017036, 6017050, 6017057]"
64,6017062,6017064,"[5997121, 6017071, 5231557]",6017068,"[6017061, 6017075, 5177842]"
65,6017156,14972063,"[16042066, 16009807, 5997121, 6017182, 15880002, 8548270]",6017163,"[6017179, 6017201, 6017155, 6017186, 6017194, 6017170]"
66,6017219,14972063,"[16042066, 5997121, 8548270, 15880002]",6017225,"[6017246, 6017216, 6017232, 6017239]"
67,6017389,15029753,"[5997121, 6017405, 6017412, 14524842]",6017395,"[6017386, 6017409, 6017416, 6017402]"
68,6017445,15276566,"[5997121, 6017454]",6017451,"[6017444, 6017458]"
69,6017486,7931108,"[5997121, 6017495, 6017502, 6017509, 6017516, 6017523]",6017492,"[6017485, 6017499, 6017506, 6017513, 6017520, 6017527]"
70,6017567,6017569,"[5997121, 5201093]",6017573,"[6017562, 5228735]"
71,6017592,15276566,"[5997121, 6017601, 6017608]",6017598,"[6017588, 6017605, 6017612]"
72,6017628,15029753,"[5997121, 6017637, 6017644, 6017651, 6017658]",6017634,"[6017626, 6017641, 6017648, 6017655, 6017662]"
73,6017680,14972063,"[16042066, 5997121, 6017696]",6017686,"[6017693, 6017678, 6017700]"
74,6017712,14972063,"[16042066, 5997121, 6017721]",6017718,"[6017732, 6017708, 6017725]"
75,6017802,14972063,"[5997121, 6017812, 6017820, 6017827]",6017808,"[6017800, 6017816, 6017824, 6017831]"
76,6017849,6017851,"[5997121, 6017858]",6017855,"[6017847, 6017862]"
77,6017881,3693553,"[14544854, 5997121, 6017891, 6017899, 6017908, 16232415, 7880001, 10929871]",6017887,"[11639654, 6017877, 6017895, 6017903, 6017912, 6017920, 6017929, 18448907]"
78,6018039,6018041,"[5997121, 6018048, 6018055]",6018045,"[6018038, 6018052, 6018059]"
79,6018079,14972063,"[8159979, 5997121, 6018095, 6018102, 6018110, 16042066]",6018085,"[62245229, 6018076, 6018099, 6018107, 6018114, 6018092]"
80,6018161,8152399,"[5997121, 6018171, 6018178, 16232415]",6018168,"[6018160, 6018175, 6018182, 6018190]"
81,6018264,6018266,"[5997121, 3736462, 6018274, 6018281]",6018270,"[6018259, 3745531, 6018278, 6018285]"
82,6018293,8159979,"[5997121, 6018302, 6018309, 6018316, 6018323]",6018299,"[6018290, 6018306, 6018313, 6018320, 6018327]"
83,6018362,3693553,"[5997121, 6018373, 6018380, 16971943]",6018368,"[6018358, 6018377, 6018384, 6018392]"
84,6018402,6018404,"[5997121, 6018411, 6018419, 6018427]",6018408,"[6018401, 6018415, 6018424, 6018431]"
85,6018436,3693553,"[5997121, 6018459, 6018466, 6018480, 6018487, 6018503, 6018524, 6018531, 6018539, 16971943, 7880001, 14267519, 7983032]",6018442,"[6018399, 6018463, 6018470, 6018484, 6018491, 6018507, 6018528, 6018535, 6018543, 6018456, 6018449, 6018477, 6018498]"
86,6018637,5997121,"[6018639, 8614658]",6018634,"[6018643, 6018650]"
