,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,1100198,12468812,"[4042315, 14866842, 10021175, 1100200]",1100196,"[1100212, 13920036, 1100220, 1100204]"
1,3529023,16233306,"[6578062, 14866842, 14866842, 17435009, 6578062, 14866842, 15198845, 15198851, 6578062, 15198872, 15198878, 15198884, 7992966]",14464954,"[15198899, 15198893, 15198867, 3504367, 3519147, 3529022, 15198848, 15198854, 3519150, 15198875, 15198881, 15198887, 15198861]"
2,3529639,12960079,"[6578062, 18316913, 15233041, 18304723, 3529648, 14866842, 6888315, 16009772, 16775526]",14400168,"[19546145, 3529645, 13528087, 22810590, 3529652, 3529638, 18876567, 13528081, 19546146]"
3,3530125,16499958,"[20219808, 18418512, 14866842]",2078786,"[25387244, 17941265, 3530115]"
4,3530338,12468812,"[6467481, 15284356, 14866842]",1097877,"[3530346, 13920935, 3530331]"
5,3978426,4991402,"[14866842, 19255073, 14203725, 14047554, 3978470, 10649843, 14199565]",3978433,"[17891566, 3978457, 3978464, 3978448, 3978474, 3978236, 16441565]"
6,4715736,14866842,"[19983832, 19983832, 19284042, 19111930, 11323467, 14087107, 14194234]",4715742,"[4715763, 4715735, 24210884, 4715749, 4715756, 19598507, 19614388]"
7,4717501,4038808,"[20141907, 19958997, 16232840, 10185585, 8237648, 8237648, 8237648, 8237648, 6463937, 10185585, 8237648, 14866842, 4042315, 10152437, 6463937]",6528756,"[19650194, 19229309, 21907489, 4717522, 19650195, 4717515, 14828256, 4717536, 14828250, 14828242, 4717529, 19648376, 4717499, 4717508, 19229310]"
8,5329108,4731383,"[19321345, 19321345, 6957254, 5309932, 4274364, 10152437, 5358138, 10152437, 10090379, 14866842]",5329114,"[5441684, 5329128, 5329121, 19897705, 19897704, 19897707, 5329107, 19897706, 5441698, 17819126]"
9,5439781,4731383,"[19325639, 7992966, 4289773, 4289773, 10185585, 14866842, 6957254, 7855607, 4042315, 5358138, 5358138, 7855607, 14866842, 5309932, 5309932, 10152437, 14866842, 4042315]",5439773,"[5439814, 6495835, 5439799, 5440004, 5439829, 5439789, 5439806, 5440021, 12795834, 6495842, 5440011, 7682365, 5439822, 15808879, 6495826, 19897716, 17819096, 19897730]"
