,treenode_id,parent_id,creator_id,x,y,z,radius,confidence,type
0,61571810,61571807,2,75178,83263,117350,-1,5,end
1,61571809,61571805,2,75514,82861,117500,-1,5,end
2,61571808,61571805,2,75446,82925,117450,-1,5,end
3,61571807,61571806,2,75032,83022,117400,-1,5,slab
4,61571806,61571804,2,75068,82918,117450,-1,5,slab
5,61571805,61571804,2,75442,82904,117500,-1,5,branch
6,61571804,61571803,2,75138,82863,117500,-1,5,branch
7,61571803,61571802,2,74718,82682,117500,-1,5,slab
8,61571802,61571801,2,74515,82671,117450,-1,5,slab
9,61571801,61571800,2,74215,82526,117450,-1,5,slab
10,61571800,12763448,2,74099,82610,117400,-1,5,slab
11,61571794,61571793,2,74450,82348,115800,-1,5,end
12,61571793,61571792,2,74241,82405,115850,-1,5,slab
13,61571792,11939977,2,73884,82420,115850,-1,5,slab
14,61571787,61571786,2,73633,82287,116400,-1,5,end
15,61571786,11939963,2,73664,82173,116350,-1,5,slab
16,61571779,61571778,2,71080,82080,117150,-1,5,end
17,61571778,61571777,2,71078,82099,117100,-1,5,slab
18,61571777,61571776,2,71093,82126,117050,-1,5,slab
19,61571776,61571772,2,71091,82129,117000,-1,5,slab
20,61571772,61571771,2,71040,82204,116950,-1,5,slab
21,61571771,11939843,2,71013,82213,116900,-1,5,slab
22,61571770,61571769,2,73132,80854,115050,-1,5,end
23,61571769,61571768,2,73118,80867,115100,-1,5,slab
24,61571768,61571767,2,73088,80921,115150,-1,5,slab
25,61571767,61571766,2,73080,80978,115200,-1,5,slab
26,61571766,61571765,2,73099,81046,115250,-1,5,slab
27,61571765,61571764,2,73097,81071,115300,-1,5,slab
28,61571764,61571763,2,73071,81078,115350,-1,5,slab
29,61571763,61571762,2,73124,81036,115400,-1,5,slab
30,61571762,61571761,2,73118,81027,115450,-1,5,slab
31,61571761,61571760,2,73143,81090,115500,-1,5,slab
32,61571760,61571759,2,73149,81088,115550,-1,5,slab
33,61571759,61571758,2,73149,81088,115600,-1,5,slab
34,61571758,61571757,2,73116,81139,115650,-1,5,slab
35,61571757,61571756,2,73097,81160,115700,-1,5,slab
36,61571756,61571755,2,73170,81173,115750,-1,5,slab
37,61571755,61571754,2,73200,81173,115800,-1,5,slab
38,61571754,61571753,2,73246,81204,115850,-1,5,slab
