,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,594425,5206247,"[3590258, 7867016, 594436, 594448, 4536017, 5219775]",594422,"[5219786, 594431, 594440, 594452, 594378, 5219779]"
1,982780,4990880,"[18459261, 17115025, 17115030, 17115035, 7867016]",982778,"[12709684, 20825084, 20825085, 20825086, 15248760]"
2,3972373,4538738,"[14048287, 3972375, 10649843, 7867016, 8344225, 14085813]",11943532,"[24060707, 3972379, 3972370, 11943511, 16040435, 13326043]"
3,4377191,11353332,"[20515884, 7867016, 1767828, 4377201, 4377226, 4377256]",4377198,"[4377213, 4377220, 4377177, 4377205, 4377230, 4377260]"
4,4550199,16314348,"[4536017, 4550208, 16476203, 7867016]",4550205,"[594384, 4550212, 4550219, 4550226]"
5,4739780,7867016,"[10649843, 4488976, 14085813]",4739787,"[4739777, 4762470, 14086246]"
6,4739865,7867016,"[20145748, 4990880, 14048287, 10649843]",4739871,"[25388858, 18934894, 4739878, 4739863]"
7,4740946,7867016,"[14045854, 4488976, 8026224, 14047760, 13229306, 14047945]",4740952,"[11943365, 4740944, 11943385, 11943378, 13229309, 13229315]"
8,5219752,6724973,"[594448, 7867016, 18318572, 5219768, 5206247, 16436295]",5219758,"[5219765, 22837824, 22837864, 5219772, 2195374, 18438226]"
9,5391969,11954665,"[17435371, 7867016]",5391975,"[5391968, 13228440]"
10,5393863,8374407,"[12809923, 17435371, 17435371, 5393873, 5393908, 4538681, 8480301, 13295079, 4538681, 7867016]",5393869,"[8098117, 5393891, 5392035, 5393877, 5393913, 5393884, 5393905, 5393898, 13228230, 13228258]"
11,6190629,3975437,"[7867016, 5955281, 13946898, 6190639, 6190646, 6190653, 6190663, 6190677]",6190626,"[18099985, 6190635, 6190674, 6190643, 6190650, 6190660, 6190667, 6190681]"
12,6321098,3722787,"[6321103, 6321110, 6321117, 6321132, 7867016]",6321070,"[6321107, 6321114, 6321121, 6321136, 6321143]"
13,6864415,7867016,"[16181494, 6864417, 7683669]",6864414,"[24038153, 6864421, 6864428]"
14,6864439,7867016,"[7683669, 5297998]",6864438,"[6864445, 8775732]"
15,6864474,7867016,"[10013402, 15571023, 6864483]",6864473,"[23902515, 6864480, 6864487]"
16,6865853,4538738,"[4488976, 7867016, 4543184, 14048287, 6865862, 4990880, 14047760]",6865852,"[19838023, 24077151, 24077147, 6865873, 6865866, 6865859, 19838015]"
17,6993050,11353332,"[7867016, 4901446, 6993059, 6993073]",6993056,"[6993070, 6993048, 6993063, 6993077]"
18,6994394,8602632,"[20267676, 7867016, 4901446, 6994410, 6994418, 6994425]",6994400,"[6994407, 25388734, 6994339, 6994415, 6994422, 6994429]"
19,7238460,8342582,"[7867016, 12826486, 7238469, 7238476, 7238483]",7238466,"[15074686, 7238459, 7238473, 7238480, 7238487]"
20,7640446,3304748,"[7640452, 7640459, 7640465, 7640473, 7867016]",7640441,"[7640456, 7640463, 7640469, 7640477, 13229374]"
21,7925155,10641309,"[7867016, 17077342, 7925164, 7925170, 7925178]",7925161,"[25388745, 7925153, 7925168, 7925174, 7925182]"
22,8264381,14829351,"[14829351, 8264390, 8264396, 5355175, 14046245, 7867016, 5355175]",8264380,"[8264411, 8264394, 8264400, 8264387, 17448159, 11943888, 10470263]"
23,8343156,4543066,"[16119910, 7867016, 14047760, 11958584]",4543070,"[8343162, 8343176, 8343168, 11960747]"
24,8343233,4543066,"[7867016, 8343242, 8343248, 14047760, 16119910, 17573508, 17573513]",8343232,"[13228405, 8343246, 8343252, 8343239, 21451081, 21725964, 21725965]"
25,8343310,4543066,"[4488976, 7867016]",8343308,"[8343316, 8343323]"
26,8343330,4543066,"[20515919, 8343332, 8343346, 7867016, 16850431]",8343329,"[19809371, 8343336, 8343350, 8343342, 19809372]"
27,8343440,4543066,"[8343442, 8343456, 7867016, 5357200]",8343439,"[8343446, 8343460, 8343453, 18414155]"
28,8367790,8477592,"[7867016, 20145635, 20145630, 8367799, 4488976]",8367789,"[25388776, 25388778, 25388777, 8367803, 19808415]"
29,8373610,8477592,"[8373612, 7867016]",8373609,"[8373616, 8373623]"
30,8375029,8477592,"[7867016, 8375031]",8367810,"[8375042, 8375035]"
31,8375285,4538738,"[4541984, 4538681, 8375287, 8375294, 7867016, 14047760, 14047760, 14085813, 4488976]",8375283,"[8375325, 8375333, 8375291, 8375298, 8375311, 8375319, 19838376, 19742567, 19793721]"
32,8632178,7876385,"[16165165, 7867016, 8632181, 8632188]",8632174,"[17785963, 13228450, 8632185, 8632192]"
33,8632225,7876385,"[20452645, 17077347, 8632241, 7867016, 16165092]",8632221,"[19340159, 8632231, 8632245, 8632238, 17785920]"
34,8632328,7876385,"[7867016, 7924478, 17077347, 12909252, 12909252, 17414837, 8632330, 7867016, 16165045]",8632327,"[8632348, 61357789, 17785893, 17785872, 8632364, 17785805, 8632334, 8632355, 17785867]"
35,8632390,7876385,"[16119910, 12909252, 8632399, 7867016, 7924478, 13295079]",8632389,"[17785656, 17785657, 8632403, 8632413, 8632396, 17785655]"
36,9329130,191592,"[7867016, 18468751, 9329141, 16298121, 9329158, 9329165, 13874039, 9329184, 16877226]",9329137,"[9329195, 9329103, 9329146, 9329154, 9329162, 9329169, 9329177, 9329188, 19923677]"
37,10121727,10084198,"[7867016, 10121736, 10121742, 10017183]",10121751,"[10121733, 10121739, 10121745, 10120135]"
38,10121912,10084198,"[7867016, 7867016, 10121920, 10121926, 10017183, 15871579]",10121937,"[10121917, 17094978, 10121923, 10121929, 10120122, 17092795]"
39,10475899,191592,"[10475901, 16958342, 15504376, 16877254, 16877259, 13874039, 13957881, 16877266, 13957887, 12668785, 12668779, 7867016]",10475916,"[10475904, 10475910, 10475896, 19923684, 19923685, 13957874, 13957884, 19923686, 13957890, 12668788, 12668782, 12668776]"
40,10525378,10376512,"[4543281, 14467714, 14467720, 13873694, 10525380, 10525386, 10525393, 16753598, 7867016, 16249593]",10451908,"[25288569, 14467717, 14467723, 14467729, 10525383, 10525389, 10525396, 19492077, 13229437, 17993810]"
41,10582450,7867016,"[8344225, 10649843]",10582462,"[10582455, 3972369]"
42,10590057,7923405,"[4220548, 10590059, 7867016]",15219568,"[10590042, 10590062, 15219575]"
43,10641326,7867016,"[4488976, 10641328]",10641343,"[10641325, 10641331]"
44,10642292,7867016,"[4488976, 14047760, 11954665, 4541984]",10642303,"[4740796, 10642297, 12660505, 10589166]"
45,10653651,18459261,"[7867016, 4220548]",10653656,"[18099960, 10653645]"
46,10653659,7867016,"[20146675, 20146670, 4220548]",10653664,"[25390072, 25390071, 10653639]"
47,11871993,16765405,"[7867016, 4538738, 11955923, 11955941, 8103070]",11871998,"[11955932, 8375347, 11955926, 11955944, 13251851]"
48,11935784,13492198,"[18459519, 7867016]",11935789,"[11935783, 11935795]"
49,11938617,4538738,"[4535767, 4535767, 7867016, 14047760, 14047554]",11938614,"[11938628, 11986721, 11938622, 19837084, 19751738]"
50,11940412,4538738,"[7867016, 10013402, 11940420, 14047554, 16181494, 14047945]",11940388,"[24046182, 24046170, 11940423, 11940429, 11940435, 18397027]"
51,11940525,4538738,"[14047554, 11940533, 11940545, 8344225, 7867016, 7867016, 14085813]",6865843,"[24077389, 11940536, 11940548, 11940530, 11943672, 11940542, 18933194]"
