,treenode_id,parent_id,creator_id,x,y,z,radius,confidence,type
0,17441803,23868911,12,35087,72551,122450,-1,5,end
1,25395294,6464627,11,45696,65676,119500,-1,5,slab
2,25395293,25395294,11,45595,65312,119500,-1,5,slab
3,6933295,25395293,27,45573,65177,119450,-1,5,end
4,25395048,19141094,11,37397,66442,120250,-1,5,slab
5,25395047,25395048,11,37445,66360,120250,-1,5,slab
6,25395046,25395047,11,37454,66328,120300,-1,5,slab
7,25395045,25395046,11,37492,66276,120350,-1,5,slab
8,25395044,25395045,11,37536,66242,120400,-1,5,slab
9,25395043,25395044,11,37610,66208,120450,-1,5,slab
10,25395042,25395043,11,37646,66103,120500,-1,5,slab
11,25395041,25395042,11,37678,66060,120550,-1,5,slab
12,25395040,25395041,11,37705,66045,120600,-1,5,slab
13,25395039,25395040,11,37686,66007,120650,-1,5,slab
14,6825052,25395039,27,37471,66044,120700,-1,5,end
15,25394989,25392334,11,34471,71179,121750,-1,5,slab
16,25394981,25394980,11,34579,70795,121750,-1,5,slab
17,25394982,25394981,11,34619,70599,121700,-1,5,slab
18,25394983,25394982,11,34718,70376,121650,-1,5,slab
19,25394984,25394983,11,34743,70262,121600,-1,5,slab
20,25394985,25394984,11,34885,69711,121550,-1,5,slab
21,25394986,25394985,11,34887,69636,121500,-1,5,slab
22,25394987,25394986,11,34910,69625,121450,-1,5,slab
23,25394988,25394987,11,34870,69562,121400,-1,5,end
24,25394980,25394989,11,34437,71085,121700,-1,5,branch
25,25394979,25394980,11,34397,71057,121650,-1,5,slab
26,25394978,25394979,11,34406,71176,121600,-1,5,slab
27,6462370,25394978,27,34439,71212,121550,-1,5,end
28,25392833,19141376,11,46879,65679,119700,-1,5,slab
29,25392822,9544078,11,46615,65890,119350,-1,5,slab
30,25392823,25392822,11,46577,65928,119300,-1,5,slab
31,25392824,25392823,11,46495,66015,119250,-1,5,slab
32,25392825,25392824,11,46400,66201,119300,-1,5,slab
33,25392826,25392825,11,46406,66200,119350,-1,5,slab
34,25392827,25392826,11,46347,66249,119400,-1,5,slab
35,25392828,25392827,11,46425,66277,119450,-1,5,slab
36,25392829,25392828,11,46408,66257,119500,-1,5,slab
37,25392830,25392829,11,46436,66369,119550,-1,5,slab
38,25392831,25392830,11,46351,66429,119600,-1,4,slab
39,25392832,25392831,11,46191,66247,119650,-1,5,end
40,25392821,25392833,11,46770,65688,119650,-1,3,slab
41,25392820,25392821,11,46864,66030,119600,-1,5,slab
42,25392819,25392820,11,46846,66076,119550,-1,5,slab
43,25392818,25392819,11,46672,65992,119500,-1,5,slab
44,25392817,25392818,11,46746,66065,119450,-1,5,slab
45,9544078,25392817,27,46675,65952,119400,-1,5,slab
46,25392797,6464617,11,45928,66340,119600,-1,5,branch
47,25392788,25392787,11,46367,65916,119200,-1,5,slab
48,25392789,25392788,11,46387,65892,119150,-1,5,slab
49,25392790,25392789,11,46437,65878,119100,-1,5,end
50,25392798,25392797,11,45884,66040,119650,-1,5,end
51,25392796,25392797,11,45893,66321,119550,-1,5,slab
52,25392795,25392796,11,45937,66317,119500,-1,5,slab
53,25392794,25392795,11,46085,66268,119450,-1,5,slab
54,25392793,25392794,11,46106,66266,119400,-1,5,slab
55,25392792,25392793,11,46235,66205,119350,-1,5,slab
56,25392791,25392792,11,46296,66133,119300,-1,5,slab
57,25392787,25392791,11,46330,65914,119250,-1,5,branch
58,25392786,25392787,11,46330,65873,119300,-1,5,slab
59,25392785,25392786,11,46370,65802,119350,-1,5,slab
60,25392784,25392785,11,46334,65846,119400,-1,5,slab
61,25392783,25392784,11,46369,65862,119450,-1,5,slab
62,25392782,25392783,11,46242,65767,119500,-1,5,slab
63,25392781,25392782,11,46119,65682,119600,-1,5,slab
64,25392780,25392781,11,46003,65417,119650,-1,5,slab
65,6888261,25392780,27,46082,65531,119700,-1,5,end
66,25392360,23868939,11,34629,72109,122000,-1,5,slab
67,25392328,6462377,11,34560,71269,121600,-1,5,slab
68,25392330,25392328,11,34563,71231,121650,-1,5,slab
69,25392332,25392330,11,34593,71124,121700,-1,5,slab
70,25392334,25392332,11,34587,71076,121750,-1,5,branch
71,25392337,25392334,11,34788,70891,121800,-1,5,slab
72,25392341,25392337,11,34894,70678,121750,-1,5,slab
73,13963343,25392341,27,34939,70522,121700,-1,5,end
74,6573170,25392359,27,34675,72010,121950,-1,5,end
75,25392359,25392360,11,34656,72068,121950,-1,5,branch
76,25392358,25392359,11,34661,72084,121900,-1,5,slab
77,25392357,25392358,11,34681,72111,121850,-1,5,slab
78,25392355,25392357,11,34692,72069,121800,-1,5,slab
79,25392353,25392355,11,34679,72104,121750,-1,5,slab
80,25392352,25392353,11,34658,72109,121700,-1,5,slab
81,25392347,25392352,11,34658,72049,121650,-1,5,slab
82,25392342,25392347,11,34696,71924,121600,-1,5,slab
83,25392326,25392342,11,34684,71867,121550,-1,5,slab
84,25392325,25392326,11,34666,71559,121550,-1,5,slab
85,6462377,25392325,27,34625,71360,121550,-1,5,slab
86,23915437,23915438,11,35067,77956,118450,-1,2,slab
87,23915438,6441426,11,35071,77989,118400,-1,5,slab
88,23808639,19643767,11,35163,78014,118350,-1,5,slab
89,23808640,23808639,11,35169,78041,118300,-1,5,slab
90,23808641,23808640,11,35234,78125,118250,-1,5,slab
91,23808642,23808641,11,35273,78183,118200,-1,5,slab
92,23808643,23808642,11,35272,78189,118150,-1,5,slab
93,23808644,23808643,11,35291,78206,118100,-1,5,end
94,23808647,23808646,11,34905,77507,118650,-1,5,slab
95,23808648,23808647,11,34886,77425,118700,-1,5,slab
96,23808649,23808648,11,34907,77406,118750,-1,5,slab
97,23808650,23808649,11,34905,77357,118800,-1,5,slab
98,23808651,23808650,11,34935,77309,118850,-1,5,slab
99,23808652,23808651,11,34964,77266,118900,-1,5,slab
100,23808653,23808652,11,35007,77163,118950,-1,5,slab
101,23808654,23808653,11,35059,77117,119000,-1,5,slab
102,23808655,23808654,11,35131,77063,119050,-1,5,slab
103,23808656,23808655,11,34968,76839,119050,-1,5,slab
104,23808657,23808656,11,34945,76737,119100,-1,5,slab
105,23808658,23808657,11,34966,76543,119150,-1,5,end
106,23808661,23915437,11,35044,77915,118500,-1,5,slab
107,23808660,23808661,11,35038,77888,118550,-1,5,slab
108,23808659,23808660,11,35004,77821,118600,-1,5,slab
109,23808646,23808659,11,34907,77589,118600,-1,5,branch
110,23808645,23808646,11,34949,77632,118550,-1,5,slab
111,23808638,23808645,11,34994,77606,118500,-1,3,slab
112,23808637,23808638,11,35021,77619,118450,-1,5,slab
113,19643767,23808637,12,35082,77744,118400,-1,5,slab
114,23886005,6439440,11,36345,75361,120300,-1,5,slab
115,23886004,23886005,11,36322,75350,120250,-1,5,slab
116,23886003,23886004,11,36311,75314,120200,-1,5,slab
117,23886002,23886003,11,36318,75339,120150,-1,5,slab
118,19646209,23886002,12,36298,75357,120100,-1,5,end
119,23869297,6462464,11,35480,78702,117650,-1,5,slab
120,23869293,19643742,11,35527,78685,117750,-1,5,slab
121,23869294,23869293,11,35465,78694,117800,-1,5,end
122,19643742,23869297,12,35543,78673,117700,-1,5,slab
123,23868939,19141378,11,34558,72025,122000,-1,3,branch
124,23868896,23868895,11,35012,73093,122600,-1,5,slab
125,23868897,23868896,11,35001,73084,122650,-1,5,slab
126,23868898,23868897,11,35012,73091,122700,-1,5,slab
127,23868899,23868898,11,35029,73128,122750,-1,5,branch
128,23868900,23868899,11,34944,73067,122750,-1,5,slab
129,23868901,23868899,11,34952,73238,122750,-1,5,slab
130,23868902,23868901,11,34908,73375,122750,-1,5,slab
131,23868903,23868900,11,34893,73038,122800,-1,5,slab
132,23868904,23868903,11,34838,73015,122850,-1,5,slab
133,23868905,23868904,11,34834,73012,122900,-1,5,slab
134,23868906,23868905,11,34803,73074,122950,-1,5,slab
135,23868907,23868906,11,34872,73118,123000,-1,5,end
136,23868908,23868902,11,34887,73399,122800,-1,5,end
137,23868929,23868927,11,34712,72302,121850,-1,5,slab
138,6818270,23868929,27,34644,72306,121800,-1,5,end
139,23868938,23868939,11,34746,72165,122000,-1,5,slab
140,23868937,23868938,11,34779,72161,121950,-1,5,slab
141,23868936,23868937,11,34801,72188,121900,-1,5,slab
142,23868927,23868936,11,34758,72334,121900,-1,5,branch
143,23868926,23868927,11,34811,72346,121950,-1,5,slab
144,23868922,23868926,11,34836,72399,122000,-1,5,slab
145,23868921,23868922,11,34807,72446,122050,-1,5,slab
146,23868920,23868921,11,34811,72503,122100,-1,5,slab
147,23868919,23868920,11,34858,72536,122150,-1,5,slab
148,23868918,23868919,11,34910,72590,122200,-1,5,slab
149,23868917,23868918,11,34936,72603,122250,-1,5,slab
150,23868916,23868917,11,34950,72641,122300,-1,5,slab
151,23868915,23868916,11,34969,72647,122350,-1,5,slab
152,23868914,23868915,11,34965,72656,122400,-1,5,slab
153,23868911,23868914,11,34974,72725,122450,-1,5,branch
154,23868910,23868911,11,34978,72801,122500,-1,5,slab
155,23868909,23868910,11,34990,72829,122550,-1,5,slab
156,23868895,23868909,11,34986,72909,122600,-1,5,branch
157,12714402,23868895,12,35123,72880,122650,-1,5,end
158,23868894,6439513,11,36346,77611,121400,-1,5,slab
159,11953665,23868894,45,36373,77415,121400,-1,5,end
160,12119096,19139252,27,75551,75525,107650,-1,5,slab
161,6458817,6458816,27,75025,74098,112450,-1,5,branch
162,12121857,19139257,27,75692,75547,107550,-1,5,slab
163,12200295,19139563,44,51598,70999,117200,-1,5,slab
164,12559649,6460458,45,38095,79256,122500,-1,5,slab
165,6439486,6439489,27,36346,77462,121150,10,5,slab
166,6439489,6439490,27,36341,77509,121200,10,5,slab
167,6439531,6439528,27,36654,78356,121550,10,5,slab
168,6439541,6439542,27,35976,78673,121700,10,5,slab
169,6439542,6439543,27,35916,78792,121750,10,5,slab
170,6439548,6439549,27,35989,80020,121650,10,5,slab
171,6439562,6439559,27,34990,78264,121800,10,5,slab
172,6439563,6439562,27,34906,78108,121750,10,5,slab
173,6439564,6439563,27,34822,77953,121700,10,5,slab
174,6439565,6439564,27,34773,77845,121650,10,5,slab
175,6439566,6439565,27,34723,77737,121600,10,5,slab
176,6439568,6439567,27,34613,77462,121500,10,5,slab
177,6439570,6439569,27,34518,77175,121400,10,5,slab
178,6439624,6439571,27,34469,77029,121300,10,5,slab
179,6439627,6439625,27,34398,76925,121200,10,5,slab
180,6439629,6439628,27,34298,76738,121100,10,5,slab
181,6439634,6439630,27,34205,76525,121000,10,5,slab
182,6439635,6439634,27,34158,76420,120950,10,5,slab
183,6439636,6439635,27,34111,76315,120900,10,5,slab
184,6439637,6439636,27,34056,76168,120850,10,5,slab
185,6439640,6439638,27,33984,75975,120750,10,5,slab
186,6439642,6439641,27,34036,75760,120700,10,5,slab
187,6439651,6439650,27,33767,75904,120400,10,5,slab
188,6439675,6439645,27,34199,75342,120500,10,5,slab
189,6439678,6439677,27,34384,75166,120350,10,5,slab
190,6439679,6439678,27,34432,75195,120300,10,5,slab
191,6439680,6439679,27,34480,75224,120250,10,5,slab
192,6439684,6439683,27,34176,74930,120450,10,5,slab
193,6439685,6439684,27,34115,74833,120500,10,5,slab
194,6439686,6439685,27,34104,74806,120550,10,5,slab
195,6439688,6439687,27,34062,74675,120650,10,5,slab
196,6439689,6439688,27,34032,74571,120700,10,5,slab
197,6439729,6439728,27,34727,75091,119850,10,5,slab
198,6439731,6439730,27,34706,74966,119750,10,5,slab
