,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,2685920,15233041,"[19242617, 14829351, 16713121, 2685936, 5057361, 15199830]",2680824,"[2685986, 2685932, 2685952, 2685940, 2685973, 15468211]"
1,4150627,5057361,[4144088],4150633,[4150593]
2,4151058,5057361,"[19876513, 19876508, 19876503, 4144088, 4151067, 5057777, 14048876]",4151064,"[24984899, 24984898, 24984897, 4151056, 4151071, 4151078, 4151085]"
3,4153204,4161539,"[4144088, 4155977, 5057361, 5057777]",4153210,"[4150792, 4153218, 4153232, 4153225]"
4,4161513,5057361,"[4155977, 4161539, 4161546, 14564638, 14565482]",4161520,"[4161492, 4161543, 4161550, 4161535, 4161528]"
5,4161574,5057361,"[18425292, 4155977, 4161584, 4161591, 4161598]",4161580,"[13380992, 4161569, 4161588, 4161595, 4161602]"
6,4390331,4390340,"[4382895, 4390348, 4390372, 14046245, 5057361]",4390344,"[4390277, 4390352, 4390376, 4390394, 4390410]"
7,4540381,5057361,"[4535767, 4540392, 4540401]",4540389,"[4540380, 4540396, 4540405]"
8,4734597,13526756,"[4382895, 4734606, 4734613, 5057361]",6821446,"[4734596, 4734610, 4734617, 4734603]"
9,4734625,13526756,"[4382895, 5057361]",4734631,"[4734622, 18644832]"
10,4850113,4847405,"[4070588, 5057361, 4397287, 15504376, 16851900, 16851905, 16851911]",4850119,"[25399127, 24984868, 4850111, 19811955, 19811996, 19811997, 19811998]"
11,5057359,5057361,"[4101976, 19148715, 19877141, 19877136, 19877131, 16080562, 19318496, 19318490, 5057396, 5057417, 14858626, 6853355, 13873694, 16713121]",5057365,"[5057414, 24024795, 24985962, 24985957, 24985956, 18852092, 5057407, 5057372, 5057400, 5057421, 5057386, 5057393, 5057379, 5057357]"
12,5057430,5057361,"[12820277, 6826373, 16713121]",5057436,"[6826384, 6826377, 5057429]"
13,5057546,5057361,"[14048538, 5057555, 14048876, 6827182, 6827182, 16713121]",5057552,"[5057587, 5057559, 5057580, 5057573, 5057566, 5057545]"
14,5057601,5057361,"[6827200, 14048876, 16713121, 16713121, 14858626]",5057607,"[6827204, 6827194, 19243902, 5057600, 22588738]"
15,5057623,5057361,"[5057632, 16713121, 16713121]",5057629,"[5057636, 5057622, 5057643]"
16,5057708,5057361,"[19196184, 16573634, 12138434, 12138440, 16713121]",5057714,"[18853783, 5057721, 12138437, 12138443, 5057703]"
17,5057746,5057361,"[14048538, 19196184, 14044614, 5057763, 5057777, 6827913, 16713121, 14044614]",5057752,"[5057788, 5057760, 5057774, 5057767, 5057781, 5057795, 5057730, 18859978]"
18,5088472,7987962,"[4397287, 6831050, 5057361]",5088478,"[5087659, 6831054, 6831061]"
19,5607414,5057361,"[5044336, 14048876, 19111315, 19111305, 5607423, 5355271]",5607420,"[23954518, 23954516, 23954519, 23954517, 5607427, 5607413]"
20,5894147,7924478,"[12809152, 4070588, 15524500, 13331383, 5057361, 16227094, 17116758]",5894153,"[5894160, 5894146, 15588647, 15588643, 20828172, 17934909, 20828173]"
21,6409473,5084467,"[20152593, 5057361, 14858626, 14829351]",6409471,"[6409493, 6409486, 6409479, 6409500]"
22,6815949,6195521,"[13122056, 7683669, 16779511, 14784353, 5057361, 13057994]",6195898,"[6815948, 6815955, 19555252, 14784356, 14784362, 18105672]"
23,6821701,13526756,"[6821704, 6821711, 6821718, 5057361]",6821697,"[6821708, 6821715, 6821722, 6821729]"
24,6826410,5057361,"[14048538, 6853355, 14045016]",6826347,"[6826421, 6826428, 18855758]"
25,6826453,5057361,"[4101976, 14048538, 14045016, 6826486, 14048876, 16788817]",6826452,"[6826480, 18855364, 6826468, 6826490, 6826459, 6826508]"
26,6826646,5057361,"[4535767, 6826697, 6826697, 6826697]",6826645,"[6826673, 6826666, 6826659, 6826652]"
27,6826681,5057361,"[18468751, 6826697, 5607423]",6826680,"[6826694, 6826701, 6826687]"
28,6826963,5057361,"[14048538, 14048876, 16713121]",6826962,"[18858552, 6826976, 6826969]"
29,6827003,5057361,"[19317777, 14858626, 16080562, 6827132]",6827002,"[6827009, 6827030, 6827023, 6827016]"
30,6827130,5057361,"[19876553, 19876548, 19876543, 19876538, 6827132, 14858626, 6827132]",6827123,"[24984907, 24984906, 24984905, 24984904, 6827136, 6827150, 6827143]"
31,6827156,5057361,"[19876563, 19876558, 14048876, 18468751, 16080562, 6827166, 6827182]",6827121,"[24984909, 24984908, 24025545, 6827163, 6827177, 6827170, 6827186]"
32,6827295,5057361,"[18418512, 6827304, 14048876, 14045016]",6827294,"[16089430, 6827308, 6827301, 17655386]"
33,6827391,20180258,"[5057361, 6827400, 16767384]",6827397,"[6827390, 6827404, 12877551]"
34,6827486,16767384,"[17077342, 5057361, 6827496]",6827493,"[6827509, 6827481, 6827500]"
35,6827715,15756014,"[5057361, 10891544]",6827722,"[6827714, 6827731]"
36,6827748,6442035,"[5057361, 6827759, 6827766]",6827755,"[6827747, 6827763, 6827770]"
37,6827911,5057361,"[19876519, 18468751, 19196184, 6827913, 6827957, 16793463, 6827974, 5057763, 5057777]",6827900,"[24984900, 23637435, 6827952, 6827917, 6827961, 6827924, 6827978, 6827971, 6827931]"
38,6828023,15763002,"[5057361, 6828039, 3509341]",6828029,"[6828021, 6828043, 6828036]"
39,6831079,7987962,"[4382895, 5057361]",6831078,"[6831092, 6831085]"
40,7985787,4787491,"[5057361, 7985790, 8263821]",4790770,"[7985786, 7985794, 16453566]"
41,7985810,15756014,"[5057361, 7985819, 7985825, 7985833]",7985816,"[7985809, 7985823, 7985829, 7985837]"
42,7985849,7985913,"[5057361, 7985858, 7985865]",7985855,"[7985848, 7985862, 7985869]"
43,7985877,15756014,"[5057361, 7985886, 7985893]",7985883,"[7985876, 7985890, 7985897]"
44,7985911,7985913,"[5057361, 7985920, 7985927, 5358138]",7985917,"[7985910, 7985924, 7985931, 13425344]"
45,7985950,7985913,"[13775497, 15722087, 5057361, 7985966, 7985973, 7985987, 7986001, 4978454]",7985956,"[7985997, 7985984, 7985949, 7985970, 7985977, 7985991, 7986005, 7985963]"
46,7986017,15756014,"[4382895, 5057361, 7986026]",7986023,"[7986037, 7986016, 7986030]"
47,7986052,7985913,"[4382895, 5057361, 7986062, 15871440, 15940827, 15940822, 15940817]",7986059,"[61919676, 7986051, 7986066, 17114918, 17114917, 17114916, 17114915]"
48,7986359,14946016,"[14045016, 19318505, 13959288, 6651223, 5057361]",7986366,"[19572377, 24286359, 7986380, 7986373, 6827870]"
49,7986626,5057361,"[19878084, 14048876]",7986615,"[7986645, 7986634]"
50,7986753,5057361,"[19283070, 7987202, 7986755]",7986752,"[7986779, 7986769, 7986759]"
51,7986806,5057361,"[19283070, 7987202, 4151067]",7986803,"[7986822, 7986814, 7986833]"
