,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,6236100,16311502,"[6236116, 10179501, 10273060]",6236106,"[6236120, 6236057, 6236113]"
1,6359076,16311502,"[6330796, 6359085, 6359094, 14046464]",6359082,"[6359072, 6359089, 6359098, 20376353]"
2,7012232,16311502,[7934159],7012238,[7012230]
3,8240412,16311502,"[3792035, 3281615]",8240418,"[8240405, 8240427]"
4,10171951,16311502,"[10171959, 10179501]",10171956,"[10171962, 3476337]"
5,12593691,11392453,"[12593698, 6237230, 16311502]",12593669,"[12593701, 1862234, 12593717]"
6,12594339,16311502,"[11392453, 12594376]",12594356,"[12594305, 12594379]"
7,13023690,16311502,"[7934159, 13023720, 18245523]",18171001,"[7012181, 13023723, 13023747]"
8,13403092,16311502,"[13403103, 14046464]",13403101,"[13403106, 10236409]"
9,13697760,16311502,"[3040481, 13697780]",13697768,"[13697666, 13697783]"
10,13919944,16311502,"[12468812, 1096225, 12468812]",18171116,"[13919955, 13919949, 13919927]"
11,13920624,16311502,"[12468812, 16311520]",12594356,"[1099692, 12685109]"
12,13920628,16311502,"[13920630, 12468812, 17114293, 17114505]",6236106,"[13920633, 1093190, 20824763, 20824771]"
13,14651874,14642324,"[14651876, 14651882, 16311502, 4071032, 14651900, 14651911]",14651873,"[14651879, 14651885, 14651891, 14651897, 14651903, 14651914]"
14,14778968,2123393,"[6236300, 16311502]",14778973,"[14778941, 14778979]"
15,14809755,16311502,[3281615],14809760,[14809753]
16,14809795,16311502,"[3281615, 14809803, 14809809]",14809800,"[14809793, 14809806, 14809812]"
17,14820649,16311502,"[4071032, 2123393]",14820654,"[14820660, 14820644]"
18,14820663,2123393,"[16311502, 14820671, 14642324]",14820638,"[14820668, 14820674, 14652201]"
19,14821131,2123393,"[16311502, 14821139]",14821130,"[14821136, 14821142]"
20,14821181,2123393,"[14821183, 16311502, 20051539]",14821180,"[14821186, 14821192, 25245507]"
21,14841953,16311502,"[3056163, 6237230, 2194374]",14841958,"[14841951, 1860746, 14841965]"
22,14985098,16311502,"[10247731, 14985106, 14985112]",14985103,"[13520322, 14985109, 14985115]"
23,14988838,16311502,"[14988846, 14988854, 14988860, 6330796]",14988843,"[14988849, 14988857, 14988863, 14988830]"
24,16038476,16311502,"[3792035, 15645905, 17962981, 17114293]",16038477,"[16038447, 16038487, 16038492, 10190566]"
25,16038522,16311502,"[3792035, 15645927, 4071032]",16038523,"[16038512, 16038526, 16038525]"
26,16060883,16311502,"[3792035, 7799610, 6236300, 4071032, 4071032]",16038477,"[16060880, 3862387, 12700721, 16060884, 16060885]"
27,18758925,16311502,[7686916],18197949,[18758898]
28,21143101,16311502,"[7240771, 17284740, 17284745, 17284750, 17284755, 17284760, 16524121]",18197925,"[21143094, 21143103, 21143104, 21143105, 21143106, 21143107, 21143102]"
29,21143285,16311502,"[17284943, 7240771]",18197870,"[21143286, 21143276]"
30,21331810,16311502,"[17345932, 17872154]",18171057,"[21331811, 21331809]"
31,22174515,16311502,"[10505628, 17899709]",18197897,"[22174514, 22174516]"
32,23786437,16311502,"[183502, 18996442]",18197908,"[1486075, 23786438]"
33,25333780,4467735,"[20111477, 16311502, 6330796]",18178529,"[25333781, 18171210, 6357903]"
