,Name,Skid,Cable_Length,Soma_Node_id,Postsynaptic Sites,Presynaptic Sites,Percent Reviewed
0,MN22/23 (RF:LT2/LT3) LT1_a1r  ,4102728,240.20192757926748,4104020,244,0,95
