,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,1022838,654210,"[1022856, 20901073, 20901068, 14046720, 20901068]",1022828,"[1022860, 1022844, 19849257, 1022852, 1022868]"
1,3980609,20627000,"[3980634, 10649843, 14046720, 14087339]",12770143,"[3980638, 3980005, 18735524, 19638826]"
2,4732927,10745937,"[10649843, 13866859, 13866871, 19284232, 19111930, 14046720, 5899328]",4732935,"[4732921, 13866862, 13866874, 18732228, 18384971, 24009210, 25279311]"
3,4733082,19210090,"[4733109, 10649843, 8026224, 19111930, 14046720, 14047130, 5899328]",4733088,"[4733113, 4733081, 19759070, 18384970, 24009209, 4733106, 25279314]"
4,5588299,19210090,"[5588302, 5588309, 8237648, 14046720]",5588297,"[5588306, 5588313, 15353704, 24059652]"
5,5588623,19210090,"[5588625, 14087107, 4488976, 14046720]",5588622,"[5588629, 5588643, 5588636, 5588650]"
6,5588731,19210090,"[5588747, 14194234, 14473119, 14046720]",5588720,"[5588751, 5588737, 5588744, 23998343]"
7,5640786,4935973,"[14047760, 5640780, 5640789, 5640796, 5640810, 5640817, 5640824, 5640831, 5640838, 11323467, 4488976, 14046720, 14047554, 20742848, 20742853, 20742857]",5640779,"[5640849, 5640784, 5640793, 5640800, 5640814, 5640821, 5640828, 5640835, 5640842, 5640807, 4596340, 23998598, 9023062, 62174903, 62174904, 62174905]"
8,5864167,10058316,"[5864170, 5864177, 5864184, 5864192, 15352877, 16433395, 14199031, 14086309, 6450381, 11323467, 14046720, 4071032]",5864164,"[5864174, 5864181, 5864188, 5864196, 5864204, 5864212, 5864219, 19020333, 25135506, 19024185, 23954889, 17892265]"
9,5904738,17435371,"[5899328, 19133937, 14046720, 19111930]",5394971,"[5904737, 17648672, 5904751, 5904744]"
10,5904831,5904833,"[15695871, 5899328, 17435371, 14046720, 19111930]",5904837,"[16349026, 5904762, 16087008, 5904844, 18384688]"
11,6530484,4071032,"[6530510, 6530510, 6530533, 14046720, 6530533]",6530483,"[6530514, 6530497, 6530490, 6530504, 6530524]"
12,6567025,5904833,"[4038469, 14046720, 14087339, 14088149, 19111930]",6567032,"[6567024, 6567039, 10643007, 6567046, 6567053]"
13,8901350,5357200,"[8901359, 8901366, 14046720]",8901347,"[8901363, 8901370, 8901356]"
14,10222133,10223572,"[19111930, 14199565, 10223572, 5899328, 14046720, 16991661, 16546770, 10223572, 10745937, 20901068]",10221333,"[10222138, 14469108, 14473217, 17444243, 20522978, 20522983, 18792879, 18845210, 15472946, 10222144]"
15,10330229,10089252,"[4728865, 14088451, 14046720, 10220679]",10330138,"[6903441, 10330240, 10330234, 61455953]"
16,10466249,10219170,"[14085813, 14047554, 14206438, 13058240, 14046720, 16604714, 16604725, 16604730, 16604736, 4991402, 19139253]",10219482,"[10466254, 9023811, 18920762, 13872585, 18920760, 18920761, 18920763, 18920765, 18920776, 10466240, 19970716]"
17,10466323,10219170,"[10466325, 19139253, 14046720]",10219491,"[10466328, 10466334, 10466320]"
18,10466888,10219170,"[10466891, 10466897, 14046720]",10466884,"[10466894, 10466900, 14046841]"
19,10467057,10219170,"[10467059, 17173672, 17173683, 17173688, 17173693, 14046720, 11323022]",10467034,"[10467062, 20914735, 20914737, 20914738, 20914742, 20914736, 24009513]"
20,10467848,10219170,"[19139253, 16413724, 5899328, 14046720]",10220193,"[10467856, 18385676, 18385649, 14046831]"
21,10521917,10223572,"[14046720, 15739473, 14087107, 14087107, 6467984, 16433395]",10221401,"[10521938, 10521926, 10521932, 19616044, 14473231, 10222454]"
22,10583815,10223572,"[10578372, 4488976, 10583819, 10583825, 14046720, 14047554]",10221341,"[14469033, 10583543, 10583822, 10583828, 19447761, 19753091]"
23,10642657,20627000,"[10649843, 14046720, 19111930]",10642668,"[3979835, 10642662, 25127211]"
24,11987355,12014775,"[4538738, 11987363, 20281334, 20281339, 13006643, 14046720, 14087339]",11987360,"[11987354, 11987366, 61433041, 61433042, 13006646, 13006640, 17612632]"
25,12770118,20627000,"[4488976, 10584589, 5899328, 14046720]",12770090,"[10584576, 10584592, 10584586, 18735531]"
26,12770174,20627000,"[12770189, 12770195, 12770201, 12770215, 14046720, 8237648, 14047760, 7164894, 7228304]",12770173,"[12770192, 12770198, 12770204, 12770218, 12770179, 12770210, 18604384, 15353328, 12770186]"
27,12770226,20627000,"[12770240, 12770246, 5899328, 14046720]",12770173,"[12770243, 12770249, 12770234, 9023796]"
28,12974440,18967626,"[12974442, 5899328, 14046720]",12974438,"[12974445, 5903469, 24009185]"
29,12985314,20725667,"[12985316, 12985328, 12985334, 14046720, 16847054, 12826287]",12985310,"[12985319, 12985331, 12985337, 21412581, 17617468, 12985325]"
30,13007078,12014775,"[13007080, 13007086, 13007092, 16847054, 14206438, 14046720]",13007076,"[13007083, 13007089, 13007095, 13580185, 19588791, 23998730]"
31,13012033,18189967,"[13012037, 10649843, 16240665, 14046720]",13012025,"[13012040, 13012052, 13012046, 23998496]"
32,13019498,12968171,"[4538738, 13019518, 13019525, 13019531, 14087339, 14046720]",13019505,"[12968704, 13019521, 13019528, 13019534, 13019513, 23998487]"
33,13022106,12968171,"[13022108, 13022128, 14087339, 19111930, 14046720]",13022104,"[13022111, 13022131, 13022118, 13022124, 24009263]"
34,13024585,5452198,"[20302874, 13024605, 13024611, 3674460, 14046720]",13024584,"[13024596, 13024608, 13024614, 13024602, 13024590]"
35,13279097,11065546,"[13279099, 13279105, 14046720, 17577717, 17577829, 5899328, 5904833, 19139253]",13279054,"[13279102, 13279108, 21734754, 21734756, 21735101, 21734757, 21734755, 19970386]"
36,13279117,11065546,"[13279131, 13279137, 14046720, 16240665, 17577698, 10649843, 17577704]",13279056,"[13279134, 13279140, 13279128, 13279122, 21734751, 19792990, 21734752]"
37,13868144,10578372,"[14087107, 13868152, 20901068, 14046720]",13868143,"[13868161, 13868155, 4810457, 13868149]"
38,14469700,10223572,"[14203725, 14469708, 14046720]",10221413,"[14469705, 14469711, 14469717]"
39,14469727,10223572,"[14469729, 14046720, 14469721, 16796172]",10221406,"[14469732, 14469738, 16166419, 19592350]"
40,15112745,5904833,"[8237648, 15112747, 15112752, 15112759, 15112765, 18475582, 18475587, 18475597, 18475602, 18475607, 14046720]",18918144,"[15112378, 15112750, 15112755, 15112762, 15112768, 23080994, 23080995, 23080998, 23080999, 23081000, 23080996]"
41,15354036,6570401,"[8237648, 14046720]",15270328,"[15353776, 15354041]"
42,15470756,15233041,"[15470750, 19911740, 19911745, 14046720, 19911751, 19911756]",15470690,"[15470753, 25021440, 25021441, 14046923, 25021442, 25021443]"
43,15911084,4991402,"[15612212, 14046720]",5158693,"[15911085, 15911086]"
44,16043917,8688631,"[14199565, 14194234, 15647922, 15647928, 15647933, 15647938, 16847054, 14046720]",9000409,"[19585534, 19614710, 16043918, 16043919, 16043920, 16043921, 16043914, 23998666]"
45,16060563,12705637,"[15653887, 15653897, 19255037, 14046720, 19111930, 19255073]",16060562,"[16060567, 16060569, 18731807, 16060568, 16060565, 16060566]"
46,16086986,17435371,"[19167426, 14046720, 19255073, 19167426, 19111930, 19255073]",5395130,"[16086987, 16060568, 16060566, 19489514, 18647844, 16086988]"
47,16087015,5904833,"[14087107, 19111930, 19133937, 17435371, 14046720]",16087014,"[16087017, 16087019, 16087018, 16087010, 18732815]"
48,16558045,16129605,"[15730389, 15730394, 15730399, 15730404, 15730409, 15730414, 15730419, 20901068, 16866600, 14046720]",16557798,"[16558046, 16558047, 16558048, 16558049, 16558053, 16558056, 16558060, 19849357, 19849381, 24005258]"
49,16899456,6570401,"[14046720, 14088149, 8026224, 19111930, 19111930]",16899431,"[16899457, 16899458, 18932843, 18340754, 18340638]"
50,16899464,6570401,"[8237648, 14046720, 19111930]",16899429,"[15353777, 16899465, 15353778]"
51,16899644,6570401,"[15826660, 15826665, 14088451, 19078884, 19078889, 19078893, 14046720, 16433395]",16899619,"[16899645, 16899646, 18427039, 23903196, 23903197, 23903198, 23954873, 18731522]"
52,16899693,6570401,"[8026224, 15826781, 8237648, 14046720]",16899607,"[19759096, 16899695, 16899694, 23998474]"
53,16899810,6570401,"[15826791, 14046720, 14088149, 7992966]",16899526,"[16899813, 16899821, 16899820, 16899823]"
54,17228503,12048715,"[14085813, 4728745, 16002165, 16002170, 14087339, 16613759, 16613764, 14085813, 4488976, 14046720, 8026224, 4478328]",18646341,"[18933547, 12003593, 17228504, 17228505, 18371008, 18933556, 18933557, 18933554, 18933553, 18933555, 24203305, 11972079]"
55,17397733,20725667,"[4070415, 12826287, 14046720, 17388614]",17397740,"[6468794, 17397729, 17397736, 21412582]"
56,17818874,7992966,"[14199565, 14046720, 19111879, 19111879, 19111930]",17818873,"[17818875, 22587397, 17818876, 18384972, 14205281]"
57,17891860,14866842,"[19111930, 14046720, 19165848, 14047130, 19111930, 19253940]",17891855,"[18384997, 18735511, 24053759, 24053774, 17891861, 17891862]"
58,17891893,14866842,"[14194234, 14087107, 14046720, 19111930, 19274545]",17891657,"[18735713, 17891895, 17891894, 18385016, 24197658]"
59,18331658,20725667,"[14087107, 14046720, 17579190, 17579195, 19111930]",18331660,"[18331659, 16851894, 21737899, 21737900, 18331649]"
60,18340615,7280270,"[16393455, 19111930, 5899328, 14046720, 14199565]",10685936,"[18340617, 18331689, 18340616, 23998797, 24162684]"
61,18340631,7992966,"[19111898, 14046720, 14088149, 19111930]",16540826,"[18340632, 16899465, 23954991, 15353782]"
62,18370967,13037775,"[14206438, 14046720, 14087339, 16406931, 4935973]",9960819,"[19588991, 19591687, 18370965, 18370968, 13864097]"
63,18371011,4728890,"[14087339, 16406958, 16406963, 4488976, 14046720]",18371014,"[18371009, 18371012, 18371013, 18937157, 23998517]"
64,18371086,10089193,"[14087339, 16407020, 19111733, 19111737, 19111743, 14046720, 19139875, 19133943, 19216803]",10893247,"[18371081, 18371087, 23954882, 23954883, 23954884, 23954880, 23719390, 23996420, 24127690]"
65,18371095,7992966,"[14087339, 14046720, 14046720, 19259565]",17818828,"[18371089, 18371096, 18730959, 18371097]"
66,18371130,5904833,"[19259018, 14087339, 14047130, 14046720, 19259018]",18371133,"[19709698, 18371129, 23903142, 24009290, 18371131]"
67,18371264,5904833,"[14087339, 4753449, 14046720, 10089193, 4071032]",18371267,"[18371263, 18371266, 24009283, 24120148, 6530564]"
68,18384986,10578372,"[14087107, 16413270, 7992966, 19111930, 14046720]",13867936,"[18384987, 18384988, 17818896, 18384985, 23954861]"
69,18385003,19133921,"[8026224, 14046720, 14088149, 14203725, 19139253, 19111930]",16868593,"[18385004, 18735511, 18385005, 18357532, 18385006, 18384995]"
70,18385040,14866842,"[14087107, 14203725, 19111930, 14046720]",17891703,"[18385042, 18385041, 18385009, 18735503]"
71,18385309,5904833,"[16413467, 14046720, 19111930, 14046720]",16347048,"[18385312, 18385311, 18385293, 24009159]"
72,18385496,20627000,"[14194234, 5899328, 16413568, 16413572, 16413579, 14085813, 16556081, 16556091, 16556096, 14047130, 14046720]",12770265,"[19614437, 18385495, 18385497, 18385498, 18385499, 18815662, 18815661, 18815663, 18815664, 23903431, 18735555]"
73,18604269,4071032,"[14086309, 12820178, 14046720]",18604268,"[18604270, 18604271, 18734667]"
74,18648052,19133921,"[14194234, 14203725, 16512183, 14046720]",16868549,"[18735750, 18648049, 18648053, 18648054]"
75,18656732,4728890,"[14087339, 10649843, 14046720, 8026224]",6545261,"[18656731, 10649292, 23998523, 24203301]"
76,18656763,12968171,"[14087339, 16514155, 4538738, 14046720]",13022184,"[18371165, 18656765, 18656764, 23998478]"
77,18656770,5904833,"[14087339, 14046720, 14047130, 14088149]",18656772,"[18371135, 18656771, 23903090, 25284283]"
78,18874750,7992966,"[14046720, 19167426, 19255046, 19255073]",16540911,"[18874752, 18874751, 18874753, 18731792]"
79,19032919,12968171,"[4753449, 14046720, 14088149, 20075863]",13022189,"[19032918, 19032920, 25284256, 25284258]"
80,19568657,10745937,"[8026224, 8026224, 5899328, 14046720, 8026224, 14087107, 19111930]",13866881,"[19759064, 19762203, 5903532, 19568658, 19568659, 19568660, 18384640]"
