,treenode_id,parent_id,creator_id,x,y,z,radius,confidence,type
0,11722109,18689816,44,42556,71117,142150,-1,5,slab
1,11841072,18689810,44,42453,70968,141800,-1,5,slab
2,11849394,18689569,44,42864,71679,134800,-1,5,slab
3,11853277,18689670,44,42237,71804,138700,-1,5,slab
4,12119811,18689759,44,42028,71219,139350,-1,5,slab
5,13232783,18689555,12,42611,72245,134450,-1,5,end
6,13281924,18689331,12,41849,67712,125150,-1,5,slab
7,13294267,62212180,45,42936,71326,129000,-1,5,slab
8,13294251,62212181,45,42974,71360,128850,-1,5,slab
9,13294536,18689501,45,43616,70771,131050,-1,5,slab
10,13294699,18689514,45,43635,70341,131600,-1,5,slab
11,13294713,18689522,45,43715,69908,132000,-1,5,end
12,13294973,18689531,45,43606,69840,132450,-1,5,end
13,15320465,18688997,45,41233,75863,131150,-1,5,end
14,13345731,18689431,12,43890,66887,124800,-1,5,slab
15,8181488,18689293,27,41720,71694,126900,-1,5,slab
16,7351197,18689671,27,42085,71436,138750,-1,5,end
17,9556567,9545314,27,40063,72644,131450,-1,5,slab
18,9556568,9556567,27,40207,72457,131500,-1,5,slab
19,9556576,9556568,27,40203,72475,131550,-1,5,slab
20,9556577,9556576,27,40198,72492,131600,-1,5,slab
21,9556578,9556577,27,40194,72510,131650,-1,5,slab
22,9556579,9556578,27,40189,72527,131700,-1,5,slab
23,9556580,9556579,27,40185,72545,131750,-1,5,slab
24,6963856,9556580,27,40192,72542,131800,-1,5,slab
25,9556582,6963856,27,40235,72497,131850,-1,5,slab
26,9556583,9556582,27,40278,72452,131900,-1,5,slab
27,9556584,9556583,27,40321,72408,131950,-1,5,branch
28,9556585,9556584,27,40352,72341,132000,-1,5,slab
29,9556586,9556585,27,40382,72273,132050,-1,5,slab
30,9556587,9556586,27,40413,72206,132100,-1,5,slab
31,9545314,,27,40002,72754,131400,-1,5,root
32,9556589,9545314,27,40001,72783,131350,-1,5,branch
33,9556590,9556589,27,40000,72812,131300,-1,5,slab
34,9556591,9556590,27,39998,72841,131250,-1,5,slab
35,9556592,9556591,27,40027,72909,131200,-1,5,slab
36,9556593,9556592,27,40055,72978,131150,-1,5,branch
37,9556594,9556593,27,40084,73046,131100,-1,5,slab
38,9556595,9556594,27,40112,73115,131050,-1,5,slab
39,9556596,9556587,27,40418,72193,132150,-1,5,slab
40,9556597,9556596,27,40424,72180,132200,-1,5,slab
41,9556598,9556597,27,40401,72182,132250,-1,5,slab
42,9556599,9556598,27,40378,72184,132300,-1,5,slab
43,9556600,9556599,27,40365,72161,132350,-1,5,slab
44,9556601,9556600,27,40352,72138,132400,-1,5,slab
45,9556602,9556601,27,40323,72102,132450,-1,5,slab
46,9556603,9556602,27,40295,72066,132500,-1,5,slab
47,9556604,9556603,27,40291,72055,132550,-1,5,slab
48,9556605,9556604,27,40287,72045,132600,-1,5,slab
49,9556606,9556605,27,40283,72034,132650,-1,5,slab
50,9556607,9556606,27,40280,72024,132700,-1,5,slab
51,9556608,9556607,27,40261,71986,132750,-1,5,slab
52,9556609,9556608,27,40242,71948,132800,-1,5,slab
53,9556610,9556609,27,40186,71900,132850,-1,5,slab
54,9556611,9556610,27,40131,71853,132900,-1,5,slab
55,9556612,9556611,27,40086,71817,132950,-1,5,slab
56,9556613,9556612,27,40040,71781,133000,-1,5,slab
57,9556647,9556613,27,40036,71798,133050,-1,5,slab
58,9556648,9556647,27,40033,71815,133100,-1,5,branch
59,6963947,9556648,27,39972,71736,133150,-1,5,slab
60,9556650,6963947,27,39898,71770,133200,-1,5,slab
61,9556651,9556650,27,39824,71804,133250,-1,5,slab
62,9556652,9556648,27,40234,71945,133100,-1,5,slab
63,9556653,9556652,27,40318,71984,133150,-1,5,slab
64,9556654,9556653,27,40401,72024,133200,-1,5,slab
65,9556655,9556654,27,40435,72054,133250,-1,5,slab
66,9556656,9556655,27,40470,72085,133300,-1,5,slab
67,9556657,9556656,27,40601,72117,133350,-1,5,slab
68,9556658,9556657,27,40732,72149,133400,-1,5,slab
69,9556659,9556658,27,40804,72159,133450,-1,5,slab
70,9556660,9556659,27,40876,72170,133500,-1,5,slab
71,9556661,9556660,27,40948,72180,133550,-1,5,slab
72,6963536,7354380,27,41195,72279,133600,-1,5,slab
73,9556705,9556651,27,39801,71826,133300,-1,5,slab
74,9556706,9556705,27,39778,71849,133350,-1,5,slab
75,9556708,9556706,27,39732,71937,133400,-1,5,slab
76,9556720,6963536,27,41412,72350,133550,-1,5,slab
77,9556721,9556720,27,41629,72420,133500,-1,5,slab
78,9556722,9556721,27,41794,72431,133450,-1,5,slab
79,9556723,9556722,27,41959,72443,133400,-1,5,branch
80,9556724,9556723,27,42083,72429,133450,-1,5,slab
81,9556725,9556724,27,42207,72415,133500,-1,5,slab
82,9556726,9556725,27,42332,72401,133550,-1,5,slab
83,9556727,9556726,27,42318,72371,133600,-1,5,slab
84,9556728,9556727,27,42305,72340,133650,-1,5,slab
85,9556729,9556728,27,42306,72336,133700,-1,5,slab
86,9556730,9556729,27,42307,72333,133750,-1,5,slab
87,9556731,9556730,27,42309,72329,133800,-1,5,slab
88,7354380,9556661,27,41036,72146,133600,-1,5,branch
89,9556732,7354380,27,41021,72137,133650,-1,5,slab
90,9556733,9556732,27,41005,72129,133700,-1,5,slab
91,9556734,9556733,27,40990,72120,133750,-1,5,slab
92,9556735,9556734,27,40975,72112,133800,-1,5,slab
93,9556736,9556735,27,40960,72105,133850,-1,5,slab
94,9556737,9556736,27,41045,72205,133900,-1,5,slab
95,9556738,9556737,27,41131,72306,133950,-1,5,slab
96,9556739,9556738,27,41133,72300,134000,-1,5,slab
97,9556740,9556739,27,41136,72293,134050,-1,5,slab
98,9556741,9556740,27,41138,72287,134100,-1,5,slab
99,9556746,9556723,27,41995,72442,133350,-1,5,slab
100,9556747,9556746,27,42031,72441,133300,-1,5,slab
101,9556748,9556747,27,42066,72440,133250,-1,5,slab
102,9556749,9556748,27,42102,72440,133200,-1,5,slab
103,9556750,9556749,27,42138,72439,133150,-1,5,slab
104,9556752,9556750,27,42147,72420,133100,-1,5,slab
105,9556753,9556752,27,42157,72401,133050,-1,5,slab
106,9556754,9556753,27,42177,72378,133000,-1,5,slab
107,9556755,9556754,27,42197,72355,132950,-1,5,slab
108,9556756,9556755,27,42218,72333,132900,-1,5,slab
109,9556758,9556756,27,42233,72302,132850,-1,5,slab
110,9556759,9556758,27,42248,72272,132800,-1,5,slab
111,9556760,9556759,27,42252,72154,132750,-1,5,slab
112,9556761,9556760,27,42294,72165,132700,-1,5,slab
113,9556762,9556761,27,42305,72163,132650,-1,5,slab
114,9556763,9556762,27,42316,72160,132600,-1,5,slab
115,9556764,9556763,27,42328,72158,132550,-1,5,slab
116,9556766,9556764,27,42334,72150,132500,-1,5,slab
117,9556767,9556766,27,42340,72143,132450,-1,5,slab
118,9556768,9556767,27,42347,72135,132400,-1,5,slab
119,9556786,9556768,27,42346,72133,132350,-1,5,slab
120,9556787,9556786,27,42345,72131,132300,-1,5,slab
121,9556788,9556787,27,42344,72129,132250,-1,5,slab
122,9556789,9556788,27,42343,72127,132200,-1,5,slab
123,9556790,9556789,27,42309,72068,132150,-1,5,slab
124,9556791,9556790,27,42275,72010,132100,-1,5,slab
125,9556792,9556791,27,42219,72002,132050,-1,5,slab
126,9556793,9556792,27,42164,71994,132000,-1,5,slab
127,9556794,9556793,27,42058,71979,131950,-1,5,slab
128,9556795,9556794,27,42019,71966,131900,-1,5,slab
129,9556796,9556795,27,41979,71954,131850,-1,5,slab
130,9556797,9556796,27,41940,71941,131800,-1,5,slab
131,3356755,24930761,6,42138,68590,130850,-1,5,slab
132,3357990,24930727,6,41393,70657,129500,-1,5,slab
133,13490332,18689286,12,41815,72154,127300,-1,5,end
134,11296527,18689776,3,42176,70431,140050,-1,5,slab
135,6860588,18689358,27,44935,66450,124950,-1,5,end
136,7770326,24930685,27,46272,64873,123350,-1,5,slab
137,7117288,24930771,27,43616,71367,136600,-1,5,end
138,7228699,7770326,27,46211,64888,123300,-1,5,slab
139,7228837,18689399,27,46884,65230,124150,-1,5,slab
140,8539504,18689473,3,43198,71117,130150,-1,5,slab
141,9149360,18689278,27,41644,72420,127650,-1,5,slab
142,17099408,18689547,12,42404,72182,134100,-1,5,end
143,17383286,18689495,12,43393,71012,130700,-1,5,end
144,17973406,18689446,12,41558,70070,129050,-1,5,slab
145,17984671,24930750,12,42240,68806,130250,-1,5,slab
146,18688840,18688858,54,35624,85925,134350,-1,5,slab
147,18688983,18688982,54,39694,78266,131850,-1,5,slab
148,18688858,18688859,54,35708,85879,134300,-1,5,slab
149,18688859,18688860,54,35776,85834,134250,-1,5,slab
150,18688860,18688861,54,35875,85781,134200,-1,5,slab
151,18688861,18688862,54,35966,85674,134150,-1,5,slab
152,18689051,9556797,54,41902,71981,131750,-1,5,slab
153,18688862,18688863,54,36057,85682,134100,-1,5,slab
154,18688863,18688864,54,36126,85689,134050,-1,5,slab
155,18688864,18688865,54,36111,85674,134000,-1,5,slab
156,18688865,18688866,54,36126,85621,133950,-1,5,slab
157,18688866,18688867,54,36179,85568,133900,-1,5,slab
158,18688867,18688868,54,36270,85507,133850,-1,5,slab
159,18688868,18688869,54,36354,85446,133800,-1,5,slab
160,18688869,18688870,54,36407,85347,133750,-1,5,slab
161,18688870,18688871,54,36491,85279,133700,-1,5,slab
162,18688871,18688872,54,36635,85142,133650,-1,5,slab
163,18688872,18688873,54,36741,85013,133600,-1,5,slab
164,18688873,18688874,54,36871,84853,133550,-1,5,slab
165,18688874,18688875,54,37068,84496,133500,-1,5,slab
166,18688875,18688876,54,37243,83972,133500,-1,5,slab
167,18688876,18688877,54,37463,83516,133500,-1,5,slab
168,18688877,18688878,54,37881,82976,133500,-1,5,slab
169,18688878,18688879,54,37950,82870,133450,-1,5,slab
170,18688879,18688880,54,37950,82809,133400,-1,5,slab
171,18688880,18688881,54,37988,82741,133350,-1,5,slab
172,18688881,18688882,54,38125,82634,133300,-1,5,slab
173,18688882,18688883,54,38132,82604,133250,-1,5,slab
174,18688883,18688884,54,38140,82549,133200,-1,5,slab
175,18688884,18688885,54,38140,82541,133150,-1,5,slab
176,18688885,18688886,54,38163,82541,133100,-1,5,slab
177,18688886,18688887,54,38223,82480,133050,-1,5,slab
178,18688887,18688888,54,38360,82324,133000,-1,5,slab
179,18688888,18688889,54,38467,82226,132950,-1,5,slab
180,18688889,18688890,54,38569,82157,132900,-1,5,slab
181,18688890,18688891,54,38588,82074,132850,-1,5,slab
182,18688891,18688892,54,38615,82028,132800,-1,5,slab
183,18688892,18688893,54,38622,81967,132750,-1,5,slab
184,18688893,18688894,54,38626,81952,132700,-1,5,slab
185,18688894,18688895,54,38668,81830,132650,-1,5,slab
186,18688895,18688896,54,38714,81625,132600,-1,5,slab
187,18688896,18688897,54,38744,81515,132550,-1,5,slab
188,18689046,18689047,54,41894,71855,131500,-1,5,slab
189,18689047,18689048,54,41860,71874,131550,-1,5,slab
190,18689048,18689049,54,41852,71928,131600,-1,5,slab
191,18689049,18689050,54,41849,71962,131650,-1,5,slab
192,18689050,18689051,54,41868,71973,131700,-1,5,slab
193,18688989,18688988,54,39504,78570,132150,-1,5,end
194,18688988,18688987,54,39603,78426,132100,-1,5,slab
195,18688987,18688986,54,39610,78357,132050,-1,5,slab
196,18688986,18688985,54,39603,78334,132000,-1,5,slab
197,18688985,18688984,54,39610,78296,131950,-1,5,slab
198,18688984,18688983,54,39690,78274,131900,-1,5,slab
199,18688982,18688981,54,39740,78258,131800,-1,5,slab
200,18688981,18688980,54,39751,78243,131750,-1,5,slab
201,18688980,18688979,54,39804,78220,131700,-1,5,slab
202,18688979,18688978,54,39876,78152,131650,-1,5,slab
203,18688978,18688975,54,39899,78076,131600,-1,5,slab
204,18688975,18688974,54,39926,78038,131550,-1,5,branch
205,18688974,18688973,54,40085,77806,131550,-1,5,slab
206,18688945,18688944,54,40249,77992,130100,-1,5,slab
207,18688897,18688898,54,38790,81386,132500,-1,5,slab
208,18688898,18688899,54,38820,81325,132450,-1,5,slab
209,18688899,18688900,54,38858,81272,132400,-1,5,slab
210,18688900,18688901,54,38934,81207,132350,-1,5,slab
211,18688901,18688902,54,38873,81162,132300,-1,5,slab
212,18688902,18688903,54,38892,81196,132250,-1,5,slab
213,18688903,18688904,54,38740,81184,132200,-1,5,slab
214,18688904,18688905,54,38972,81040,132150,-1,5,slab
215,18688905,18688906,54,39048,80915,132100,-1,5,slab
