,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,2714889,16312897,"[2695223, 2714899, 2714906, 2714914, 2714965, 5132886, 3282869, 7675760, 6321869]",2714895,"[2714842, 2714903, 2714911, 2714918, 2714969, 2714952, 3544875, 2714937, 2714927]"
1,4047113,16312897,"[4022794, 4047146, 9747432, 3282869, 16334915, 12834795]",4047119,"[4047077, 4047150, 4047126, 6288543, 4047140, 13064644]"
2,4048637,16312897,"[16454833, 4022794, 4048647, 4048664, 4048702]",4048643,"[4048658, 4048634, 4048651, 4048668, 4048706]"
3,6272061,16312897,"[3282869, 6272070]",6272067,"[6272056, 6272074]"
4,6272828,16312897,"[3282869, 6272838, 7599503, 20438424, 4480794]",6272835,"[6272824, 6272842, 5403250, 6272857, 6272849]"
5,6273969,16312897,"[3282869, 6273978, 6273985, 6273993, 17121993, 17121998, 10227539]",6273975,"[3543757, 6273982, 6273990, 6273998, 20835541, 20835542, 12544983]"
6,6275415,16312897,"[3282869, 6275424]",6275421,"[6272037, 6275428]"
7,6361343,16312897,"[6330796, 6361376, 4372691, 16454833, 375628, 14046472, 12244514, 4480794, 6299908]",18207083,"[6361337, 6361380, 6361417, 6361371, 6361356, 20417180, 20417182, 22021732, 6361389]"
8,6929610,16312897,"[5343532, 6929619, 6412532]",6929616,"[6929607, 6929623, 6929630]"
9,7941961,7683669,"[9771412, 6412532, 16312897, 20438424]",7941975,"[7684723, 7941967, 12500353, 7941958]"
10,10104671,16312897,"[3282869, 20988054, 2108484, 9772803]",10104676,"[10104664, 10104688, 10104694, 10104682]"
11,11998501,255168,[16312897],6271676,[11998506]
12,12544504,10227539,"[6439661, 16312897, 16312937]",12544503,"[12544515, 12544509, 12544521]"
13,12545022,10227539,"[16312897, 17618141]",12544983,"[6273975, 12545028]"
14,12652278,16312897,"[12652287, 12652293, 14046472]",12652276,"[12652290, 12652296, 12652272]"
15,13622835,10227539,"[16454986, 16312897, 17122247]",13622833,"[13622840, 13622846, 20836172]"
16,14639590,16312897,"[15016112, 14639592]",18174710,"[14639543, 14639595]"
17,16260586,16312897,"[15681792, 15681797, 15681802, 4628271, 12834795, 10017073, 4480794]",16260587,"[16260588, 16260589, 16260590, 15792142, 16260585, 20484588, 22021707]"
18,18988230,16312897,"[16643292, 3282869, 16643298, 16643303, 9772038, 6330796]",18207073,"[18988231, 10103112, 18988234, 18988235, 15065811, 6361449]"
19,20363926,16312897,"[8548270, 12834795, 4480794]",18207000,"[18018572, 16260579, 20363927]"
20,21124303,16312897,"[17274415, 4022794, 17274421]",18229857,"[21124304, 21124301, 21124305]"
21,22024648,16312897,"[12244514, 6412532, 2108484]",22024650,"[22024649, 24893114, 22024651]"
22,25361291,2108484,"[16312937, 16312897]",25361290,"[25361292, 25361293]"
23,61494997,16312897,"[20314016, 20314021]",61494995,"[61494998, 61494999]"
24,61495008,16312897,"[20314027, 20314032, 20314037]",61495007,"[61495009, 61495010, 61495011]"
25,61531086,16312897,"[20339940, 16698043, 4480794]",18229858,"[61531088, 61531087, 15259755]"
26,62253560,16312897,"[12244514, 2108484]",62253561,"[21972270, 25361269]"
