,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,399060,6264270,"[399070, 399086, 4483801, 4483801, 4607233, 4804619, 4740178, 19872370]",860438,"[399074, 399090, 399082, 4484395, 4607344, 4804623, 7018863, 399066]"
1,400383,6264270,"[400385, 400417, 918889, 4740178, 3041612, 4428753]",608220,"[400389, 400421, 400405, 400413, 3043030, 4463766]"
2,400467,6264270,"[400477, 4740178, 4223188, 400493, 4698108, 4428753, 918889]",608238,"[400481, 400489, 400473, 400497, 400505, 4463698, 5693896]"
3,401148,6264270,"[4428753, 4740178, 4589092]",860020,"[401170, 401162, 401154]"
4,401212,6264270,"[401232, 401256, 542433, 4740178, 5731368]",859783,"[401236, 401260, 401250, 401218, 401228]"
5,737113,918889,"[4740178, 4740178, 4223188, 4829813]",737060,"[737165, 737145, 737131, 737123]"
6,737189,918889,"[4829813, 4740178, 5322479, 4589092]",737072,"[737205, 737215, 737195, 6209798]"
7,1096223,12468812,"[1096225, 1096225, 4740178, 17956257, 4219827, 13920168, 4213417, 2123393]",1096221,"[1096229, 1098958, 1096237, 1098966, 13044818, 13920171, 20821598, 14821071]"
8,1356094,1356087,"[719881, 6062423, 8067524, 7019949, 4740178]",1356091,"[1356085, 1356105, 7019946, 7019953, 7019940]"
9,1542626,2042488,"[4740178, 5322479, 18268433, 1339400, 4536017]",1542624,"[1542649, 1542632, 25434376, 1542641, 4537180]"
10,1766760,3043553,"[1766775, 1690576, 2743404, 4740178, 4132548, 4117790, 4302562, 3034133, 5527368]",1766758,"[1766779, 1766746, 1766786, 1766795, 3046058, 4117857, 1766766, 3535368, 3046065]"
11,2050654,3056163,"[3546334, 6105640, 4740178, 4829813, 4589092]",3056453,"[2050660, 2050651, 3056864, 2050667, 14872120]"
12,2050690,3041612,"[3957604, 2619565, 4695243, 2637812, 4740178, 6105640, 6264270]",3053172,"[2050696, 2599186, 4696175, 4696210, 2050703, 2050689, 7266359]"
13,2121813,6264270,"[3056163, 3040481, 4740178, 4223188]",1342737,"[2121840, 2121819, 2121833, 2121826]"
14,2121853,6264270,"[2121864, 2121871, 12468812, 3041612, 5690362, 4740178]",1342757,"[2121868, 2121875, 2121860, 3042887, 6910300, 4740239]"
15,2501048,3056163,"[2511238, 542433, 2619565, 2619565, 2816457, 4740178, 4259266]",2501054,"[2500984, 2501087, 2501159, 2603762, 2501173, 3061449, 2501186]"
16,2529797,3041612,"[2511238, 542433, 4698108, 3425777, 4022794, 4740178, 4163234, 20205146, 3546835]",2529806,"[2500873, 2529815, 2529829, 2529822, 3042228, 3042235, 4163374, 3042221, 15784897]"
17,2599197,2619565,"[2194374, 4321712, 4740178, 3040481, 918889]",2599186,"[2599242, 2599212, 2599226, 6223248, 755789]"
18,2625824,3056163,"[2619565, 4740178, 5578265, 18463783]",2625830,"[2625822, 2625851, 2625837, 2625844]"
19,2639895,3041612,"[2619565, 4839570, 4206755, 4740178, 1339400]",2639903,"[2639887, 2639910, 2639929, 5740688, 2639918]"
