,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,2117026,1987581,"[2117035, 2117050, 10678017, 4488976, 14044614]",2117025,"[2117039, 2117055, 2117047, 2117032, 16425269]"
1,2170918,2183099,"[2170927, 2170941, 2170948, 16181494, 14048538, 4488976, 11371351]",2170917,"[2170931, 2170945, 2170952, 2170924, 2170938, 19794817, 62699935]"
2,2171060,2183099,"[2171062, 2171069, 2171076, 2171083, 2171090, 6535161, 4488976, 16181494, 14194026]",2171059,"[2171066, 2171073, 2171080, 2171087, 2171094, 2171102, 2171118, 23902837, 23902992]"
3,3947246,10642320,"[4488976, 14085813, 13057994, 14048287]",10585799,"[3943498, 13866489, 23527317, 23905094]"
4,3947327,4541984,[4488976],6866396,[3947325]
5,3950940,10642320,"[4488976, 14085813, 16614333, 16614343, 14045854, 14048287]",13866433,"[3950937, 18934323, 18934324, 18934326, 18934325, 13866438]"
6,3984536,12944478,"[4488976, 10649843, 14047554, 14047760, 8026224]",9023246,"[9023253, 3984527, 9023292, 16506776, 17916000]"
7,4005982,4538738,"[4488976, 4766839, 14047760, 14085813, 4766846]",4766836,"[4005981, 4766843, 19838044, 14086253, 4006003]"
8,4158949,4159139,"[4155977, 4158967, 4158976, 4488976, 4155977, 4102728, 4144088, 5078760, 16713121]",4158957,"[4158938, 4158971, 4158980, 4158964, 4159002, 5368002, 8896632, 7108214, 5367997]"
9,4487401,3180525,"[4487417, 14085813, 4535767, 4488976, 15290636]",4487330,"[4487422, 4487410, 4538236, 19794267, 4487433]"
10,4488957,3180525,"[16845981, 4488967, 4488984, 4488976]",4488900,"[4488980, 4488971, 4488988, 4488963]"
11,4538611,4538613,"[4535767, 4538620, 4488976, 6864530]",4538617,"[4538610, 4538624, 4538631, 6864534]"
12,4539599,15571023,"[4535767, 4539608, 14048287, 4488976, 14047760, 13075035, 14194026, 4488976]",4539605,"[4539596, 4539613, 4539636, 19794331, 13075032, 13075038, 23903009, 23944230]"
13,4541815,8477592,"[4535767, 4541831, 4541838, 14048287, 4488976]",4541821,"[4541814, 4541835, 4541842, 4541828, 19794643]"
14,4596102,4935973,"[4596126, 4596133, 8026224, 4488976]",4596108,"[4596130, 4596137, 4596121, 4596072]"
15,4597834,12944478,"[4488976, 10584249, 8026224, 14047130]",4597841,"[4597702, 10584252, 18730925, 17704598]"
16,4597990,4729046,"[4488976, 15094230, 12946593, 14242929]",4597996,"[4597986, 10584340, 12946596, 12946590]"
17,4598780,4523143,"[4598805, 4598812, 12039793, 4488976, 4488976, 10649843, 4728120, 16845994, 14085813]",4598787,"[4598809, 4598816, 4598802, 4598762, 18937345, 10648264, 9006721, 19795157, 10584410]"
