,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,4119555,12820277,"[4101976, 5085455, 16080562, 5607156, 16713121]",4119561,"[4119568, 4119582, 4119575, 4119589, 4119553]"
1,4596291,4386719,"[16080562, 4101976]",4596297,"[4596304, 4596290]"
2,4732715,12820277,"[4121534, 14858626, 4121534, 16080562, 5356438, 4102728, 4881629, 16080562]",4732721,"[20115463, 25008778, 4732710, 4732730, 4732744, 4732737, 12926100, 20115560]"
3,4732811,12820277,"[4121534, 4121534, 4881629, 16080562, 14858626, 16713121]",4732817,"[7281072, 4732810, 4870039, 7281065, 7281087, 12866374]"
4,4733692,5494171,"[16080562, 16080562, 4382895, 4850409, 4733701, 4733708, 4780637, 4780637]",4733698,"[24284989, 24284981, 4733683, 4733729, 4733705, 4733712, 4733722, 5474223]"
5,4870049,5084467,"[12874044, 4102728, 16080562, 18468751, 4102728, 4102728, 4881629]",4870055,"[24285210, 4870062, 24285209, 9326606, 4870076, 4870069, 4870048]"
6,4902257,1931981,"[16080562, 12873722, 4901446, 4902273, 4902280, 4902287, 4902294, 4902308, 16067382]",4902263,"[24285047, 4902305, 4902252, 4902277, 4902284, 4902291, 4902298, 4902312, 4902270]"
7,5055419,5084467,"[5085455, 16080562, 9993407, 16713121]",5055425,"[18982987, 5055432, 9993410, 4119537]"
8,5057359,5057361,"[4101976, 19148715, 19877141, 19877136, 19877131, 16080562, 19318496, 19318490, 5057396, 5057417, 14858626, 6853355, 13873694, 16713121]",5057365,"[5057414, 24024795, 24985962, 24985957, 24985956, 18852092, 5057407, 5057372, 5057400, 5057421, 5057386, 5057393, 5057379, 5057357]"
9,5057657,5355271,"[16080562, 14048538, 14048538, 5057666, 14048876, 16713121, 14858626]",5057663,"[18858639, 5057677, 23886557, 5057670, 5057684, 5057656, 22588627]"
10,5083198,4113533,"[5356438, 16080562, 4102728, 5356438]",5079223,"[5083223, 24284954, 5083188, 5083207]"
11,5083272,12820277,"[5085455, 4102728, 5356438, 16080562]",5083279,"[5083286, 5083263, 5083295, 18960273]"
12,5085437,4113533,"[5297998, 17435009, 16713121, 16713121, 5085455, 16080562, 4102728, 5607156, 5607156, 5355874, 4102728]",5085443,"[5085493, 5085466, 5607153, 5607146, 5085459, 24284955, 5085434, 5607222, 5607160, 8897929, 12133400]"
13,5086027,5078760,"[4101976, 4102728, 16080562]",5086037,"[24291308, 5086022, 6577465]"
14,5312592,5358138,"[4101976, 5312608, 16080562]",5312591,"[5312605, 5312612, 5312598]"
15,5429839,12873722,"[16080562, 10229024, 15290335, 16225432, 18144322]",5429845,"[17933080, 10229027, 5429836, 17933082, 5429855]"
16,5473432,4780637,"[16080562, 5473435]",5473429,"[19212652, 5473439]"
17,5607104,4113533,"[5085455, 5085455, 16080562, 14858626, 4102728]",5079014,"[5607110, 5607117, 5607124, 5607131, 5083094]"
18,5607287,5355271,"[16080562, 5607289, 14858626, 14045016]",5607286,"[5607300, 5607293, 5607307, 19573911]"
19,5607344,5355271,"[4101976, 5607353, 5607367, 14045016, 16080562, 14858626]",5607343,"[5607364, 5607357, 5607371, 18856118, 5607350, 22588713]"
20,5607381,5355271,"[16080562, 14858626, 4729046, 5607383, 5607397]",5607380,"[24285242, 5607408, 5607394, 5607387, 5607401]"
21,5607436,5355271,"[16080562, 14048876, 14048876, 5607445, 5607452, 5607459, 14044614]",5607435,"[24285244, 23954552, 5607442, 5607449, 5607456, 5607463, 5607470]"
22,5607473,5355271,"[16080562, 5607496, 14045016, 14858626, 14048876]",5607435,"[5607493, 5607500, 18856092, 5607479, 17751842]"
23,5607522,5355271,"[16080562, 5607524, 5607531, 5607423, 4535767]",5607516,"[5607542, 5607528, 5607535, 5607549, 12697364]"
24,5607552,5355271,"[16080562, 5607561, 5607568, 14048876, 14858626, 14858626]",5607516,"[24285229, 5607565, 5607572, 5607558, 6828791, 22588715]"
25,5618110,18427863,"[16080562, 5618119, 5618133, 10398171, 10398171]",5618109,"[5618116, 5618123, 5618137, 5618144, 5618130]"
26,5618208,18427863,"[16080562, 5618210, 5618217, 5618231, 5618238, 4113595]",5618207,"[24285086, 5618214, 5618221, 5618235, 5618242, 5618228]"
27,6651192,12820277,"[16080562, 14048876, 18468751, 5044336, 6651223, 4101976, 16713121]",6651199,"[18852106, 20116122, 9326633, 6651191, 6651228, 6651206, 6651214]"
28,6824858,19708316,"[16080562, 17435371, 6824861, 6824868, 4978454]",6824857,"[24285028, 5391193, 6824865, 6824872, 6824879]"
29,6827003,5057361,"[19317777, 14858626, 16080562, 6827132]",6827002,"[6827009, 6827030, 6827023, 6827016]"
30,6827156,5057361,"[19876563, 19876558, 14048876, 18468751, 16080562, 6827166, 6827182]",6827121,"[24984909, 24984908, 24025545, 6827163, 6827177, 6827170, 6827186]"
31,6828876,12820277,"[5085455, 16080562, 16080562, 5355874, 12152231, 5355874, 5355874]",6828873,"[6828889, 24284953, 6828917, 6828882, 6828903, 6828910, 6828896]"
32,6828920,12820277,"[4101976, 16080562, 13122056, 5355874]",6411813,"[6828933, 6828926, 6828940, 6828947]"
33,6828989,12820277,"[12874044, 4101976, 5084467, 5356438, 4101976, 16080562, 14048876, 5356438, 14858626]",6411915,"[6829016, 6932924, 6932911, 6828995, 6829009, 6829002, 6932917, 18957504, 14945854]"
34,6829373,18425292,"[16080562, 16080562, 4151067, 19147862, 4151067, 19147818, 6829377, 6829396, 6829413, 14858626]",6829371,"[24023721, 24023767, 24023769, 24023765, 18848976, 24023723, 6829381, 6829400, 6829418, 6829390]"
35,6831648,5355175,"[16080562, 13959288, 6831657, 6831678, 13873694, 16264802]",6831647,"[18056716, 6831675, 6831661, 6831682, 6831668, 6831654]"
36,7280955,12820277,"[16713121, 5085455, 16080562, 4101976]",7280939,"[7280975, 7280968, 7280961, 20102908]"
37,7679542,4390340,"[20272078, 16080562, 4850409, 7679544, 7679551, 7679557, 7679564]",7679541,"[7679581, 20875307, 7679574, 7679548, 7679555, 7679561, 7679568]"
38,7900123,4390340,"[16080562, 9320569, 7900132, 7900139]",7900077,"[24285194, 7900129, 7900136, 7900143]"
39,7923670,5355175,"[16080562, 17077342, 7923686, 16067382, 17208231, 8371225]",7923676,"[7923683, 7923669, 7923690, 7923697, 20988375, 13282853]"
40,7986838,5057361,"[7986755, 16080562, 7986843, 7986862, 7986869, 7986879]",7986803,"[18861286, 7986858, 7986847, 7986866, 7986873, 7986883]"
41,7988144,4392101,"[16080562, 5057361, 7988153]",7988150,"[20875305, 7988143, 7988157]"
42,9151095,4390340,"[19318439, 16080562, 16490494]",7721939,"[24286327, 9151112, 9151102]"
43,9328602,10376512,"[16080562, 16181494, 18468751, 18416126, 9328611, 9328626, 4850409, 9328641, 9328649, 9328660, 9328667, 16204008, 9328688, 9328696, 9328705, 9328712, 15504376, 9328733, 16204008, 13880943, 10451445, 10451490, 10451478, 10451467, 13873694]",9328608,"[18056714, 9328678, 9328593, 9328622, 9328615, 9328630, 9328637, 9328645, 9328653, 9328664, 9328671, 9328685, 9328692, 9328700, 9328709, 9328716, 9328730, 9328737, 9328744, 16161376, 10451448, 10451493, 10451481, 10451473, 10451499]"
44,9554683,15290305,"[19766373, 19766368, 19766363, 19766358, 13878729, 16080562, 13122056, 9554685, 9554698]",9554682,"[24842139, 24842138, 24842137, 24842136, 23809621, 24284916, 9554696, 9554689, 9554702]"
45,9554784,15290305,"[16080562, 9554793]",9554743,"[9554790, 9554797]"
46,10099147,18427863,"[16080562, 10099150, 10398171]",5618151,"[24285102, 10099153, 10099058]"
47,10103955,9544992,"[12944478, 10103958, 10133525, 16080562]",6822572,"[10138822, 10103961, 10103945, 10103967]"
