,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,3327563,18623736,"[7228304, 6487909, 6487916, 4042315, 4326468]",3327562,"[3327569, 6487913, 6487920, 3327576, 4725226]"
1,3327585,18623736,"[14086309, 14088451, 4326468]",3327584,"[3327591, 3327605, 3327598]"
2,3328182,18623736,"[3328184, 16839906, 5690362, 4326468]",3328181,"[3328188, 3328199, 6908239, 4718020]"
3,4031272,10058316,"[4326520, 4031291, 4274364, 4326520, 12134677, 12134683, 4929679, 12134695, 10185585, 4326468]",4031279,"[24293717, 4031295, 4031241, 12134673, 12134680, 12134686, 12134656, 12134698, 19178366, 12805453]"
4,4036508,17071666,"[4289773, 4326468, 6467481]",4036514,"[4036528, 4036521, 4036505]"
5,4036557,4936149,"[16512969, 6578062, 4326468, 6467481]",4036563,"[18986017, 4036570, 4724021, 4036552]"
6,4037026,4037028,"[4037035, 4037042, 4037049, 4326468, 4037092, 6467481]",4037032,"[4037039, 4037046, 4037053, 5093527, 12121598, 4037025]"
7,4037069,18520222,"[4037085, 4037092, 4037028, 4326468, 6467481]",4037082,"[4037089, 4037096, 5446055, 5093526, 4037057]"
8,4039557,4978454,"[6467481, 4042315, 16433395, 4326468]",4039563,"[4039556, 4039570, 18985297, 4717899]"
9,4039930,17071666,"[4326468, 4037028, 16433395, 11374908, 4070949, 6463937, 6467481]",4039936,"[4039954, 4039947, 12931338, 11374911, 12119625, 4039961, 4039926]"
10,4048378,4936149,"[4042315, 6467481, 4326468, 4042315, 11323467, 6467481]",4048384,"[4047034, 4048394, 4048408, 4080899, 4048415, 4036495]"
11,4070978,16690920,"[4042315, 4326468, 6467481, 6467481]",4070984,"[6464998, 4726287, 6465005, 4070976]"
12,4071030,4071032,"[14087107, 14199031, 4726311, 4326468, 4042315, 7228304, 4042315, 6467481]",4071036,"[12146333, 4071043, 18606467, 4071050, 4071057, 19026347, 6803313, 4071023]"
13,4073060,4978454,"[4326468, 5422750, 6467481]",4073066,"[4289663, 5422754, 4073043]"
14,4074707,4978454,"[4326468, 5422455, 5422774, 4042315]",4074714,"[4722483, 5422459, 5422466, 12124192]"
15,4277883,4726119,"[4274364, 4277895, 6467481, 6502350, 4326468, 4289773]",4277891,"[4277866, 4277899, 4277907, 6502354, 4723009, 12818391]"
16,4284433,16690920,"[19162382, 4042315, 4070949, 6467481, 4326468, 4289773]",4284439,"[19019947, 4284431, 4284446, 4284453, 4726290, 12120902]"
17,4285350,10090269,"[5078760, 4042315, 4285381, 4285388, 4326468, 7992966]",4285371,"[4285399, 4285347, 4285385, 4285392, 4285378, 18684623]"
18,4289452,7934159,"[4289461, 4289468, 4289475, 4326468, 4326468, 4289773]",4289458,"[4289465, 4289472, 4289479, 4289448, 4981356, 4352409]"
19,4289664,17071666,"[14199031, 4326468, 4289773]",4289670,"[4289677, 4289661, 12614249]"
20,4289685,4978454,"[4042315, 4289773, 4326468, 4326468, 4070949, 6467481]",4289691,"[4289698, 4289705, 4289712, 4289684, 13621829, 4074073]"
21,4340120,4340123,"[4326468, 4340131, 4340138, 4340146]",4340127,"[4340101, 4340135, 4340142, 4340150]"
