,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,6652000,5044336,"[14045489, 6652003, 6652024, 6652040, 14194703, 14194234]",6651999,"[6652014, 6652007, 6652028, 6652044, 6652021, 14049409]"
1,6652142,5044336,"[14045489, 6652145, 6652153, 14194234, 8026224, 14194234]",6652140,"[24178174, 6652149, 6652157, 6652172, 6652165, 19613725]"
2,6652253,5044336,"[14045489, 6652262, 6652276, 6652283, 14194234, 15157896]",6652232,"[15352213, 6652266, 6652280, 6652287, 6652273, 6652259]"
3,8776024,12825902,"[14045489, 5297998, 8776033, 8776047, 8776054, 16257962, 17387807]",8776030,"[23891837, 8776023, 8776037, 8776051, 8776058, 8776044, 21411427]"
4,10178103,18418512,"[10678017, 14045489, 10178105, 10178111, 10213833, 10398171, 15663642, 10213819, 10213893, 16128331, 16128341]",10170496,"[16850950, 10178126, 10178108, 10178114, 10178132, 10178120, 16089420, 19486163, 10178088, 17655357, 17655362]"
5,10213659,10398171,"[10678017, 18517874, 10213661, 10213673, 14045489]",10207219,"[16849695, 11894579, 10213664, 10213676, 10213670]"
6,10213755,10398171,"[10213757, 10213763, 14045489, 10213819, 10213687]",10207206,"[10213760, 10213766, 10213772, 14474054, 10213780]"
7,10213825,10398171,"[14044614, 18517874, 10213819, 10213827, 10213833, 10213833, 10213763, 10213819, 14045489, 14474134, 10678017, 10213893, 10213819, 14474167, 10213915]",10207189,"[10213788, 16887116, 14474122, 10213830, 10213836, 16851335, 16850656, 10213822, 10213884, 14474137, 10213890, 10213896, 14474158, 14474170, 16851968]"
8,10214162,10398171,"[12809976, 14045489, 10678017, 10214164, 14048538, 10222780, 10214156, 14203725]",10207662,"[16885408, 10214179, 23878654, 10214167, 10214185, 10214173, 10214159, 10214153]"
9,10214538,10398171,"[19139253, 19139253, 14475186, 14045489, 4488976, 16846260, 14203725, 16846271, 16846276, 16846281, 14048876, 4488976]",10214537,"[19796187, 10214549, 14475189, 10214543, 19796161, 19796186, 18342021, 19796188, 19796189, 19796190, 16166480, 19796160]"
10,10214864,10398171,"[14473936, 14473942, 10214872, 10214878, 14045489]",10207312,"[14473939, 14473945, 10214875, 10214881, 10214869]"
11,10215163,10398171,"[14045489, 10214878, 10215165, 10215171, 10215185, 10215179, 14475018]",10207414,"[10214869, 14475033, 10215168, 10215174, 10215188, 10215182, 14475021]"
12,10463263,10499711,"[14045489, 5297998, 10463273, 14045489, 10463265]",10463259,"[14045562, 8776223, 10463276, 23891787, 10463268]"
13,10463294,10499711,"[10678017, 14045489, 14047554, 14047554, 4488976, 14044614, 14087107, 16804511, 10463545, 14194234, 14047554]",10463251,"[10463568, 10463284, 10463299, 10463305, 10463311, 10463291, 4805696, 19614102, 10463548, 19614087, 19746270]"
14,10463324,10499711,"[14045489, 10463332]",10463323,"[10463329, 10463335]"
15,10463404,10499711,"[10463412, 10463418, 14045489, 14194234, 17202960]",10463398,"[10463415, 10463421, 10463409, 19606200, 20972410]"
16,10463452,10499711,"[10463460, 14194234, 14194703, 14047945, 14045489]",10463391,"[10463463, 16890198, 16890195, 18396745, 20972411]"
17,10520683,12809976,"[19139253, 19139253, 16846289, 16432570, 16432580, 14045489, 16432586, 14203725, 16742394, 16742394]",10520700,"[16167044, 10222544, 19795913, 18428825, 18428827, 16886539, 18428828, 18342034, 18428826, 18428829]"
18,10586992,10223572,"[14045489, 14471030, 10586996, 16846289, 10223100]",10221434,"[16886527, 14471033, 10586999, 10586878, 10223103]"
19,11376042,1100936,"[14045489, 11376007, 14047554, 16837243, 11376050, 11376056, 11376068, 14047554]",11376041,"[23891966, 11376077, 11376047, 11376065, 11376053, 11376059, 11376071, 19752905]"
20,11932869,4541202,"[5085455, 14045489, 11932871, 11932877, 11932883, 11932889, 10649843, 13523053, 13523059]",11932853,"[13523050, 23888912, 11932874, 11932880, 11932886, 11932892, 11932898, 13523056, 13523062]"
21,12138782,14946016,"[19147785, 19147785, 14045489, 14048876, 10213819, 6827957, 10213626]",12138787,"[12138805, 12138780, 16849797, 12138817, 12138811, 12138799, 12138793]"
22,12580653,8780419,"[8492627, 14045489]",12580658,"[12580652, 12580664]"
23,12580672,8780419,"[8492627, 12580686, 14045489]",12580677,"[12580671, 12580689, 12580683]"
24,12971675,8026600,"[10678017, 19139769, 14045489, 14194234, 12971677, 12971683, 16789092, 14194234, 14044614]",12971591,"[19572773, 19573143, 23888854, 12971692, 12971680, 12971686, 19573151, 19614995, 19580614]"
25,13253728,8780419,"[5297998, 11065546, 13253737, 13253743, 13253770, 13253776, 13253782, 14045489]",13253734,"[13253759, 13252224, 13253740, 13253746, 13253773, 13253779, 13253785, 17953535]"
26,13253981,11065546,"[13253989, 4729046, 14045489]",13253980,"[13253992, 7606991, 13253986]"
27,13254013,11065546,"[13037775, 14045489, 13254021, 14194703]",13254012,"[13254018, 13254036, 13254024, 13254030]"
28,13433787,5357465,"[14045489, 13433789, 13433801, 13433807, 13433813, 13433819, 15157896, 13032283, 17583753]",8748885,"[23888943, 13433792, 13433804, 13433810, 13433816, 13433822, 13433798, 19858200, 21747753]"
29,13810571,20180258,"[20180210, 20180205, 13810573, 13810590, 14045489, 4161539]",12916225,"[25441068, 25441067, 13810576, 13810593, 13810582, 13810588]"
30,15290470,18145093,"[14045489, 14044614, 14194703, 18054898]",15290423,"[14045541, 15290468, 18357681, 22444390]"
31,15290498,18145093,"[19255527, 10678017, 19139452, 14194703, 14045489]",15290438,"[22445142, 22445143, 15290503, 15290496, 14045550]"
32,15290785,18145093,"[5085455, 14048538, 14045489, 14194234, 14194703]",15290582,"[23953893, 15290783, 15290790, 19603989, 18370465]"
33,15290825,18145093,"[5356438, 15157896, 7856416, 14045489, 15157896]",15290813,"[23690792, 15290830, 22444388, 15290823, 22444389]"
34,15303927,18145093,"[16067382, 14045489, 19067384, 5356438, 14045489, 14194234, 7856416, 14194703]",15290844,"[15363817, 23719256, 22444385, 15303932, 22444384, 22444383, 15303925, 15303938]"
35,15303947,18145093,"[14045489, 14194703, 14194703, 14194234, 14194703]",15290844,"[23891796, 15303958, 15303952, 15303945, 18357977]"
36,15352171,15159127,"[14045489, 14194703, 15352173, 15352185, 15157896, 14194234]",15273294,"[23893884, 15352182, 15352176, 15352188, 15352170, 19613734]"
37,15352219,5044336,"[15157896, 15352228, 14045489]",6652294,"[7054487, 15352231, 15352225]"
38,15929387,16257962,"[19216957, 14045489, 15617917, 15617921, 15617927, 15617936, 15617974]",15929385,"[24127768, 23891825, 15929391, 15929392, 15929393, 15929397, 15929398]"
39,16424553,16067382,"[14087107, 19139769, 14194234, 15712409, 15712414, 14044614, 14044614, 14045489, 16426431, 16426446]",16246108,"[18414868, 18414867, 19614989, 16424554, 16424555, 16424530, 16424990, 16424559, 18414866, 18414869]"
40,16426184,15552753,"[14045489, 15713174, 14044614, 15713180, 14087107, 14085813]",13866297,"[24061251, 16426187, 16426181, 16426192, 4805820, 18937529]"
41,16890175,8780419,"[14194703, 14045489]",16890176,"[16890174, 14045600]"
42,17483674,15892037,"[18439587, 18439582, 14194234, 16074368, 14045489, 5297998]",17470339,"[23021286, 23021285, 19613975, 17483676, 17483675, 17978514]"
43,17484026,15892037,"[18439577, 18439572, 5297998, 14194234, 16074479, 14045489]",17470329,"[23021284, 23021283, 17978526, 19613963, 17484028, 17484029]"
44,17502129,4392101,"[14045489, 16083611, 16083616, 16083621]",15275262,"[23891889, 17502130, 17502132, 17502133]"
45,17705194,5087783,"[5085455, 14045489, 14047760, 16143549, 10649843]",17705191,"[17705197, 16886688, 19837804, 17705196, 17705195]"
46,17731161,8780419,"[14045489, 16151347, 16151352, 16151357, 16151362, 16151367, 16151372]",17731053,"[17953544, 17731164, 17731165, 17731169, 17731170, 17731171, 17731172]"
47,17953292,14946016,"[19147785, 14045489, 16234970, 10213707, 16234976]",15571868,"[17953293, 16849784, 17953294, 16849997, 17953295]"
48,18342016,7280270,"[5899328, 14045489, 19139253, 14048876, 14048538, 14203725, 16393808]",10689626,"[18392701, 16886600, 14087865, 18372609, 23886623, 14204413, 18342017]"
49,18372577,12809976,"[20071503, 5899328, 14045489, 10214270, 19139253, 19238024, 14048538, 19111228, 14048876]",10690048,"[23888832, 5903959, 24153330, 24153333, 23954364, 24153308, 23886634, 23954362, 18372576]"
50,18392653,7280270,"[19244585, 13867739, 16846289, 14045489, 5899328, 16417655]",10685955,"[24162693, 13867742, 4567597, 23888596, 18392652, 18392655]"
51,18392748,12809976,"[5899328, 14045489, 14048538, 14048538, 14048538, 10214270, 16432464, 10214270, 16432470]",10691050,"[18392747, 16886640, 23886644, 18392749, 16885947, 16885534, 18428802, 16885592, 18428803]"
52,18392791,7280270,"[14048538, 5899328, 14045489, 19139253, 14048538, 16417729, 10222780]",10689758,"[18392792, 18355640, 16885336, 14087900, 16885373, 18392793, 16885314]"
53,18428800,12809976,"[19238202, 19238197, 14045489, 14048538, 17137486, 14048876]",10690068,"[24153480, 24153479, 24153391, 16885959, 18428801, 18372568]"
54,18428806,12809976,"[5899328, 14045489, 14048538, 16846289, 14203725, 16432492, 16432507, 16432512]",10691109,"[18428807, 24150887, 18428809, 19796037, 18356963, 18428808, 18428811, 18428812]"
55,19570465,7280270,"[5899328, 14045489, 14048538, 14203725]",10685895,"[19570466, 24150887, 19796028, 18356962]"
56,19580122,16067382,"[19069395, 19069390, 14045489, 5356438, 14194234, 14194703, 16792218]",15363821,"[23891888, 23891887, 23891880, 19580123, 19606206, 15303938, 19580124]"
57,19606167,12949240,"[14045489, 5085455, 15820444, 15820449, 15820439, 16876660, 16876675, 14194234, 14194703, 15820465]",12885750,"[19923034, 16890112, 16890105, 16890106, 16890104, 19923033, 19923036, 16890109, 16890100, 16890110]"
58,19761145,15159127,"[19071575, 14045489, 10678017, 6652145, 8026224]",15273264,"[23893895, 23893894, 19761146, 6652149, 6652165]"
59,19796115,10398171,"[19139253, 16846219, 14045489, 4488976, 16846231, 14475317]",10214702,"[19796119, 19796116, 16886563, 19796104, 19796118, 14475320]"
60,19970632,7280270,"[14203725, 19139253, 14045489, 16888816, 16888821]",10685896,"[18342028, 14087857, 16886592, 19970633, 19970634]"
61,20985824,10499711,"[17207138, 17207143, 14045489, 10222904, 17207150, 17207155, 17207160]",15275234,"[20985825, 20985826, 16887269, 10676552, 20985827, 20985828, 20985829]"
62,23514475,10398171,"[14045489, 14048538, 10214270, 10678017]",10207664,"[17444939, 16885958, 16885544, 10678100]"
63,23888630,13123069,"[4524871, 19067507, 14045489]",17997089,"[5397130, 23888631, 16886574]"
64,23888815,4850740,"[14045489, 12979620, 19067546, 19067540, 19067536]",7873851,"[23888813, 17616705, 23888819, 23888818, 23888816]"
65,23888924,10499711,"[14045489, 19067593, 19067589, 19067585]",10463242,"[16849839, 23888927, 23888926, 23888925]"
66,23891903,8780419,"[14045489, 19069418, 19069412, 19069408, 19069403]",17732472,"[23891894, 23891908, 23891906, 23891905, 23891904]"
67,23891920,11064709,"[19069431, 16074387, 14045489]",23891922,"[23891924, 17976849, 23891919]"
68,23892058,4390340,"[19069536, 19069532, 19069522, 14045489, 19069516]",9326503,"[23892062, 23892061, 23892060, 16887223, 23892059]"
69,23892065,18967626,"[19069550, 14045489]",23892067,"[23892068, 23892064]"
70,23892108,10012988,"[19939859, 19069571, 14045489]",19527672,"[25057361, 23892109, 23892106]"
71,23892112,4390340,"[16251752, 19069593, 19069587, 14045489]",23892113,"[23892114, 23892117, 23892116, 23892106]"
72,23893931,10642320,"[19080349, 4488976, 14048287, 14045854, 19071614, 19071600, 19071595, 14045489]",13866413,"[24178220, 23980872, 23893934, 19794855, 23893935, 23893933, 23893932, 23893930]"
73,24108523,12949240,"[14087107, 19199329, 14045489]",19923002,"[24108525, 24108524, 23891961]"
