,treenode_id,parent_id,creator_id,x,y,z,radius,confidence,type
0,25407569,25407568,11,71516,70112,124850,-1,5,end
1,25407568,25407567,11,71514,70057,124800,-1,5,slab
2,25407567,25407566,11,71456,70033,124750,-1,5,slab
3,25407566,25407565,11,71503,70014,124700,-1,5,slab
4,25407565,25407564,11,71518,70023,124650,-1,5,slab
5,25407564,25407563,11,71524,70002,124600,-1,5,slab
6,25407563,25407562,11,71549,70004,124550,-1,5,slab
7,25407562,25407561,11,71551,70000,124500,-1,5,slab
8,25407561,25407560,11,71575,69993,124450,-1,5,slab
9,25407560,25407559,11,71609,69998,124400,-1,5,slab
10,25407559,11963572,11,71642,69991,124350,-1,5,slab
11,11963572,13335384,45,71702,69965,124300,-1,5,slab
12,13335384,25407558,12,71723,69920,124250,-1,5,slab
13,25407558,24181681,11,71716,69905,124200,-1,5,slab
14,25387971,23954964,11,72864,71499,122400,-1,5,slab
15,6498116,24062108,27,72336,71003,125450,-1,3,slab
16,11963801,24181657,45,72162,70368,125350,-1,5,end
17,11963814,24181822,45,71998,70459,125350,-1,5,slab
18,12019175,12028664,45,71937,71614,125650,-1,5,slab
19,12019310,24181818,45,71926,71158,125850,-1,5,end
20,12028664,24181811,45,72055,71573,125700,-1,5,slab
21,15809175,24181645,45,72652,70566,125350,-1,5,slab
22,17618482,24181820,12,72006,70529,125450,-1,5,slab
23,24062107,6498116,11,72390,70975,125400,-1,5,end
24,24062108,24062109,11,72036,70886,125550,-1,5,slab
25,24062109,24062115,11,72015,70779,125600,-1,5,branch
26,24062110,24062109,11,71995,70755,125650,-1,5,slab
27,24062111,24062110,11,72000,70745,125700,-1,5,branch
28,24062112,24062111,11,71979,70700,125750,-1,5,slab
29,24062113,24062112,11,71979,70644,125800,-1,5,slab
30,24062114,24062113,11,71959,70529,125850,-1,5,end
31,24062115,24062116,11,71984,70676,125600,-1,5,slab
32,24062116,24181819,11,71975,70651,125550,-1,3,slab
33,24181645,24181646,11,72669,70553,125400,-1,5,slab
34,24181646,24181647,11,72697,70587,125450,-1,5,slab
35,24181647,24181648,11,72631,70567,125550,-1,5,slab
36,24181648,24181649,11,72671,70565,125600,-1,5,slab
37,24181649,24181650,11,72678,70574,125650,-1,5,slab
38,24181650,24181651,11,72680,70546,125700,-1,5,slab
39,24181651,24181652,11,72665,70517,125750,-1,5,slab
40,24181652,24181653,11,72671,70508,125800,-1,5,slab
41,24181653,24181654,11,72669,70506,125850,-1,5,slab
42,24181654,24181655,11,72728,70629,125900,-1,5,slab
43,24181656,15809175,11,72501,70479,125350,-1,5,slab
44,24181657,24181656,11,72230,70456,125350,-1,3,branch
45,24181658,24181657,11,72078,70428,125300,-1,5,branch
46,24181659,24181658,11,71941,70426,125250,-1,5,slab
47,24181660,24181659,11,71854,70401,125200,-1,5,slab
48,24181661,24181660,11,71802,70373,125150,-1,5,slab
49,24181662,24181661,11,71542,70214,125150,-1,5,slab
50,24181663,24181662,11,71521,70208,125100,-1,5,slab
51,24181664,24181663,11,71477,70233,125050,-1,5,slab
52,24181665,24181664,11,71415,70250,125000,-1,5,slab
53,24181666,24181665,11,71382,70208,124950,-1,5,slab
54,24181667,24181666,11,71418,70241,124900,-1,5,slab
55,24181668,24181667,11,71428,70265,124850,-1,5,slab
56,24181669,24181668,11,71432,70237,124800,-1,5,slab
57,24181670,24181669,11,71352,70195,124750,-1,5,slab
58,24181671,24181670,11,71426,70180,124700,-1,5,slab
59,24181672,24181671,11,71451,70161,124650,-1,5,slab
60,24181673,24181672,11,71456,70094,124600,-1,5,slab
61,24181674,24181673,11,71456,70066,124550,-1,5,slab
62,24181675,24181674,11,71455,70037,124500,-1,5,slab
63,24181676,24181675,11,71481,70035,124450,-1,5,slab
64,24181677,24181676,11,71481,70005,124400,-1,5,slab
65,24181678,24181677,11,71479,70003,124350,-1,5,slab
66,24181679,24181678,11,71494,69980,124300,-1,5,slab
67,24181680,24181679,11,71500,69948,124250,-1,5,slab
68,24181681,24181680,11,71578,69921,124200,-1,5,branch
69,24181682,24181681,11,71624,69902,124150,-1,5,slab
70,24181683,24181682,11,71688,69880,124100,-1,5,slab
71,24181684,24181683,11,71702,69794,124000,-1,5,slab
72,24181686,24181684,11,71667,69700,123950,-1,5,branch
73,24181687,24181686,11,71694,69668,123900,-1,5,slab
74,24181688,24181686,11,71574,69725,123900,-1,5,slab
75,24181689,24181688,11,71635,69696,123850,-1,5,end
76,24181808,24062111,11,72008,70926,125700,-1,5,slab
77,24181809,24181808,11,71989,71110,125750,-1,5,branch
78,24181810,24181809,11,72089,71340,125750,-1,5,slab
79,24181811,24181810,11,71972,71563,125750,-1,5,branch
80,24181812,12019175,11,71998,71595,125600,-1,5,slab
81,24181813,24181812,11,72019,71574,125550,-1,5,end
82,24181814,24181811,11,71835,71614,125750,-1,5,slab
83,24181815,24181814,11,71812,71631,125800,-1,5,slab
84,24181816,24181815,11,71768,71599,125850,-1,5,slab
85,24181817,24181816,11,71725,71627,125900,-1,5,end
86,24181818,24181809,11,71934,71162,125800,-1,5,slab
87,24181819,17618482,11,71996,70580,125450,-1,5,slab
88,24181820,11963814,11,72008,70506,125400,-1,5,branch
89,24181821,24181820,11,71979,70554,125350,-1,5,end
90,24181822,24181658,11,72017,70463,125300,-1,5,slab
91,25387881,24181657,11,72239,70368,125300,-1,5,slab
92,25387882,25387881,11,72218,70393,125250,-1,5,slab
93,25387883,25387882,11,72266,70421,125200,-1,5,end
94,25387884,24181687,11,71936,69483,123900,-1,5,slab
95,25387885,25387884,11,72083,69503,123900,-1,5,branch
96,25387886,25387885,11,72100,69517,123850,-1,5,end
97,25387887,25387885,11,72117,69494,123950,-1,5,slab
98,25387888,25387887,11,72178,69484,124000,-1,5,slab
99,25387889,25387888,11,72172,69418,124050,-1,5,slab
100,25387890,25387889,11,72126,69382,124100,-1,5,slab
101,25387891,25387890,11,72058,69315,124150,-1,5,slab
102,25387892,25387891,11,71993,69260,124200,-1,5,slab
103,25387893,25387892,11,71856,69142,124250,-1,5,slab
104,25387894,25387893,11,71708,69014,124300,-1,5,slab
105,25387895,25387894,11,71699,69001,124350,-1,5,slab
106,25387896,25387895,11,71695,68997,124400,-1,5,slab
107,25387897,25387896,11,71684,69058,124450,-1,5,slab
108,25387898,25387897,11,71691,69126,124500,-1,5,slab
109,25387899,25387898,11,71689,69178,124550,-1,5,slab
110,25387900,25387899,11,71619,69218,124600,-1,5,slab
111,25387901,25387900,11,71611,69223,124650,-1,5,end
112,18926659,25387964,2,72368,71607,122700,-1,5,end
113,25387970,25387971,11,72800,71547,122450,-1,5,slab
114,25284181,14088196,45,75064,72600,114700,-1,5,slab
115,25120698,25120702,22,72377,73365,118900,-1,5,branch
116,25120697,25120698,22,72400,73331,118850,-1,5,slab
117,25120696,25120697,22,72406,73364,118800,-1,5,slab
118,25120695,25120696,22,72385,73354,118750,-1,5,slab
119,25120694,25120695,22,72436,73390,118700,-1,5,slab
120,25120693,25120694,22,72442,73365,118650,-1,5,slab
121,25038234,25120693,22,72505,73390,118600,-1,5,slab
122,24207376,23954966,11,73055,71362,122550,-1,5,slab
123,24171160,24171159,11,72711,70418,124350,-1,5,slab
124,24171162,24171160,11,72664,70358,124400,-1,5,slab
125,24171163,24171162,11,72651,70331,124450,-1,5,slab
126,24171164,24171163,11,72605,70342,124500,-1,5,slab
127,24171183,24171164,11,72577,70211,124500,-1,5,slab
128,24171184,24171183,11,72588,70065,124500,-1,5,slab
129,24171187,24171184,11,72600,70016,124550,-1,5,slab
130,24171189,24171187,11,72570,69940,124600,-1,5,slab
131,24171192,24171189,11,72532,69916,124650,-1,5,end
132,24207375,24207376,11,73036,71354,122600,-1,5,slab
133,24207374,24207375,11,73045,71350,122650,-1,5,slab
134,24207373,24207374,11,72985,71341,122700,-1,5,slab
135,24207372,24207373,11,72931,71326,122750,-1,4,slab
136,24207371,24207372,11,72916,71333,122800,-1,5,slab
137,24207370,24207371,11,72861,71293,122850,-1,5,slab
138,24207369,24207370,11,72888,71267,122900,-1,5,slab
139,24207368,24207369,11,72876,71210,122950,-1,5,slab
140,24207367,24207368,11,72863,71191,123000,-1,5,slab
141,24207366,24207367,11,72871,71193,123100,-1,5,slab
142,24207365,24207366,11,72884,71233,123150,-1,5,slab
143,24207364,24207365,11,72840,71238,123200,-1,5,slab
144,24207363,24207364,11,72783,71170,123250,-1,5,slab
145,24207362,24207363,11,72745,71050,123350,-1,5,slab
146,24207361,24207362,11,72724,70999,123450,-1,5,slab
147,24207360,24207361,11,72714,70939,123500,-1,5,slab
148,24207359,24207360,11,72640,70835,123550,-1,5,slab
149,24171181,24207359,11,72706,70722,123600,-1,4,slab
150,24171180,24171181,11,72748,70722,123650,-1,5,slab
151,24171179,24171180,11,72717,70700,123700,-1,5,slab
152,24171177,24171179,11,72689,70717,123750,-1,5,slab
