,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,284343,1706711,"[284357, 284365, 284373, 284381, 284395, 6569171, 284439, 284449, 284467, 284477, 284487, 284497, 5494171, 5078760, 13058240, 14087339, 16609114, 16609119, 16609134, 14087107, 14085813, 15552753]",284309,"[284361, 284369, 284377, 284385, 284399, 284351, 284443, 284453, 284471, 284481, 284491, 284501, 284411, 284423, 18928934, 18656954, 18928936, 18928937, 18928940, 18928938, 18928939, 20690126]"
1,3526541,7992966,"[19258298, 19111930, 14087107, 11323467, 11323467]",3526532,"[3526561, 18729385, 16542714, 3526554, 3526547]"
2,3526954,7992966,"[14087107, 19255024, 19111930, 14087339]",3526951,"[19615874, 3526969, 3526962, 19625058]"
3,3527964,7992966,"[19111930, 14087107, 11323467]",3527962,"[3527973, 3527982, 3527990]"
4,4071030,4071032,"[14087107, 14199031, 4726311, 4326468, 4042315, 7228304, 4042315, 6467481]",4071036,"[12146333, 4071043, 18606467, 4071050, 4071057, 19026347, 6803313, 4071023]"
5,4715736,14866842,"[19983832, 19983832, 19284042, 19111930, 11323467, 14087107, 14194234]",4715742,"[4715763, 4715735, 24210884, 4715749, 4715756, 19598507, 19614388]"
6,4723990,16226512,"[4326468, 4326468, 14087107, 7992966]",4723996,"[9990055, 4723946, 18733775, 9990049]"
7,5389810,17435371,[14087107],5389687,[5389816]
8,5389828,17435371,"[4524871, 19111930, 5389851, 14087107]",5389822,"[5389848, 5389834, 5389855, 5389841]"
9,5391777,8688631,"[17435371, 5391786, 14087107]",5391783,"[5391774, 5391790, 5391797]"
10,5394927,17435371,"[5899328, 5899328, 19111930, 14088451, 5394957, 14087107, 14203725, 15663128, 14087107, 16798786]",5394926,"[19598387, 23996484, 5394933, 23903224, 5394961, 5394947, 5394940, 16087034, 19598376, 19598386]"
