,treenode_id,parent_id,creator_id,x,y,z,radius,confidence,type
0,2790691,2790688,3,80339,90478,136100,-1,5,slab
1,2790692,2790691,3,80050,89930,136150,-1,5,slab
2,2790698,2790697,3,76000,87050,136050,-1,5,slab
3,2790699,2790698,3,75916,86921,136000,-1,5,slab
4,2790700,2790699,3,75832,86792,135950,-1,5,slab
5,2790701,2790700,3,75749,86662,135900,-1,5,slab
6,2790702,2790701,3,75675,86610,135850,-1,5,slab
7,2790703,2790702,3,75602,86558,135800,-1,5,slab
8,2790704,2790703,3,75528,86507,135750,-1,5,slab
9,2790705,2790704,3,75455,86455,135700,-1,5,slab
10,2790706,2790705,3,75381,86403,135650,-1,5,slab
11,2790707,2790706,3,75308,86351,135600,-1,5,slab
12,2790708,2790707,3,75260,86339,135550,-1,5,slab
13,2790709,2790708,3,75213,86328,135500,-1,5,slab
14,2790710,2790709,3,75165,86317,135450,-1,5,slab
15,2790711,2790710,3,75118,86305,135400,-1,5,slab
16,2790712,2790711,3,75036,86288,135350,-1,5,slab
17,2790713,2790712,3,74955,86271,135300,-1,5,slab
18,8663491,8663490,3,63290,86280,127950,-1,5,slab
19,8670155,8670154,3,64061,81786,162350,-1,5,slab
20,8670154,8670153,3,64040,81752,162300,-1,5,slab
21,8670153,8670152,3,63934,81581,162050,-1,5,slab
22,8670152,8670151,3,63913,81547,162000,-1,5,slab
23,8670151,8670150,3,63892,81513,161950,-1,5,slab
24,8670150,8670149,3,63851,81439,161900,-1,5,slab
25,8670149,8670148,3,63810,81364,161850,-1,5,slab
26,8670148,8670147,3,63768,81290,161800,-1,5,slab
27,8670147,8670146,3,63727,81216,161750,-1,5,slab
28,8670146,8670145,3,63686,81142,161700,-1,5,slab
29,8670145,8670144,3,63645,81068,161650,-1,5,slab
30,8670144,8670143,3,63603,80994,161600,-1,5,slab
31,8670143,8670142,3,63588,81075,161550,-1,5,slab
32,8670142,8670141,3,63573,81155,161500,-1,5,slab
33,8670141,8670140,3,63542,81317,161400,-1,5,slab
34,8670140,8670139,3,63529,81300,161350,-1,5,slab
35,8670139,8670138,3,63516,81283,161300,-1,5,slab
36,8670138,8670137,3,63503,81266,161250,-1,5,slab
37,8670137,8670136,3,63489,81249,161200,-1,5,slab
38,8670136,8670135,3,63476,81231,161150,-1,5,slab
39,8670135,8670134,3,63453,81266,161100,-1,5,slab
40,8670134,196648,3,63430,81300,161050,-1,5,slab
41,196648,8670132,3,63327,81289,161000,-1,5,slab
42,8670132,8670078,3,63350,81253,160950,-1,5,slab
43,8670078,8670077,3,63374,81216,160900,-1,5,slab
44,8670077,8670076,3,63373,81171,160850,-1,5,slab
45,8670076,8670058,3,63372,81125,160800,-1,5,slab
46,8670058,8670057,3,63374,81121,160750,-1,5,slab
47,8670057,8670056,3,63393,81093,160700,-1,5,slab
48,8670056,8670054,3,63395,81118,160650,-1,5,slab
49,8670054,8670053,3,63397,81144,160600,-1,5,slab
50,8670053,8670046,3,63326,81088,160550,-1,5,slab
51,8670046,8670045,3,63255,81032,160500,-1,5,slab
52,8669588,8669552,3,63764,81494,152550,-1,5,slab
53,8669556,8669555,3,63856,81072,152200,-1,5,end
54,8669555,8669554,3,63871,81087,152250,-1,5,slab
55,8669554,8669553,3,63873,81074,152300,-1,5,slab
56,8669553,8669512,3,63827,81110,152350,-1,5,slab
57,8669552,8669551,3,63772,81528,152500,-1,5,slab
58,8669551,8669513,3,63777,81523,152450,-1,5,slab
59,8669513,8669512,3,63782,81519,152400,-1,5,slab
60,8669512,8669511,3,63815,81528,152350,-1,5,branch
61,8669511,8669510,3,63849,81537,152300,-1,5,slab
62,8669510,8669509,3,63882,81546,152250,-1,5,slab
63,8669509,8669508,3,63897,81585,152200,-1,5,slab
64,8669508,8669507,3,63912,81625,152150,-1,5,slab
65,8669507,8669506,3,63927,81664,152100,-1,5,slab
66,8669506,8669505,3,63942,81704,152050,-1,5,slab
67,8669505,8669504,3,63957,81744,152000,-1,5,slab
68,8669504,8669503,3,63972,81783,151950,-1,5,slab
69,8669503,8669502,3,63987,81823,151900,-1,5,slab
70,8669502,8669501,3,64025,81722,151850,-1,5,slab
71,8669501,8669454,3,64060,81744,151800,-1,5,slab
72,8669499,2809700,3,64438,83307,152400,-1,5,end
73,8669497,8669470,3,64362,83341,152300,-1,5,slab
74,8669469,8669468,3,64208,83243,152200,-1,5,slab
75,8669470,8669469,3,64342,83353,152250,-1,5,slab
76,8669468,8669467,3,64196,83153,152150,-1,5,slab
77,8669467,8669466,3,64183,83155,152100,-1,5,slab
78,8669466,8669465,3,64170,83157,152050,-1,5,slab
79,8669465,8669464,3,64158,83159,152000,-1,5,slab
80,8669464,8669463,3,64183,83080,151950,-1,5,slab
81,8669463,4934183,3,64209,83002,151900,-1,5,slab
82,8669461,8669460,3,64246,82839,151800,-1,5,slab
83,8669460,8669459,3,64263,82754,151750,-1,5,slab
84,8669459,8669458,3,64248,82711,151700,-1,5,slab
85,8669458,8669457,3,64233,82669,151650,-1,5,slab
86,8669457,8669456,3,64381,82423,151600,-1,5,slab
87,8669456,8669450,3,64556,82053,151550,-1,5,slab
88,8669454,8669453,3,64096,81766,151750,-1,5,slab
89,8669453,8669452,3,64133,81787,151700,-1,5,slab
90,8669452,8669451,3,64169,81809,151650,-1,5,slab
91,8669451,8669450,3,64206,81830,151600,-1,5,slab
92,8669450,8669449,3,64242,81852,151550,-1,5,branch
93,8669449,8669448,3,64225,81841,151500,-1,5,slab
94,8669448,8669447,3,64207,81831,151450,-1,5,slab
95,8669447,8669446,3,64243,81820,151400,-1,5,slab
96,8669446,8669445,3,64278,81810,151350,-1,5,slab
97,8669445,8669367,3,64313,81799,151300,-1,5,slab
98,8669444,8669296,3,65623,81502,150250,-1,5,slab
99,8669384,8669295,3,65588,81462,150450,-1,5,end
100,8669367,8669366,3,64349,81789,151250,-1,5,slab
101,8669366,8669365,3,64349,81762,151200,-1,5,slab
102,8669365,8669364,3,64346,81752,151150,-1,5,slab
103,8669364,8669363,3,64344,81741,151100,-1,5,slab
104,8669363,8669362,3,64342,81730,151050,-1,5,slab
105,8669362,8669361,3,64340,81720,151000,-1,5,slab
106,8669361,8669360,3,64337,81709,150950,-1,5,slab
107,8669360,8669359,3,64372,81644,150900,-1,5,slab
108,8669359,8669358,3,64406,81580,150850,-1,5,slab
109,8669358,8669357,3,64414,81583,150800,-1,5,slab
110,8669357,8669356,3,64423,81586,150750,-1,5,slab
111,8669356,8669285,3,64432,81590,150700,-1,5,slab
112,8669296,8669294,3,65620,81454,150300,-1,5,slab
113,8669295,8669294,3,65669,81496,150400,-1,5,slab
114,8669294,8669291,3,65580,81451,150350,-1,5,branch
115,8669291,8669290,3,65342,81603,150350,-1,5,slab
116,8669290,8669289,3,65139,81757,150400,-1,5,slab
117,8669289,8669288,3,64999,81821,150450,-1,5,slab
118,8669288,8669287,3,64860,81886,150500,-1,5,slab
119,8669287,8669286,3,64714,81849,150550,-1,5,slab
120,8669286,8669284,3,64567,81812,150600,-1,5,slab
121,8669285,8669284,3,64441,81593,150650,-1,5,slab
122,8669284,8669283,3,64409,81559,150600,-1,5,branch
123,8669283,8669282,3,64378,81526,150550,-1,5,slab
124,8669282,8669281,3,64346,81492,150500,-1,5,slab
