,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,3327521,18623736,"[3327523, 3327551, 14199031, 16280908, 5078760, 14086309]",3327520,"[3327527, 3327555, 3327548, 3327541, 6577513, 24049955]"
1,3327585,18623736,"[14088451, 14086309, 4326468]",3327584,"[3327605, 3327591, 3327598]"
2,3463366,17435371,"[14087339, 4524871, 4715415, 14087339, 14086309]",5394438,"[3463372, 3463379, 3463365, 10642909, 10642916]"
3,3546062,2798040,"[3546071, 14203725, 14206438, 19162449, 14086309]",3546004,"[3546075, 3546082, 19592223, 3546068, 18805146]"
4,3550179,3546835,"[14086309, 3550195, 16433395, 15352877, 6450381]",3550178,"[3550192, 3550199, 3550185, 3550206, 3550174]"
5,3550440,3546835,"[6450381, 13058240, 14086309]",3550439,"[3550446, 3550453, 3550460]"
6,4403109,4929679,"[4326520, 4042315, 6467481, 14086309, 16226512, 20703597, 20703602]",4403115,"[4403108, 4403122, 6799695, 24049883, 62114595, 62114596, 62114597]"
7,4584356,16690920,"[4289773, 4042315, 4717729, 14088451, 14086309]",4584362,"[4584355, 4584377, 4584370, 18427137, 12953535]"
8,4584759,16690920,"[4289773, 14086309, 4289773, 6467481, 4042315, 4289773, 4936603]",4584765,"[4584772, 4584786, 4584758, 4584779, 4929274, 12818497, 18094004]"
9,4727638,14242929,"[4028114, 14087339, 12039793, 14086309]",4727644,"[4727634, 6538105, 12039940, 24049744]"
10,4727711,4728865,"[4028114, 4727730, 4727754, 14086309, 12039793, 6888315, 16613999, 16614004, 14085813, 14087339, 16615256]",4727717,"[4727706, 4727734, 4727758, 4727741, 4727751, 4727727, 18933898, 18933899, 18933893, 18933897, 18935884]"
11,4729044,4729046,"[4028114, 14086309, 14047554]",4729050,"[4729039, 4729058, 4729065]"
12,4729820,4729046,"[4028114, 12704696, 14086309]",4729826,"[4729819, 12704699, 9025210]"
13,4729846,4729046,"[4028114, 9025190, 9025201, 14086309, 15094230]",4729852,"[4729845, 9025194, 9025205, 9025153, 24077254]"
14,4730040,4730042,"[4028114, 4730057, 14086309, 14086309, 14206438, 4028114, 7855607]",4730046,"[4730038, 4730061, 4730053, 4730068, 19591825, 4726806, 7680800]"
15,4730097,4730042,"[4028114, 14206438, 14086309]",4730103,"[4730091, 12745119, 12745113]"
16,4730118,4730042,"[4028114, 14206438, 10090379, 14086309]",4730124,"[4730116, 12745106, 12745100, 18656521]"
17,4730698,4729046,"[4028114, 4372233, 18319649, 8029393, 16210546, 12950566, 14086309, 12704772]",4730704,"[4730688, 4730715, 4730722, 8029397, 9024945, 12950569, 24049527, 62194016]"
18,4730925,16926333,"[4028114, 4730934, 14086309]",4730931,"[4729468, 4730938, 9025247]"
19,4977999,7934159,"[4326520, 4289773, 14199031, 4326468, 12988794, 12988811, 4028114, 4042315, 10058316, 14086309]",4978005,"[4977998, 4584700, 12968354, 4981356, 12988797, 12988814, 12988808, 4049521, 5863684, 12953530]"
20,5093358,16690920,"[4326468, 4042315, 16433395, 16433395, 6458366, 14086309, 6463937]",5093364,"[5093357, 5093378, 12931357, 6458377, 6458370, 6458355, 6458363]"
21,5277041,1970501,"[4042315, 5277050, 5596336, 5596361, 5277050, 14086309]",5277047,"[5277033, 5277054, 5596340, 5596365, 5596355, 5596347]"
22,5326065,13245417,"[5358138, 6433126, 18623736, 14086309]",5326071,"[5310355, 6433130, 3327488, 6433123]"
