,Name,Skid,Cable_Length,Soma_Node_id,Postsynaptic Sites,Presynaptic Sites,Percent Reviewed
0,"A08h2_a2r (Jupiter right, not NB3-3)",4228864,432.2316212231847,4228868,196,117,0
