,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,2170918,2183099,"[2170927, 2170941, 2170948, 16181494, 14048538, 4488976, 11371351]",2170917,"[2170931, 2170945, 2170952, 2170924, 2170938, 19794817, 62699935]"
1,2171060,2183099,"[2171062, 2171069, 2171076, 2171083, 2171090, 6535161, 4488976, 16181494, 14194026]",2171059,"[2171066, 2171073, 2171080, 2171087, 2171094, 2171102, 2171118, 23902837, 23902992]"
2,2740802,12953345,"[2740804, 2740811, 2740824, 16181494, 19891658, 19891663]",2740632,"[2740808, 2740815, 2740829, 23902815, 24998512, 24998513]"
3,2740919,12953345,"[2740928, 14047945, 16181494, 19891706]",2740372,"[2740932, 2740925, 23902825, 24998521]"
4,2747887,12953345,"[4535767, 2747899, 16181494, 14194026, 14045854, 19891676, 19891686, 19891691, 19891696]",2740379,"[2747893, 2747903, 2747979, 23902991, 23963019, 24998515, 24998517, 24998518, 24998519]"
5,3575437,15571023,"[14047945, 16181494, 13057994, 19106008]",3575436,"[3575443, 3575450, 13871694, 13074185]"
6,4390004,7987962,"[4382895, 4390016, 16181494]",4390013,"[4389991, 4390021, 24038235]"
7,4538736,4538738,"[4535767, 16181494]",4538742,"[4538731, 4538749]"
8,4740968,15571023,"[4488976, 14047760, 14047760, 16181494, 14047945, 8026224, 16826032, 14045854, 14045854, 10013402, 14045854]",12706366,"[4740956, 12706371, 19584369, 14193869, 13229315, 19710967, 19710970, 23904381, 13075231, 24046063, 25284791]"
9,4886022,4123487,"[4104476, 4881629, 16181494, 4382895, 15290305, 4113595]",4886029,"[5430169, 4886020, 4886037, 21878364, 25394202, 21878407]"
10,5087571,7987962,"[5087580, 4397287, 10461747, 16511461, 16181494]",5087577,"[5087584, 4847061, 6364970, 5087591, 24042357]"
11,5430220,4104476,"[5430222, 16181494, 5355874, 4102728]",5430219,"[5430226, 5430247, 5430240, 6462295]"
12,6196448,18474053,"[6196451, 6196464, 6196471, 6196494, 14048538, 16181494, 10649843]",6196447,"[6196461, 6196468, 6196476, 6196498, 6196489, 24049351, 19796830]"
13,6196509,18474053,"[6196511, 6196519, 10649843, 16181494]",6196508,"[6196515, 6196523, 19796827, 24049353]"
14,6417706,4123487,"[6417708, 16713121, 16181494, 4102728, 19762913, 19762918]",6417704,"[6417712, 6417727, 6417719, 6417739, 24838013, 24838014]"
15,6418586,2183099,"[4124563, 6418595, 6418602, 6418616, 14048538, 16690920, 16181494]",6418592,"[6418583, 6418599, 6418606, 6418620, 6418613, 6462882, 24049363]"
16,6441488,4113595,"[6441497, 6441511, 16181494, 16690920, 16713255, 14048538]",6823110,"[6441501, 6441515, 6441508, 6441484, 19244348, 18372865]"
17,6462148,16690920,"[6462152, 16181494, 4122610, 5355874]",6462147,"[6462156, 6462165, 6573336, 6462172]"
18,6462221,16690920,"[6462240, 5355874, 4382895, 6970942, 4121534, 16181494]",6462220,"[6462244, 6462258, 6462229, 6462237, 4122517, 6462265]"
19,6462289,16690920,"[6462299, 16181494, 4102728]",6462278,"[6462303, 6462310, 6462295]"
20,6570997,5078760,"[6571002, 16181494]",6567763,"[6571006, 6571016]"
21,6823343,4113595,"[6970942, 16181494, 5356438, 10013402]",6823342,"[6973408, 6823363, 6823356, 6823349]"
22,6863676,4543281,"[16181494, 16825494, 14085813, 8263821, 19078674, 19078678, 19078684]",6863675,"[6863682, 6863689, 6863700, 8675882, 23902930, 23902931, 23902932]"
23,6864415,7867016,"[6864417, 7683669, 16181494]",6864414,"[6864421, 6864428, 24038153]"
24,6882044,5084467,"[4113533, 4881629, 16181494, 4102728, 4881629, 16713121]",6882050,"[6415503, 6882057, 6882064, 10106558, 4886096, 12867333]"
25,6919607,4104476,"[16232840, 14826752, 16181494, 4102728, 4123487, 16713121, 5355874]",5430333,"[6919613, 6919620, 6919627, 6919634, 6417582, 12868901, 6919648]"
26,6973203,4542822,"[6970942, 16181494, 6973219, 6973226, 6970942, 10013402]",6973209,"[6973200, 6973216, 6973223, 6973230, 6973237, 6973244]"
27,6973299,4542822,"[6970942, 6973315, 16181494]",6973305,"[6973291, 6973319, 6973312]"
28,6989169,4104476,"[16181494, 5355874, 6989185, 16713121, 5644800, 4102728, 15290335]",5430342,"[6989175, 6989182, 6989189, 12868951, 20506720, 21725789, 12135939]"
29,7105305,2637812,"[7105307, 4037028, 7105321, 7105328, 3546334, 16181494]",7105303,"[7105311, 7105318, 7105325, 7105332, 11578236, 24047397]"
