,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,3299001,18623736,"[3299003, 3299010, 4936603]",3298998,"[3299007, 3299014, 3299021]"
1,3971901,10376512,"[13959288, 3971910, 3971917, 4936603, 13873694]",10452109,"[3971907, 3971914, 3971921, 3971900, 10525652]"
2,3972050,5236962,"[4936603, 5236969, 13885984]",5236966,"[3971990, 5236973, 5236980]"
3,4403175,10058316,"[4326520, 4042315, 12042430, 4936603, 7993093, 20672684, 20672693, 4289773]",4403181,"[4403174, 12791897, 13374138, 18094238, 10019491, 62054425, 62054430, 4983217]"
4,4463959,7934159,"[14199031, 3673274, 4289773, 12963887, 12963893, 12981233, 3673274, 4936603]",4463965,"[4463972, 4463981, 4463958, 12963890, 12963896, 12981236, 12981341, 18093816]"
5,4584759,16690920,"[4289773, 14086309, 4289773, 6467481, 4042315, 4289773, 4936603]",4584765,"[4584772, 4584786, 4584758, 4584779, 4929274, 12818497, 18094004]"
6,4677176,18623736,"[4675427, 7228304, 19317683, 19317688, 19317692, 4936603, 4717729]",3299065,"[4677175, 19026664, 24284694, 24284695, 24284696, 18088512, 24284693]"
7,4722425,4935973,"[4326520, 4936603, 19326261]",4722431,"[4722423, 3971409, 24296282]"
8,4917396,5236962,"[4936603, 13873397, 16240822, 16240827]",4917402,"[4917395, 17972406, 17972417, 17972418]"
9,4918976,5087783,"[4936603, 5237904, 5237911, 5237918, 13875211, 13873397]",4918982,"[4918964, 5237908, 5237915, 5237922, 5237901, 18018200]"
10,4931713,10589278,[4936603],4931719,[4931712]
11,4933042,10376512,"[4936603, 5235408, 5235415, 14466359]",4933048,"[4933041, 5235412, 5235419, 14466362]"
12,4935721,4935723,"[4936603, 13883598]",4935727,"[4935720, 17951457]"
13,4936377,4933061,"[4936603, 13885984, 10651867, 13873397]",4936383,"[4936376, 10651864, 10651870, 14406736]"
14,4936593,15600832,"[4936603, 13879996, 4717729]",4936599,"[4936592, 13880142, 4936754]"
15,4980736,4981055,"[4936603, 5235862]",4980742,"[4980711, 5235866]"
16,4981053,4981055,"[4936603, 4936603]",4981059,"[4981052, 4981020]"
17,4981151,16002926,"[4936603, 4936459, 17230773]",4981157,"[4981138, 4981164, 21056990]"
18,4981172,16002926,"[13885637, 4981183, 4981190, 4981197, 4936603, 17236508, 17236513]",4981179,"[13885896, 4981187, 4981194, 4981201, 4981170, 21062952, 21062953]"
19,4981663,4981665,"[4936603, 14199031, 15546090, 17860591, 4220548]",4981669,"[4981662, 10650659, 17983302, 22130231, 18097001]"
20,4981694,4981665,"[4936603, 4981705, 4981716]",4981702,"[4981687, 4981709, 4981720]"
21,4982215,4933061,[4936603],4982221,[4936455]
22,5087812,4847161,"[5087821, 5087828, 5087835, 5087842, 13874213, 4397287, 20712362, 4936603]",5087818,"[5087825, 5087832, 5087839, 5087846, 17875439, 5087811, 62128020, 18091954]"
23,5234452,4990880,"[5234455, 4936603, 15871440]",981920,"[5234459, 5237533, 5234448]"
24,5234887,5236962,"[4936603, 13875538, 13062905, 15871440, 13875538]",5234899,"[5234886, 5234907, 4931037, 6127790, 6127801]"
25,5235000,10376512,"[4936603, 5235040, 5235047, 5235064, 13873694, 13873694, 18468751, 4397287, 4543281, 18468751]",5235007,"[5234996, 5235044, 5235051, 5235068, 5088459, 5235035, 5235014, 5088440, 5235028, 5235075]"
