,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,4058464,4054001,"[7180526, 1376947, 13062905]",4058380,"[4058478, 3357170, 4058471]"
1,4931013,5236962,[13062905],4931020,[4931008]
2,5234815,4541716,"[10653296, 15871440, 13062905, 19219336, 19219342]",5234821,"[5234828, 5234838, 5234809, 24129532, 24129533]"
3,5234887,5236962,"[4936603, 13875538, 13062905, 15871440, 13875538]",5234899,"[5234886, 5234907, 4931037, 6127790, 6127801]"
4,6128354,5236962,"[6128487, 13062905, 13879525, 13062905]",6128343,"[6128361, 6128368, 6128395, 6128375]"
5,7311614,5955281,"[7311620, 7311634, 7311641, 7311649, 13062905]",7311613,"[7311624, 7311638, 7311645, 7311653, 7311631]"
6,7311680,5955281,"[7311683, 7311691, 16264802, 13062905]",7311606,"[7311687, 7311695, 7311702, 7311709]"
7,8788089,16181500,"[8788091, 13873397, 13062905]",8788087,"[8788096, 8788103, 8788110]"
8,10469894,5355175,"[10469896, 10469902, 13873397, 13062905]",7926077,"[10469899, 10469905, 10469911, 10469917]"
9,10589515,10603587,"[4220548, 10589517, 10589523, 10589529, 12107355, 12107361, 13062905, 15632331]",10589538,"[10589514, 10589520, 10589526, 10589532, 12107358, 12107364, 12107342, 15983939]"
10,10589860,12909252,"[13062905, 4220548, 4220548]",10589871,"[14388667, 10589859, 18096505]"
11,12095761,11106522,"[4697901, 12095771, 12095788, 12095797, 13062905]",11748873,"[6691858, 12095774, 12095791, 12095800, 12095782]"
12,12106701,10603587,"[13885984, 12106703, 12106715, 12106733, 13062905, 13062905, 13873397]",12104990,"[12106730, 12106706, 12106718, 12106736, 12106712, 12106724, 17972423]"
13,12108223,10603587,"[13875211, 12108228, 12108234, 12108241, 12108306, 12108312, 12108325, 12108378, 12108384, 12108390, 12108396, 13062905]",12104460,"[12108375, 12108231, 12108237, 12108244, 12108309, 12108315, 12108328, 12108381, 12108387, 12108393, 12108399, 12108271]"
14,12108432,10603587,"[12108440, 12108446, 12108452, 12108458, 13062905]",12104443,"[12108443, 12108449, 12108455, 12108461, 12108437]"
15,12108464,10603587,"[12108479, 12108485, 12108494, 12108500, 12108509, 13062905]",12104433,"[12108482, 12108488, 12108497, 12108503, 12108512, 12108476]"
16,12706003,4541716,"[13879525, 13959288, 12706023, 12706029, 12706035, 13875538, 13062905, 13255354, 19219348]",12706002,"[12706008, 12706014, 12706026, 12706032, 12706038, 12706020, 14065104, 14050335, 24129534]"
17,12706205,4541716,"[12706213, 12706225, 12706231, 12706237, 13875538, 13255354, 13879525, 15625302, 13062905, 13875538, 19219295, 19219300]",12706204,"[12706216, 12706228, 12706234, 12706240, 12706222, 12706210, 13977950, 15961295, 15961296, 17978954, 24129524, 24129525]"
18,13262479,13171063,"[13262481, 13262493, 13062905]",13181145,"[13262484, 13262496, 13262490]"
19,13489477,12909252,"[13062905, 13489485]",12909877,"[13489482, 13489488]"
20,13490157,12909252,"[13490165, 13062905, 4220548]",12909787,"[13490168, 13490162, 18096499]"
21,13490196,12909252,"[13875538, 13062905]",13490194,"[13490201, 13958931]"
22,13490212,12909252,"[13873397, 4220548, 13062905]",12909783,"[13490217, 13490223, 13063002]"
23,13501803,12910765,"[13501805, 13062905]",13221260,"[13501808, 13063158]"
24,13502539,12910765,[13062905],12911096,[13502544]
25,13958474,10589278,"[13062905, 13958476, 13879525]",13958485,"[13062969, 13958479, 13977545]"
26,13958490,18670791,"[13062905, 13958498, 16181500]",13958507,"[13958489, 13958501, 13958495]"
27,13958514,12096730,"[13062905, 13958516, 13958522]",13958531,"[13063209, 13958519, 13958525]"
28,13958535,15552753,"[13062905, 13958537, 13958543, 13958549]",13958558,"[13063224, 13958540, 13958546, 13958552]"
29,13958586,5955281,[13062905],7311764,[13958585]
30,13958612,10603587,"[13062905, 13958614, 13062905]",13958623,"[13958611, 13958617, 15982852]"
31,13958626,10603587,"[13062905, 13958629, 15632141, 13062905]",12104410,"[13958611, 13958632, 15982289, 13958636]"
32,13958639,10603587,"[13062905, 13958642, 13958648]",12104433,"[13958599, 13958645, 13958651]"
33,13958654,12096730,"[13062905, 13958656, 13958662, 13958668, 13958674, 13958679]",13958689,"[13063192, 13958659, 13958665, 13958671, 13958677, 13958682]"
34,13958697,13958711,"[13062905, 13958699, 13958704]",13958714,"[13958695, 13958702, 13958707]"
35,13958718,11748359,"[13958720, 13062905, 2583770]",7650192,"[13958723, 13958717, 3835273]"
36,13958728,18670791,"[13062905, 13879525]",13958739,"[13062971, 13958733]"
37,13958743,10589278,"[13062905, 13875818]",13958749,"[13062991, 13876081]"
38,13958752,13958760,"[13062905, 13958754]",13958763,"[13062996, 13958757]"
39,13958767,10589278,"[13062905, 13875538, 13883598, 13062905]",13958784,"[13063002, 13958778, 13958772, 13063010]"
40,13958787,18670791,"[10051927, 13062905, 13873397]",13958798,"[14387447, 13063012, 13958792]"
41,13958802,14347521,"[13062905, 13958804, 13958810]",13958819,"[13958801, 13958807, 13958813]"
42,13958826,16181500,"[13062905, 13958829, 10051927]",8788140,"[13958825, 13958832, 13960364]"
43,13958872,12910765,"[13958874, 13062905]",12911177,"[13958877, 13958870]"
44,13958893,4263694,"[13062905, 13958895]",13958904,"[13958892, 13958898]"
45,13958908,10589761,"[13062905, 13958910, 15678844]",13958925,"[13958891, 13958913, 13958918]"
46,13958999,10603587,"[13062905, 13959002, 13959008, 13959020, 13875538]",12104971,"[13958984, 13959005, 13959011, 13959023, 13959017]"
47,13959046,12910765,"[13062905, 13959049]",12911097,"[13959045, 13959052]"
48,13959059,13876816,"[13062905, 13959062, 13959068]",13876862,"[13063236, 13959065, 13959071]"
49,13977502,10589278,"[13879525, 13062905, 4220548]",13977508,"[13977493, 13977499, 18096523]"
50,14049720,18670791,"[13062905, 14049722, 13255354]",13964818,"[14049732, 14049725, 14049719]"
51,14064879,13171063,"[10589761, 13062905, 14064882, 14064888, 14064894]",13945602,"[15820286, 14064878, 14064885, 14064891, 14064897]"
52,14064913,10589278,"[13062905, 13873397, 4220548]",14050093,"[14064912, 17971400, 18096477]"
53,14064935,4541716,"[13062905, 14064938, 14064944, 19219920]",12706186,"[14064923, 14064941, 14064947, 24130027]"
