,treenode_id,parent_id,creator_id,x,y,z,radius,confidence,type
0,10581100,19837813,12,43042,67351,113100,-1,5,slab
1,10641058,10641059,12,39896,70049,116350,-1,5,slab
2,10641059,10641060,12,39920,70079,116300,-1,5,slab
3,10641060,10641061,12,39920,70094,116250,-1,5,slab
4,10641061,10641062,12,39920,70142,116200,-1,5,slab
5,10641062,10641063,12,40038,70130,116150,-1,5,slab
6,10641063,10641066,12,40063,70100,116100,-1,5,branch
7,10641064,10641063,12,40131,69878,116100,-1,5,slab
8,10642297,19837998,12,41779,69340,113950,-1,5,slab
9,10642642,19759358,12,72236,75146,116000,-1,5,slab
10,11919823,19837676,45,42896,70176,116500,-1,5,slab
11,11943378,19837223,27,41157,67636,115700,-1,5,slab
12,11960020,19838975,45,43175,70832,115350,-1,5,end
13,11960038,19838975,45,43111,70885,115300,-1,5,slab
14,11986788,19763264,27,41952,68388,116950,-1,5,slab
15,12184316,19584266,45,44013,63855,123400,-1,5,slab
16,12184409,19584308,45,44150,64098,125500,-1,5,slab
17,12185316,19837530,45,43855,66553,118600,-1,5,end
18,12185468,19836824,45,42915,66243,117850,-1,5,slab
19,12185791,19838936,45,45436,66952,118550,-1,5,end
20,13870903,19836952,12,45592,66321,116450,-1,5,branch
21,13871677,19584239,12,43428,64592,122000,-1,5,slab
22,19047335,19837019,45,42668,66038,115900,-1,5,branch
23,19047341,19837006,45,43411,66557,116050,-1,5,slab
24,19047344,19837002,45,43175,66492,116150,-1,5,end
25,12706371,11943378,27,41100,67708,115750,-1,5,slab
26,12996920,19838033,27,41674,69456,112800,-1,5,slab
27,13019121,16506750,27,65236,69733,114900,-1,5,end
28,13074367,19763197,12,43548,68240,117900,-1,5,slab
29,13074564,19836941,12,43593,66701,117200,-1,5,end
30,13074542,19714451,12,43776,66477,117150,-1,5,end
31,13074727,19838281,12,44353,66849,117650,-1,5,slab
32,13075032,19763182,12,41492,68643,117050,-1,5,end
33,13074969,19763182,12,41549,68666,117100,-1,5,slab
34,13074936,19763186,12,41750,68415,117300,-1,5,slab
35,13074761,19836925,12,43244,66640,117750,-1,5,end
36,13075172,19837017,12,42195,66454,116050,-1,5,slab
37,13075187,19761811,12,41366,66769,116050,-1,5,slab
38,13074846,19763199,12,43567,68069,118000,-1,5,slab
39,13075271,19837018,12,42309,66329,115950,-1,5,slab
40,13075371,19715111,12,42470,65741,115400,-1,5,slab
41,13075746,23684150,12,46200,65945,114750,-1,5,slab
42,13075588,19837040,12,43107,67161,115500,-1,5,slab
43,13075643,19837055,12,42989,67412,115900,-1,5,slab
44,13076103,19763147,12,37673,65287,115000,-1,5,end
45,13076117,19837350,12,38114,65386,114850,-1,5,end
46,14047766,14047767,12,38627,65242,114500,-1,5,slab
47,14047765,14047766,12,38024,65346,114550,-1,5,branch
48,14047767,14047768,12,38953,65189,114500,-1,5,branch
49,14047769,14047770,12,39105,65291,114600,-1,5,slab
50,14047768,14047769,12,39029,65240,114550,-1,5,slab
51,14047773,14047774,12,39330,65664,114800,-1,5,slab
52,14047772,14047773,12,39273,65570,114750,-1,5,slab
53,14047771,14047772,12,39217,65477,114700,-1,5,slab
54,14047770,14047771,12,39161,65384,114650,-1,5,slab
55,14047775,14047776,12,39542,66074,114900,-1,5,slab
56,14047774,14047775,12,39436,65869,114850,-1,5,slab
57,14047776,14047777,12,39810,66819,114950,-1,5,slab
58,14047778,14047782,12,40432,68134,115000,-1,5,branch
59,14047779,14047778,12,40506,68058,114950,-1,5,branch
60,14047780,14047779,12,40585,67982,114900,-1,5,branch
61,14047782,14047783,12,40435,68707,115000,-1,5,slab
62,14047783,14047784,12,40477,69049,115000,-1,5,slab
63,14047787,14047788,12,40299,69806,115200,-1,5,slab
64,14047786,14047787,12,40320,69721,115150,-1,5,slab
65,14047785,14047786,12,40344,69636,115100,-1,5,slab
66,14047788,14047789,12,40040,70535,115250,-1,5,branch
67,14047790,14047791,12,39837,71399,115300,-1,5,slab
68,14047792,14047793,12,39744,71744,115400,-1,5,slab
69,14047795,14047796,12,39653,71926,115550,-1,5,slab
70,14047794,14047795,12,39683,71865,115500,-1,5,slab
71,14047793,14047794,12,39713,71804,115450,-1,5,slab
72,14047796,14047797,12,39622,72073,115600,-1,5,slab
73,14047798,14047799,12,39561,72367,115700,-1,5,slab
74,14047801,14047802,12,39466,72857,115850,-1,5,slab
75,14047800,14047801,12,39498,72694,115800,-1,5,branch
76,14047799,14047800,12,39530,72530,115750,-1,5,slab
77,14047804,14047805,12,39371,73089,116000,-1,5,slab
78,14047803,14047804,12,39403,73011,115950,-1,5,slab
79,14047802,14047803,12,39435,72934,115900,-1,5,slab
80,14047810,14047811,12,39254,73701,116300,-1,5,slab
81,14047809,14047810,12,39267,73640,116250,-1,5,slab
82,14047813,14047814,12,39231,74356,116450,-1,5,slab
83,14047812,14047813,12,39238,74138,116400,-1,5,slab
84,14047811,14047812,12,39246,73919,116350,-1,5,slab
85,14047816,14047817,12,39303,76163,116600,-1,5,slab
86,14047820,14047821,12,39774,77531,116800,-1,5,slab
87,14047823,14047824,12,39900,77987,116950,-1,5,slab
88,14047825,14047826,12,39949,78530,117050,-1,5,slab
89,14047824,14047825,12,39924,78259,117000,-1,5,slab
90,14047829,14047830,12,39958,79110,117250,-1,5,slab
91,14047832,14047833,12,39831,79530,117400,-1,5,slab
92,14047831,14047832,12,39890,79361,117350,-1,5,slab
93,14047834,14047835,12,39501,80358,117500,-1,5,slab
94,14047836,14047837,12,39421,80810,117600,-1,5,slab
95,14047835,14047836,12,39461,80584,117550,-1,5,slab
96,14047837,14047838,12,39394,81502,117650,-1,5,slab
97,14047839,14047840,12,39409,81874,117750,-1,5,slab
98,14047838,14047839,12,39402,81688,117700,-1,5,slab
99,14047842,14047843,12,39516,82357,117900,-1,5,slab
100,14047841,14047842,12,39480,82196,117850,-1,5,slab
101,14047840,14047841,12,39445,82035,117800,-1,5,slab
102,14047851,14047852,12,39634,83212,118350,-1,5,slab
103,14047850,14047851,12,39625,83144,118300,-1,5,slab
104,14047861,14047862,12,39762,83950,118850,-1,5,slab
105,14047866,14047867,12,39862,84405,119100,-1,5,slab
106,14047865,14047866,12,39837,84315,119050,-1,5,slab
107,14047864,14047865,12,39813,84225,119000,-1,5,slab
108,14047869,14047870,12,39968,84645,119250,-1,5,slab
109,14047868,14047869,12,39932,84565,119200,-1,5,slab
110,14047867,14047868,12,39897,84485,119150,-1,5,slab
111,14047872,14047873,12,40120,84842,119400,-1,5,slab
112,14047871,14047872,12,40069,84776,119350,-1,5,slab
113,14047870,14047871,12,40019,84710,119300,-1,5,slab
114,14047875,14047876,12,40337,85169,119550,-1,5,slab
115,14047874,14047875,12,40264,85060,119500,-1,5,slab
116,14047878,14047879,12,41613,86339,119700,-1,5,slab
117,14047877,14047878,12,41188,85949,119650,-1,5,slab
118,14047876,14047877,12,40762,85559,119600,-1,5,slab
119,14047880,14047881,12,42077,86765,119800,-1,5,slab
120,14047879,14047880,12,41845,86552,119750,-1,5,slab
121,14047883,14047884,12,42237,86955,119950,-1,5,slab
122,14047882,14047883,12,42183,86892,119900,-1,5,slab
123,14047881,14047882,12,42130,86828,119850,-1,5,slab
124,13228381,19837405,45,44169,70636,121400,-1,5,slab
125,14047887,14047888,12,42921,87384,120150,-1,5,slab
126,14047886,14047887,12,42750,87277,120100,-1,5,slab
127,14047885,14047886,12,42579,87170,120050,-1,5,slab
128,14047884,14047885,12,42408,87062,120000,-1,5,slab
129,14047888,14047889,12,43950,88247,120200,-1,5,slab
130,13228413,8343239,45,44201,70737,122250,-1,5,slab
131,14047873,14047874,12,40192,84951,119450,-1,5,slab
132,14047863,14047864,12,39789,84135,118950,-1,5,slab
133,14047862,14047863,12,39776,84043,118900,-1,5,slab
134,14047889,,12,48009,90485,120200,2000,5,root
135,14047860,14047861,12,39748,83857,118800,-1,5,slab
136,14047859,14047860,12,39735,83764,118750,-1,5,slab
137,14047858,14047859,12,39721,83672,118700,-1,5,slab
138,14047857,14047858,12,39696,83584,118650,-1,5,slab
139,14047856,14047857,12,39670,83497,118600,-1,5,slab
140,14047855,14047856,12,39645,83410,118550,-1,5,slab
141,14047854,14047855,12,39642,83360,118500,-1,5,slab
142,14047853,14047854,12,39639,83311,118450,-1,5,slab
143,14047852,14047853,12,39636,83261,118400,-1,5,slab
144,14047849,14047850,12,39616,83075,118250,-1,5,slab
145,14047848,14047849,12,39607,83007,118200,-1,5,slab
146,14047847,14047848,12,39612,82871,118150,-1,5,slab
147,14047846,14047847,12,39617,82736,118100,-1,5,slab
148,14047845,14047846,12,39622,82600,118050,-1,5,slab
149,14047844,14047845,12,39587,82519,118000,-1,5,slab
150,14047843,14047844,12,39551,82438,117950,-1,5,slab
151,14047833,14047834,12,39611,80138,117450,-1,5,slab
152,14047830,14047831,12,39949,79192,117300,-1,5,slab
153,14047828,14047829,12,39967,79029,117200,-1,5,slab
154,14047827,14047828,12,39976,78948,117150,-1,5,slab
155,14047826,14047827,12,39962,78739,117100,-1,5,slab
156,14047822,14047823,12,39858,77835,116900,-1,5,slab
157,14047821,14047822,12,39816,77683,116850,-1,5,slab
158,14047819,14047820,12,39691,77231,116750,-1,5,slab
159,14047818,14047819,12,39607,76931,116700,-1,5,slab
160,14047817,14047818,12,39455,76547,116650,-1,5,slab
161,14047815,14047816,12,39246,75304,116550,-1,5,slab
162,14047808,14047809,12,39281,73579,116200,-1,5,slab
163,14047807,14047808,12,39295,73518,116150,-1,5,slab
164,14047806,14047807,12,39321,73375,116100,-1,5,branch
165,14047805,14047806,12,39346,73232,116050,-1,5,slab
166,14047797,14047798,12,39592,72220,115650,-1,5,slab
167,14047791,14047792,12,39791,71571,115350,-1,5,slab
168,14047789,14047790,12,39884,71227,115250,-1,5,slab
169,14047892,14047763,12,37078,65493,114550,-1,5,slab
170,14047893,14047892,12,36810,65546,114500,-1,5,slab
171,14047894,14047893,12,36542,65599,114450,-1,5,slab
172,14047895,14047894,12,36474,65617,114400,-1,5,slab
173,14047896,14047895,12,36405,65634,114350,-1,5,slab
174,14047897,14047896,12,36337,65652,114300,-1,5,slab
175,14047898,14047897,12,36270,65665,114250,-1,5,slab
176,14047899,14047898,12,36202,65679,114200,-1,5,slab
177,14047900,14047899,12,36135,65692,114150,-1,5,slab
178,14047901,14047900,12,36067,65705,114100,-1,5,slab
179,14047902,14047901,12,35989,65672,114050,-1,5,slab
