,connector_id,presynaptic_to,postsynaptic_to,presynaptic_to_node,postsynaptic_to_node
0,3036661,16066985,"[3034133, 3036672, 3036683, 3036690, 3036699, 5201093, 5227214, 10179501, 4022794, 4022794]",10179435,"[3036655, 3036676, 3036687, 3036694, 3036703, 5227211, 5227218, 6235457, 21124581, 5463355]"
1,3464811,4715415,"[14046479, 11323022, 3464827, 11323022, 16066985, 10089570, 17255314]",3464810,"[3464817, 3464824, 3464831, 15306041, 17363549, 21104050, 21104051]"
2,4203487,7195651,"[4163234, 7599503, 3041612, 16066985]",4203493,"[4203486, 4203518, 4203501, 10179645]"
3,4550775,5199756,"[4536017, 4550784, 4550791, 4550798, 4550805, 16066985]",4550781,"[4550774, 4550788, 4550795, 4550802, 4550809, 19474928]"
4,5212323,16066985,"[5201093, 5212332, 16743845]",10178997,"[5212279, 5212336, 19474738]"
5,5584625,3674460,"[5584634, 5584642, 5584650, 5584658, 5584668, 5584683, 5584690, 17871126, 16226512, 4717729, 18769231, 16066985, 20769500, 10492631]",5584631,"[5584638, 5584646, 5584655, 5584663, 5584672, 5584687, 5584694, 5584701, 5584604, 10180076, 23946360, 10180079, 62198520, 62203961]"
6,5807643,16066985,"[5807652, 10054666, 4995321, 20569924]",5807649,"[5807656, 5807663, 5807641, 5807670]"
7,6207198,16066985,"[3034133, 6207214, 10804041, 10158985]",10179299,"[3037510, 6207218, 6207211, 6207225]"
8,6210878,16066985,"[3034133, 6210894, 10158985, 4022794]",6210884,"[6210875, 6210898, 6210891, 6210905]"
9,6210922,10804041,"[3034133, 4163234, 16066985, 4022794]",6210928,"[6210917, 4202540, 6210936, 6210943]"
10,6211268,16066985,"[3034133, 6330796, 20835161]",6211274,"[6211264, 19474775, 6211281]"
11,6211288,16066985,"[6211341, 3034133, 6211304, 16066854]",6211294,"[6211301, 6211286, 6211308, 17447235]"
12,6212127,16066985,"[3034133, 6212136, 6212144, 6330796]",6212133,"[6212124, 6212140, 6212148, 6212155]"
13,6212215,16066985,"[3034133, 6212238, 12393624]",10180218,"[6212103, 6212242, 6212235]"
14,6215465,10158985,"[3034133, 6215474, 6237921, 16066985, 17269708, 17960950, 17770358, 17770363]",6215471,"[6215462, 6215478, 6215493, 6215501, 6215485, 22021277, 22021275, 22021276]"
15,6252083,16066985,"[9768166, 3041612, 6252093, 6252101, 6252108, 6330796]",6252090,"[6252119, 6252081, 6252097, 6252105, 6252112, 6357704]"
16,6258737,4321712,"[6258754, 6258761, 5997132, 10158985, 16066985]",6258736,"[6258758, 6258765, 6258750, 6258743, 17447370]"
17,6258882,16066985,"[6258893, 6258901, 6258908, 4321712]",10179194,"[6258898, 6258905, 6258912, 6258789]"
18,6497407,8265414,"[10223572, 6497424, 6497431, 6497449, 6497456, 16066985, 16066985, 10416006]",6497413,"[6497467, 6497428, 6497435, 6497453, 6497460, 6497446, 6497421, 6497310]"
19,6500546,3674460,"[6500562, 10416006, 16066985, 4326520]",6500552,"[6500566, 6500545, 19474849, 24295018]"
20,6529865,4584506,"[6529827, 17904627, 20153819, 16066985, 19758488]",6529864,"[6529885, 6529878, 6529871, 23790020, 24833251]"
21,6534280,4727546,"[6534289, 10140573, 10090269, 16066985, 19758088, 12791107]",6534279,"[6534293, 6534300, 8164807, 10178385, 24833153, 24833152]"
22,6561612,16066985,"[4022794, 6561629, 6561643, 10158985, 10273051]",6561618,"[6561611, 6561633, 6561647, 6561640, 6561625]"
23,6561702,16066985,"[4022794, 6561719, 10273051, 4022794]",10179205,"[6561684, 6561723, 6561715, 6561670]"
24,6561913,16066985,"[4022794, 6561922, 6561936, 471755, 20287574]",10179731,"[6561911, 6561926, 6561940, 6561933, 6561947]"
25,6565212,16066985,"[4022794, 6565221, 6565228, 6565237, 6565244, 6565252, 16208588, 11069280]",10179734,"[6565210, 6565225, 6565232, 6565241, 6565248, 6565256, 4267706, 6565263]"
26,6896683,14829351,"[4936149, 6896692, 6896699, 10216620, 6896713, 16066985, 9951229, 10216620]",6896689,"[6896682, 6896696, 6896703, 6896710, 6896717, 9951241, 9951232, 13619828]"
27,6902432,4719759,"[10140573, 6902444, 15692266, 16066985]",6902439,"[6902431, 6902448, 6902455, 10178359]"
28,6937026,16066985,"[4038469, 6937037, 6937044, 15287264, 6811349]",10179439,"[6937015, 6937041, 6937048, 14887955, 19474853]"
29,7012125,17114293,"[7934159, 7012149, 17114362, 16065487, 16066985]",7012137,"[7012121, 7012153, 20824565, 17798760, 20824566]"
30,7269447,4038808,"[16497340, 8649329, 4213417, 20405117, 16066985]",7269446,"[7269467, 17188213, 7269453, 7269460, 13405076]"
31,7269690,4038808,"[12820085, 12705004, 16066985, 5236962, 4210173, 5236962, 13881810, 8769405, 8769405, 4210173]",7269683,"[7269731, 19648419, 19648421, 13405028, 19648441, 7269724, 13405014, 7269717, 13405033, 13405019]"
32,7623241,16066985,"[7623258, 7606082, 10158985]",7623248,"[7623262, 7623238, 7623255]"
33,7682225,7855607,"[7682234, 7682241, 4719759, 16066985, 20395646]",7682223,"[7682238, 7682245, 7682231, 19474779, 18655489]"
34,7784845,7790597,"[7784854, 7784875, 3067750, 7599503, 5997132, 13522678, 16066985, 4321712]",7784771,"[7784858, 7784879, 7784865, 7784908, 7784851, 7784872, 7784901, 9884646]"
35,7891870,3674460,"[7891872, 7891879, 7891899, 7891914, 10312570, 10089252, 10090269, 16066985, 17872154]",7891869,"[7891876, 7891883, 7891903, 7891918, 7891897, 7891889, 7891911, 10180090, 21907633]"
36,7891965,3674460,"[10223572, 7891974, 4936149, 16066985]",7891964,"[7891991, 7891978, 7891971, 7891984]"
37,7892000,3674460,"[7892002, 7892015, 7892022, 7892028, 16066985, 4936149, 16066985]",7891999,"[7892006, 7892019, 7892026, 7892032, 7892013, 9940440, 19475406]"
38,7892038,3674460,"[7892040, 7892046, 7892067, 16066985, 17069949]",7892037,"[7892044, 7892050, 7892071, 7892065, 7892057]"
39,7994497,7855607,"[2798040, 17077347, 16066985, 20785910, 20785915]",7994503,"[7994495, 7994510, 10178532, 62204644, 62204645]"
40,8163455,7855607,"[8163464, 16066985, 20698587]",8163461,"[8163468, 10178520, 8162800]"
41,8165006,4719759,"[8165015, 8165029, 10089252, 10090269, 16066985, 8565835]",8165012,"[8165019, 8165033, 8165026, 8165005, 12822482, 12822508]"
42,8821590,4719759,"[16066985, 10140573, 4274364, 19242617, 4274364]",8821589,"[10178343, 8821603, 8821596, 20364185, 24291024]"
43,8821696,4719759,"[8821698, 8821705, 8821712, 10179982, 16066985, 14046472]",8821695,"[8821702, 8821709, 8821716, 10179985, 10179979, 10557138]"
44,9559342,3674460,"[9559344, 16066985, 9559359, 9559368, 20769646, 20769626, 20769631, 20769636, 20769641, 20769651]",8650463,"[9559348, 9559356, 9559363, 9559372, 62198552, 62198548, 62198549, 62198550, 62198551, 62198553]"
45,9768653,10158985,"[7790597, 9768662, 7599503, 16066985]",9768659,"[7785325, 9768665, 12435530, 10179302]"
